ftr,fga,ast,starter,ft,stl,fg_pct,ast_pct,ts_pct,fg,threep_pct,date,ortg,trb,pts,orb,blk_pct,team_abbr,drb,tov_pct,ft_pct,usg_pct,fta,sp,stl_pct,efg_pct,tov,trb_pct,threep,threepar,orb_pct,blk,pf,player_name,drtg,inactive,threepa,drb_pct,bpm,pm
.222,9,8,1,2,0,.556,30.7,.658,5,.250,20070323,114,5,13,1,2.0,MIN,4,23.3,1.000,14.8,2,2632.0,0.0,.611,3,5.9,1,.444,2.7,1,2,Ricky Davis,103,0,4,8.4,3.0,0
.083,12,4,1,1,0,.333,14.8,.402,4,.500,20070323,85,22,10,2,5.9,MIN,20,13.9,1.000,16.6,1,2629.0,0.0,.375,2,25.9,1,.167,5.3,3,4,Kevin Garnett,86,0,2,42.1,1.7,-1
.222,9,5,1,1,0,.556,27.9,.557,5,0,20070323,123,3,11,0,0.0,MIN,3,0.0,.500,15.4,2,1939.0,0.0,.556,0,4.8,0,.000,0.0,0,3,Trenton Hassell,105,0,0,8.6,3.1,0
.364,11,3,1,4,0,.364,17.7,.509,4,.167,20070323,106,1,13,1,0.0,MIN,0,7.3,1.000,23.4,4,1777.0,0.0,.409,1,1.7,1,.545,4.0,0,2,Mike James,108,0,6,0.0,-1.0,+7
.375,8,0,1,2,0,.625,0.0,.644,5,0,20070323,82,9,12,1,0.0,MIN,8,30.0,.667,30.4,3,1322.0,0.0,.625,4,21.1,0,.000,5.3,0,3,Mark Blount,94,0,0,33.5,-5.5,+5
.385,13,0,0,1,1,.692,0.0,.625,9,0,20070323,122,7,19,3,2.8,MIN,4,0.0,.200,25.4,5,1807.0,1.9,.692,0,12.0,0,.000,11.7,1,2,Craig Smith,97,0,0,12.3,8.6,-9
.000,9,4,0,0,0,.222,33.9,.222,2,0,20070323,67,1,4,0,0.0,MIN,1,0.0,0,23.2,0,1170.0,0.0,.222,0,2.6,0,.000,0.0,0,3,Randy Foye,106,0,0,4.7,-9.9,-7
.000,3,1,0,0,0,.000,10.3,.000,0,.000,20070323,9,1,0,0,0.0,MIN,1,50.0,0,21.9,0,825.0,0.0,.000,3,3.8,0,.333,0.0,0,1,Marko Jarić,105,0,1,6.7,-25.4,-7
0,0,0,0,0,0,0,0.0,0,0,0,20070323,0,1,0,0,0.0,MIN,1,100.0,0,10.1,0,300.0,0.0,0,1,10.3,0,0,0.0,0,0,Rashad McCants,101,0,0,18.5,-15.5,-3
0,0,0,0,0,0,0,0,0,0,0,20070323,0,0,0,0,0,MIN,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Troy Hudson,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20070323,0,0,0,0,0,MIN,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Mark Madsen,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20070323,0,0,0,0,0,MIN,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Justin Reed,0,0,0,0,0,0
