trb_pct,blk_pct,threep_pct,fg_pct,ast_pct,team_abbr,ts_pct,orb_pct,sp,orb,threepar,efg_pct,stl,pm,blk,fga,drb_pct,tov_pct,fta,player_name,usg_pct,pts,date,bpm,drtg,ft_pct,ftr,drb,ast,pf,stl_pct,ortg,fg,ft,trb,inactive,threep,threepa,tov,starter
9.1,2.1,.000,.500,20.1,PHI,.530,0.0,2606.0,0,.200,.500,1,+5,1,20,15.8,0.0,6,Tobias Harris,21.7,24,20190420,4.8,106,.667,.300,8,6,1,1.1,125,10,4,8,0,0,4,0,1
10.2,0.0,0,.583,27.9,PHI,.603,6.0,2333.0,2,.000,.583,1,+8,0,12,13.2,24.3,1,Ben Simmons,17.6,15,20190420,0.3,108,1.000,.083,6,8,4,1.2,112,7,1,8,0,0,0,4,1
2.8,2.6,.333,.273,0.0,PHI,.409,0.0,2139.0,0,.818,.409,0,+5,1,11,4.8,26.7,0,J.J. Redick,17.5,9,20190420,-12.4,112,0,.000,2,0,4,0.0,61,3,0,2,0,3,9,4,1
25.1,17.6,.333,.545,41.5,PHI,.629,14.9,1890.0,4,.136,.568,2,+18,6,22,32.7,16.9,6,Joel Embiid,39.2,31,20190420,20.6,86,1.000,.273,12,7,3,3.0,120,12,6,16,0,1,3,5,1
8.2,0.0,.500,.667,22.2,PHI,.799,0.0,1443.0,0,.333,.750,2,-4,0,6,14.3,12.7,2,Jimmy Butler,13.6,11,20190420,10.8,102,1.000,.333,4,4,0,3.9,152,4,2,4,0,1,2,1,1
14.8,0.0,.500,.500,0.0,PHI,.667,8.7,1609.0,2,.667,.667,0,-3,0,6,19.2,0.0,0,Mike Scott,9.3,8,20190420,0.4,108,0,.000,6,0,3,0.0,147,3,0,8,0,2,4,0,0
4.6,0.0,.333,.500,0.0,PHI,.583,5.5,1278.0,1,.500,.583,0,+3,0,6,4.0,14.3,0,James Ennis III,13.7,7,20190420,-7.5,114,0,.000,1,0,5,0.0,105,3,0,2,0,1,3,1,0
21.7,0.0,0,.333,0.0,PHI,.420,20.6,683.0,2,.000,.333,0,-4,0,3,22.6,29.6,4,Boban Marjanović,24.7,4,20190420,-17.4,107,.500,1.333,3,0,3,0.0,76,1,2,5,0,0,0,2,0
28.4,0.0,.000,.000,0.0,PHI,.266,33.6,209.0,1,1.000,.000,0,-6,0,1,24.6,34.7,2,Jonah Bolden,34.4,1,20190420,-28.3,106,.500,2.000,1,0,1,0.0,58,0,1,2,0,0,1,1,0
0.0,0.0,0,1.000,0.0,PHI,1.000,0.0,125.0,0,.000,1.000,0,0,0,1,0.0,0.0,0,T.J. McConnell,20.0,2,20190420,13.2,116,0,.000,0,0,0,0.0,200,1,0,0,0,0,0,0,0
0.0,0.0,0,0,0.0,PHI,0,0.0,85.0,0,0,0,0,-2,0,0,0.0,0,0,Greg Monroe,0.0,0,20190420,-8.3,116,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,PHI,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Furkan Korkmaz,0,0,20190420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,PHI,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Jonathon Simmons,0,0,20190420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.9,0.0,.375,.500,26.6,BRK,.569,0.0,2526.0,0,.444,.583,1,-6,0,18,13.9,12.0,9,Caris LeVert,24.2,25,20190420,3.1,113,.444,.500,5,6,0,1.1,107,9,4,5,0,3,8,3,1
9.4,2.1,.444,.316,27.6,BRK,.495,4.6,2216.0,2,.474,.421,2,-8,1,19,15.8,8.6,5,D'Angelo Russell,25.6,21,20190420,4.8,108,1.000,.263,5,6,4,2.6,108,6,5,7,0,4,9,2,1
8.5,0.0,.000,.286,0.0,BRK,.336,2.4,2105.0,1,.429,.286,2,+9,0,14,16.7,6.3,2,Joe Harris,18.5,10,20190420,-9.5,109,1.000,.143,5,0,4,2.7,71,4,2,6,0,0,6,1,1
12.4,0.0,0,.636,23.6,BRK,.746,10.7,1916.0,4,.000,.636,2,+5,0,11,14.7,12.4,7,Jarrett Allen,20.5,21,20190420,10.6,109,1.000,.636,4,4,3,3.0,145,7,7,8,0,0,0,2,1
0.0,3.9,.667,.750,42.1,BRK,1.000,0.0,1189.0,0,.750,1.000,1,+12,1,4,0.0,20.0,0,Jared Dudley,10.3,8,20190420,14.0,111,0,.000,0,5,3,2.4,164,3,0,0,0,2,3,1,1
7.2,0.0,.500,.583,0.0,BRK,.699,3.1,1646.0,1,.500,.708,1,-16,0,12,12.8,13.4,2,Spencer Dinwiddie,22.1,18,20190420,1.3,112,.500,.167,3,0,5,1.7,111,7,1,4,0,3,6,2,0
16.5,0.0,.000,.000,0.0,BRK,.145,12.2,1262.0,3,.667,.000,0,-3,0,6,22.3,12.7,2,DeMarre Carroll,15.3,2,20190420,-15.0,113,1.000,.333,4,0,2,0.0,53,0,2,7,0,0,4,1,0
11.5,12.0,0,.000,10.3,BRK,.315,6.6,775.0,1,.000,.000,0,-13,2,3,18.1,17.4,4,Rondae Hollis-Jefferson,18.2,3,20190420,-6.1,106,.750,1.333,2,1,3,0.0,75,0,3,3,0,0,0,1,0
7.8,0.0,.000,.000,10.5,BRK,.000,6.7,765.0,1,.667,.000,0,0,0,3,9.2,25.0,0,Treveon Graham,12.8,0,20190420,-15.9,116,0,.000,1,1,2,0.0,31,0,0,2,0,0,2,1,0
0,0,0,0,0,BRK,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Shabazz Napier,0,0,20190420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,BRK,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Theo Pinson,0,0,20190420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,BRK,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Rodions Kurucs,0,0,20190420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,BRK,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Džanan Musa,0,0,20190420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,PHI,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Amir Johnson,0,0,20190420,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,PHI,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Zhaire Smith,0,0,20190420,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,BRK,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Allen Crabbe,0,0,20190420,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,BRK,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Ed Davis,0,0,20190420,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
