trb_pct,orb_pct,usg_pct,fg_pct,pf,ast,pm,efg_pct,pts,trb,team_abbr,ts_pct,orb,fga,tov_pct,drtg,tov,ft,inactive,ortg,starter,ftr,blk_pct,player_name,drb_pct,threep_pct,bpm,threepar,threepa,date,fg,ft_pct,fta,drb,threep,ast_pct,stl,stl_pct,blk,sp
17.2,9.6,15.1,.800,3,5,-17,.800,19,11,UTA,.808,3,10,20.3,127,3,3,0,137,1,.400,0.0,Carlos Boozer,24.3,0,6.8,.000,0,20070511,8,.750,4,8,0,21.5,1,1.2,0,2429.0
8.1,3.3,21.2,.429,3,5,-15,.464,15,5,UTA,.504,1,14,25.2,127,5,2,0,92,1,.143,8.0,Andrei Kirilenko,12.6,1.000,-1.2,.071,1,20070511,6,1.000,2,4,1,20.8,0,0.0,3,2336.0
10.6,7.3,15.5,.417,4,2,-35,.500,15,6,UTA,.563,2,12,0.0,129,0,3,0,140,1,.250,0.0,Mehmet Okur,13.8,.500,2.0,.333,4,20070511,5,1.000,3,4,2,8.9,1,1.4,0,2139.0
9.2,0.0,30.8,.417,4,6,-19,.500,14,4,UTA,.526,0,12,34.4,131,7,2,0,82,1,.250,0.0,Deron Williams,17.9,.500,-10.6,.333,4,20070511,5,.667,3,4,2,37.2,0,0.0,0,1646.0
0.0,0.0,28.0,.167,6,0,-12,.167,9,0,UTA,.496,0,6,18.1,127,2,7,0,98,1,1.167,0.0,Derek Fisher,0.0,.000,-13.5,.333,2,20070511,1,1.000,7,0,0,0.0,1,3.0,0,988.0
7.3,5.0,20.7,.500,2,2,0,.500,12,3,UTA,.551,1,10,15.5,128,2,2,0,108,0,.200,0.0,Matt Harpring,9.5,.000,-1.1,.100,1,20070511,5,1.000,2,2,0,13.4,1,1.9,0,1549.0
12.3,0.0,16.8,.500,2,2,-12,.625,7,4,UTA,.658,0,4,36.1,130,3,2,0,91,0,.750,0.0,Gordan Giriček,24.0,.500,-4.4,.500,2,20070511,2,.667,3,4,1,14.5,0,0.0,0,1233.0
18.9,25.9,16.4,.500,3,0,+8,.500,7,6,UTA,.509,4,6,12.7,127,1,1,0,111,0,.333,0.0,Paul Millsap,12.3,0,-4.2,.000,0,20070511,3,.500,2,2,0,0.0,1,2.5,0,1201.0
18.2,18.7,19.9,1.000,0,1,-4,1.000,6,2,UTA,.904,1,2,0.0,131,0,2,0,188,0,1.500,0.0,Ronnie Brewer,17.8,0,21.2,.000,0,20070511,2,.667,3,1,0,29.9,0,0.0,0,416.0
45.1,92.7,42.7,0,0,0,+2,.000,1,0,UTA,.000,0,0,0.0,134,0,1,0,41,0,1.000,0.0,Rafael Araújo,0.0,0,-46.4,.000,0,20070511,0,.500,2,0,0,0.0,0,0.0,0,168.0
0.0,0.0,13.1,.000,1,0,+2,0,0,2,UTA,.568,2,2,0.0,135,0,0,0,123,0,0,0.0,C.J. Miles,0.0,0,-2.5,0,0,20070511,0,.000,2,0,0,0.0,0,0.0,0,168.0
29.8,0.0,0.0,0,0,1,+2,0,0,1,UTA,0,0,0,0,123,0,0,0,216,0,0,0.0,Jarron Collins,58.1,0,20.0,0,0,20070511,0,0,0,1,0,61.3,0,0.0,0,127.0
21.4,12.8,12.4,.714,4,0,+27,.714,13,13,GSW,.674,4,7,9.4,108,1,3,0,137,1,.857,2.0,Andris Biedriņš,30.4,0,-2.0,.000,0,20070511,5,.500,6,9,0,0.0,0,0.0,1,2306.0
9.0,3.5,23.0,.588,3,2,+17,.735,25,5,GSW,.735,1,17,5.6,110,1,0,0,141,1,.000,2.1,Jason Richardson,14.8,.556,7.9,.529,9,20070511,10,0,0,4,5,10.0,1,1.4,1,2102.0
7.3,3.6,33.6,.600,4,9,+26,.650,32,4,GSW,.693,1,20,11.5,97,3,6,0,140,1,.350,0.0,Baron Davis,11.2,.333,17.3,.300,6,20070511,12,.857,7,3,2,51.1,6,8.5,0,2080.0
6.0,0.0,21.0,.333,3,1,+11,.500,15,3,GSW,.545,0,12,6.8,113,1,3,0,109,1,.333,2.4,Al Harrington,12.4,.571,-3.6,.583,7,20070511,4,.750,4,3,4,4.4,0,0.0,1,1882.0
2.2,4.3,14.5,.500,4,5,+18,.500,8,1,GSW,.645,1,4,32.6,114,3,4,0,116,1,1.250,2.7,Stephen Jackson,0.0,.000,-1.7,.500,2,20070511,2,.800,5,0,0,22.6,1,1.7,1,1698.0
0.0,0.0,12.6,.600,3,2,+6,.800,8,0,GSW,.800,0,5,28.6,114,2,0,0,115,0,.000,0.0,Matt Barnes,0.0,.500,-0.4,.800,4,20070511,3,0,0,0,2,11.0,1,2.0,0,1491.0
9.2,5.9,25.4,.375,4,2,-5,.375,10,3,GSW,.512,1,8,17.0,102,2,4,0,103,0,.500,3.6,Monta Ellis,12.5,.000,-2.3,.125,1,20070511,3,1.000,4,2,0,13.6,2,4.8,1,1242.0
6.7,0.0,21.1,.500,2,1,+9,.750,14,2,GSW,.879,0,4,11.2,105,1,8,0,165,0,2.250,7.9,Mickaël Piétrus,13.7,.667,14.0,.750,3,20070511,2,.889,9,2,2,7.0,1,2.6,2,1137.0
0.0,0.0,16.0,.000,1,0,-2,.000,0,0,GSW,.000,0,1,0.0,118,0,0,0,0,0,.000,0.0,Kelenna Azubuike,0.0,0,-29.1,.000,0,20070511,0,0,0,0,0,0.0,0,0.0,0,168.0
25.8,50.2,0.0,0,0,0,-2,0,0,1,GSW,0,1,0,0,104,0,0,0,230,0,0,30.6,Josh Powell,0.0,0,15.1,0,0,20070511,0,0,0,0,0,0.0,0,0.0,1,147.0
