blk,team_abbr,fg_pct,fga,drtg,stl,efg_pct,ast_pct,date,threep,blk_pct,threepar,tov_pct,drb_pct,fg,ft,stl_pct,tov,starter,pf,orb_pct,trb_pct,ft_pct,threep_pct,pts,usg_pct,ortg,threepa,orb,ast,drb,bpm,player_name,sp,ts_pct,pm,fta,inactive,trb,ftr
2,CHO,.429,14,129,0,.571,31.7,20191129,4,5.3,.500,12.5,3.2,6,0,0.0,2,1,0,0.0,1.6,0,.571,16,20.6,123,7,0,8,1,-0.5,Devonte' Graham,2248.0,.571,+6,0,0,1,.000
0,CHO,.533,15,121,2,.733,9.5,20191129,6,0.0,.600,0.0,10.3,8,1,3.1,0,1,3,3.3,6.7,1.000,.667,23,21.3,153,9,1,2,3,7.1,Terry Rozier,2093.0,.745,+7,1,0,4,.067
0,CHO,.750,12,111,4,.875,15.2,20191129,3,0.0,.250,6.2,17.4,9,5,6.4,1,1,3,0.0,8.5,.714,1.000,26,22.5,163,3,0,3,5,13.9,P.J. Washington,2070.0,.862,+12,7,0,5,.583
2,CHO,.500,12,124,0,.500,9.0,20191129,0,5.9,.000,18.4,14.2,6,1,0.0,3,1,2,16.9,15.6,.333,0,13,23.2,101,0,5,2,4,-10.1,Bismack Biyombo,2031.0,.488,+5,3,0,9,.250
2,CHO,.462,13,122,0,.538,17.6,20191129,2,7.2,.462,0.0,17.4,6,2,0.0,0,1,2,12.4,14.8,1.000,.333,16,24.2,139,6,3,3,4,3.5,Miles Bridges,1656.0,.576,-13,2,0,7,.154
0,CHO,.000,3,123,1,.000,9.0,20191129,0,0.0,1.000,0.0,13.5,0,0,2.0,0,0,2,8.6,10.9,0,.000,0,5.4,88,3,2,2,3,-9.8,Nicolas Batum,1604.0,.000,+6,0,0,5,.000
0,CHO,.375,8,120,1,.563,25.0,20191129,3,0.0,.875,20.0,15.8,3,0,2.4,2,0,3,0.0,7.7,0,.429,9,21.1,107,7,0,4,3,-2.6,Marvin Williams,1370.0,.563,-5,0,0,3,.000
0,CHO,.333,6,126,0,.417,12.2,20191129,1,0.0,.500,22.5,16.3,2,2,0.0,2,0,2,0.0,7.9,1.000,.333,7,19.3,93,3,0,2,3,-12.9,Malik Monk,1328.0,.509,-3,2,0,3,.333
0,CHO,0,0,0,0,0,0,20191129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Michael Kidd-Gilchrist,0.0,0,0,0,0,0,0
0,CHO,0,0,0,0,0,0,20191129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Willy Hernangómez,0.0,0,0,0,0,0,0
0,CHO,0,0,0,0,0,0,20191129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dwayne Bacon,0.0,0,0,0,0,0,0
2,DET,.583,12,116,1,.583,11.9,20191129,0,5.7,.000,22.5,33.4,7,1,1.5,4,1,4,25.5,29.6,.250,0,15,21.6,108,0,8,3,11,-3.7,Andre Drummond,2258.0,.545,-3,4,0,19,.333
