trb_pct,orb_pct,usg_pct,fg_pct,pf,ast,pm,efg_pct,pts,trb,team_abbr,ts_pct,orb,fga,tov_pct,drtg,tov,ft,inactive,ortg,starter,ftr,blk_pct,player_name,drb_pct,threep_pct,bpm,threepar,threepa,date,fg,ft_pct,fta,drb,threep,ast_pct,stl,stl_pct,blk,sp
7.5,3.6,26.3,.438,5,1,+10,.500,21,5,ATL,.563,1,16,13.9,113,3,5,0,106,1,.375,0.0,Paul Millsap,10.3,.500,-4.0,.250,4,20161108,7,.833,6,4,2,4.2,0,0.0,0,2145.0
7.6,7.3,8.6,.333,3,1,-6,.417,5,5,ATL,.417,2,6,14.3,111,1,0,0,97,1,.000,0.0,Thabo Sefolosha,7.8,.333,-2.2,.500,3,20161108,2,0,0,3,1,3.5,1,1.4,0,2122.0
9.9,4.0,22.7,.615,2,3,-6,.769,25,6,ATL,.777,1,13,5.9,111,1,5,0,155,1,.538,0.0,Kent Bazemore,14.2,.667,12.4,.462,6,20161108,8,.714,7,5,4,15.1,0,0.0,0,1956.0
3.4,4.0,30.0,.625,3,6,+3,.719,28,2,ATL,.769,1,16,18.0,116,4,5,0,136,1,.313,0.0,Dennis Schröder,2.9,.500,9.7,.375,6,20161108,10,1.000,5,1,3,34.4,0,0.0,0,1929.0
34.0,9.6,15.7,.600,4,2,+3,.600,7,17,ATL,.518,2,5,30.7,89,3,1,0,87,1,.800,9.4,Dwight Howard,51.3,0,1.5,.000,0,20161108,3,.250,4,15,0,10.0,0,0.0,3,1619.0
3.7,4.5,19.4,.273,0,2,+12,.318,8,2,ATL,.337,1,11,7.8,116,1,1,0,83,0,.182,0.0,Tim Hardaway Jr.,3.2,.143,-7.5,.636,7,20161108,3,.500,2,1,1,9.3,0,0.0,0,1728.0
7.4,17.7,19.7,.625,0,2,-6,.625,10,3,ATL,.625,3,8,20.0,115,2,0,0,117,0,.000,3.8,Mike Muscala,0.0,.000,3.7,.250,2,20161108,5,0,0,0,0,14.5,0,0.0,1,1320.0
15.5,0.0,18.7,.667,2,4,+4,.667,4,4,ATL,.667,0,3,50.0,106,3,0,0,90,0,.000,0.0,Malcolm Delaney,26.6,0,-3.2,.000,0,20161108,2,0,0,4,0,40.5,0,0.0,0,834.0
25.0,0.0,15.1,.500,1,0,+7,.500,2,4,ATL,.500,0,2,33.3,99,1,0,0,64,0,.000,0.0,Taurean Prince,42.9,0,-7.4,.000,0,20161108,1,0,0,4,0,0.0,0,0.0,0,517.0
28.1,0.0,11.3,.000,1,1,-1,.000,0,2,ATL,.000,0,1,0.0,96,0,0,0,65,0,.000,0.0,Kris Humphries,48.2,.000,-1.3,1.000,1,20161108,0,0,0,2,0,30.5,0,0.0,0,230.0
0,0,0,0,0,0,0,0,0,0,ATL,0,0,0,0,0,0,0,0,0,0,0,0,Kyle Korver,0,0,0,0,0,20161108,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,ATL,0,0,0,0,0,0,0,0,0,0,0,0,Ryan Kelly,0,0,0,0,0,20161108,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,ATL,0,0,0,0,0,0,0,0,0,0,0,0,DeAndre' Bembry,0,0,0,0,0,20161108,0,0,0,0,0,0,0,0,0,0.0
1.4,0.0,31.5,.407,3,4,-4,.426,29,1,CLE,.482,0,27,0.0,120,0,6,0,109,1,.259,2.3,Kyrie Irving,3.3,.143,1.1,.259,7,20161108,11,.857,7,1,1,20.6,0,0.0,1,2368.0
17.0,14.5,25.8,.412,4,3,-8,.412,24,12,CLE,.549,6,17,8.4,108,2,10,0,121,1,.647,0.0,Kevin Love,20.4,.000,4.4,.235,4,20161108,7,.909,11,6,0,13.4,3,3.9,0,2290.0
13.2,5.0,22.7,.471,3,5,+7,.529,23,9,CLE,.599,2,17,5.0,107,1,5,0,129,1,.294,0.0,LeBron James,24.6,.400,9.8,.294,5,20161108,8,1.000,5,7,2,24.5,3,4.0,0,2212.0
3.4,2.9,18.4,.154,1,3,-2,.231,6,2,CLE,.231,1,13,7.1,114,1,0,0,62,1,.000,0.0,J.R. Smith,4.1,.200,-8.1,.769,10,20161108,2,0,0,1,2,13.4,2,3.1,0,1892.0
4.3,0.0,1.5,0,3,0,-14,0,0,2,CLE,.000,0,0,0.0,115,0,0,0,0,1,0,0.0,Tristan Thompson,10.4,0,-9.7,0,0,20161108,0,.000,2,2,0,0.0,1,2.0,0,1497.0
14.0,6.9,23.0,.333,0,1,+10,.433,13,7,CLE,.433,2,15,0.0,117,0,0,0,100,0,.000,0.0,Channing Frye,24.1,.375,-1.4,.533,8,20161108,5,0,0,5,3,6.3,0,0.0,0,1616.0
12.4,8.5,11.4,.500,2,4,-3,.625,5,5,CLE,.625,2,4,33.3,108,2,0,0,110,0,.000,0.0,Iman Shumpert,17.9,.500,4.3,.500,2,20161108,2,0,0,3,1,27.1,2,4.5,0,1305.0
