threepar,trb,trb_pct,date,team_abbr,orb_pct,ft,drb_pct,blk,efg_pct,bpm,ast,tov,blk_pct,fta,pf,drtg,ftr,sp,tov_pct,fg,threep,orb,stl_pct,ast_pct,ortg,ft_pct,fg_pct,threep_pct,pm,ts_pct,inactive,stl,usg_pct,pts,fga,threepa,player_name,starter,drb
.273,7,13.5,20180124,MIN,0.0,0,27.8,0,.409,-8.4,0,0,0.0,0,4,128,.000,2136.0,0.0,4,1,0,2.9,0.0,82,0,.364,.333,-8,.409,0,2,14.9,9,11,3,Nemanja Bjelica,1,7
.235,2,4.3,20180124,MIN,0.0,0,8.9,1,.706,2.6,2,1,3.0,2,1,135,.118,1898.0,5.3,11,2,0,0.0,10.7,124,.000,.647,.500,-24,.671,0,0,28.7,24,17,4,Andrew Wiggins,1,2
.444,9,20.0,20180124,MIN,8.6,2,32.0,0,.778,1.0,1,1,0.0,2,3,134,.222,1851.0,9.2,6,2,2,0.0,4.4,150,1.000,.667,.500,-14,.810,0,0,17.0,16,9,4,Karl-Anthony Towns,1,7
.000,4,9.6,20180124,MIN,4.7,1,14.9,0,.625,-1.6,2,1,0.0,2,1,132,.250,1710.0,10.1,5,0,1,1.8,9.2,120,.500,.625,0,-16,.619,0,1,16.7,11,8,0,Taj Gibson,1,3
.083,2,5.1,20180124,MIN,0.0,7,10.4,0,.333,-8.2,3,2,0.0,7,1,133,.583,1628.0,11.7,4,0,0,1.9,14.0,99,1.000,.333,.000,-15,.497,0,1,30.3,15,12,1,Jeff Teague,1,2
.000,1,3.3,20180124,MIN,6.4,2,0.0,0,.286,-4.2,5,0,0.0,2,2,132,.286,1252.0,0.0,2,0,1,2.5,28.5,110,1.000,.286,0,+6,.381,0,1,18.2,6,7,0,Tyus Jones,0,0
.200,0,0.0,20180124,MIN,0.0,4,0.0,0,.750,11.6,5,1,0.0,4,1,138,.400,1220.0,7.8,7,1,0,0.0,41.5,156,1.000,.700,.500,-10,.808,0,0,30.2,19,10,2,Jamal Crawford,0,0
.667,0,0.0,20180124,MIN,0.0,0,0.0,0,.000,-15.3,0,0,0.0,0,0,139,.000,1146.0,0.0,0,0,0,0.0,0.0,0,0,.000,.000,+5,.000,0,0,7.6,0,3,2,Marcus Georges-Hunt,0,0
.000,5,20.0,20180124,MIN,0.0,0,41.2,1,.750,12.3,2,0,5.5,0,1,114,.000,1029.0,0.0,3,0,0,6.0,15.3,157,0,.750,0,+5,.750,0,2,11.2,6,4,0,Gorgui Dieng,0,5
0,1,37.7,20180124,MIN,0.0,1,77.7,0,0,-1.8,0,0,0.0,1,0,129,0,218.0,0.0,2,0,1,0.0,0.0,124,1.000,1.000,0,+10,.568,0,0,11.7,5,2,0,Cole Aldrich,0,0
.000,2,18.9,20180124,MIN,36.7,1,0.0,0,1.000,25.6,0,0,0.0,2,0,139,.500,218.0,0.0,0,0,0,0.0,0.0,214,.500,0,0,+10,1.025,0,0,32.3,1,0,0,Shabazz Muhammad,0,2
.000,0,0.0,20180124,MIN,0.0,0,0.0,0,1.000,18.0,0,0,0.0,0,0,139,.000,94.0,0.0,1,0,0,0.0,0.0,200,0,1.000,0,+6,1.000,0,0,30.7,2,1,0,Aaron Brooks,0,0
0,0,0,20180124,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jimmy Butler,0,0
.250,3,5.8,20180124,POR,0.0,0,11.3,0,.700,6.2,5,0,0.0,2,0,125,.100,2125.0,0.0,12,4,0,0.0,23.6,140,.000,.600,.800,+19,.670,0,0,28.0,28,20,5,CJ McCollum,1,3
