trb_pct,blk_pct,threep_pct,fg_pct,ast_pct,team_abbr,ts_pct,orb_pct,sp,orb,threepar,efg_pct,stl,pm,blk,fga,drb_pct,tov_pct,fta,player_name,usg_pct,pts,date,bpm,drtg,ft_pct,ftr,drb,ast,pf,stl_pct,ortg,fg,ft,trb,inactive,threep,threepa,tov,starter
13.7,0.0,.200,.438,28.3,LAL,.526,2.8,2540.0,1,.313,.469,1,+15,0,16,24.3,26.0,9,Kobe Bryant,29.2,21,20100312,-1.7,107,.667,.563,9,8,2,1.3,95,7,6,10,0,1,5,7,1
12.4,8.7,0,.636,12.4,LAL,.568,9.4,2240.0,3,.000,.636,2,+14,4,11,15.3,7.0,5,Pau Gasol,17.4,15,20100312,8.2,103,.200,.455,5,3,3,2.9,121,7,1,8,0,0,0,1,1
5.1,0.0,.375,.462,8.9,LAL,.577,3.4,2044.0,1,.615,.577,2,+5,0,13,6.7,7.1,0,Metta World Peace,18.8,15,20100312,4.7,111,0,.000,2,2,2,3.2,119,6,0,3,0,3,8,1,1
15.4,2.4,0,.667,5.0,LAL,.654,17.3,2030.0,5,.000,.667,2,+6,1,12,13.5,0.0,4,Andrew Bynum,18.6,18,20100312,7.8,106,.500,.333,4,1,4,3.2,147,8,2,9,0,0,0,0,1
7.0,0.0,.500,.556,17.6,LAL,.759,0.0,1993.0,0,.667,.722,2,+11,0,9,13.8,9.2,2,Derek Fisher,15.0,15,20100312,10.0,107,1.000,.222,4,4,3,3.3,150,5,2,4,0,3,6,1,1
12.1,4.2,.000,.250,7.2,LAL,.250,12.2,1151.0,2,.125,.250,0,-7,1,8,11.9,20.0,0,Lamar Odom,23.9,4,20100312,-16.1,113,0,.000,2,1,4,0.0,61,2,0,4,0,0,1,2,0
0.0,0.0,.500,.600,0.0,LAL,.765,0.0,1002.0,0,.400,.700,0,-7,0,5,0.0,14.5,2,Shannon Brown,18.9,9,20100312,-1.3,120,1.000,.400,0,0,3,0.0,130,3,2,0,0,1,2,1,0
0.0,0.0,1.000,.500,21.7,LAL,.750,0.0,735.0,0,.500,.750,0,-4,0,2,0.0,33.3,0,Sasha Vujačić,11.2,3,20100312,-3.6,120,0,.000,0,2,4,0.0,116,1,0,0,0,1,1,1,0
21.9,0.0,0,.500,0.0,LAL,.500,0.0,317.0,0,.000,.500,0,-1,0,2,43.3,0.0,0,Josh Powell,17.4,2,20100312,-0.8,102,0,.000,2,0,0,0.0,106,1,0,2,0,0,0,0,0
0.0,0.0,.000,.000,0.0,LAL,.000,0.0,174.0,0,.500,.000,0,-1,0,2,0.0,0.0,0,Jordan Farmar,31.6,0,20100312,-35.7,121,0,.000,0,0,0,0.0,0,0,0,0,0,0,1,0,0
0.0,0.0,.000,.000,0.0,LAL,.000,0.0,174.0,0,1.000,.000,0,-1,0,1,0.0,0.0,0,Adam Morrison,15.8,0,20100312,-20.3,121,0,.000,0,0,0,0.0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,LAL,0,0,0.0,0,0,0,0,0,0,0,0,0,0,D.J. Mbenga,0,0,20100312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.0,0.0,.000,.375,8.3,PHO,.564,5.9,2305.0,2,.125,.375,1,-20,0,8,6.1,20.7,8,Grant Hill,17.5,13,20100312,-3.0,118,.875,1.000,2,2,2,1.4,107,3,7,4,0,0,1,3,1
24.8,0.0,0,.455,0.0,PHO,.540,15.3,2242.0,5,.000,.455,0,-6,0,22,34.5,10.1,11,Amar'e Stoudemire,36.9,29,20100312,-0.3,112,.818,.500,11,0,3,0.0,112,10,9,16,0,0,0,3,1
3.3,0.0,.286,.429,43.3,PHO,.500,0.0,2075.0,0,.500,.500,0,-2,0,14,6.8,22.2,0,Steve Nash,24.0,14,20100312,-2.9,121,0,.000,2,8,0,0.0,97,6,0,2,0,2,7,4,1
8.9,0.0,.250,.333,0.0,PHO,.477,3.5,1954.0,1,.533,.400,1,-8,0,15,14.4,5.6,4,Jason Richardson,25.2,16,20100312,-2.7,115,1.000,.267,4,0,2,1.7,105,5,4,5,0,2,8,1,1
0.0,0.0,0,.500,0.0,PHO,.500,0.0,1107.0,0,.000,.500,2,-14,0,6,0.0,0.0,0,Robin Lopez,15.0,6,20100312,-1.0,109,0,.000,0,0,2,5.9,109,3,0,0,0,0,0,0,1
20.7,12.3,0,.714,6.8,PHO,.698,12.3,1677.0,3,.000,.714,1,-3,4,7,29.3,0.0,2,Lou Amundson,13.0,11,20100312,12.0,102,.500,.286,7,1,2,1.9,155,5,1,10,0,0,0,0,0
