trb_pct,orb_pct,usg_pct,fg_pct,pf,ast,pm,efg_pct,pts,trb,team_abbr,ts_pct,orb,fga,tov_pct,drtg,tov,ft,inactive,ortg,starter,ftr,blk_pct,player_name,drb_pct,threep_pct,bpm,threepar,threepa,date,fg,ft_pct,fta,drb,threep,ast_pct,stl,stl_pct,blk,sp
9.3,2.9,21.2,.500,1,3,-4,.536,16,6,CHI,.538,1,14,21.2,91,4,1,0,97,1,.143,0.0,Luol Deng,16.2,.333,4.7,.214,3,20110304,7,.500,2,5,1,14.6,2,2.8,0,2334.0
6.8,0.0,35.1,.450,0,4,-3,.450,24,4,CHI,.510,0,20,17.5,91,5,6,0,99,1,.400,0.0,Derrick Rose,14.2,.000,6.3,.250,5,20110304,9,.750,8,4,0,24.8,2,3.1,0,2131.0
16.7,17.7,29.5,.294,3,2,+1,.294,12,9,CHI,.320,5,17,13.8,93,3,2,0,79,1,.235,0.0,Carlos Boozer,15.6,0,-5.0,.000,0,20110304,5,.500,4,4,0,11.2,1,1.7,0,1940.0
3.6,0.0,10.4,.250,1,0,-13,.375,3,1,CHI,.375,0,4,0.0,91,0,0,0,98,1,.000,0.0,Keith Bogans,7.5,.250,0.8,1.000,4,20110304,1,0,0,1,1,0.0,1,3.2,0,1014.0
25.4,34.5,10.3,.000,5,1,-5,.000,2,7,CHI,.258,5,3,0.0,95,0,2,0,120,1,.667,0.0,Joakim Noah,15.3,0,-4.7,.000,0,20110304,0,1.000,2,2,0,8.5,0,0.0,0,993.0
24.8,18.2,10.2,.667,6,1,+13,.667,5,13,CHI,.579,5,3,41.0,88,3,1,0,87,0,1.000,6.5,Ömer Aşık,32.1,0,-0.7,.000,0,20110304,2,.333,3,8,0,4.9,0,0.0,2,1887.0
8.3,0.0,12.1,.333,0,4,+22,.333,4,3,CHI,.333,0,6,0.0,92,0,0,0,111,0,.000,0.0,Ronnie Brewer,17.4,0,6.1,.000,0,20110304,2,0,0,3,0,29.9,1,2.5,0,1304.0
3.2,0.0,17.6,.429,2,1,+11,.643,10,1,CHI,.672,0,7,0.0,98,0,1,0,160,0,.143,0.0,Kyle Korver,6.8,.750,10.8,.571,4,20110304,3,1.000,1,1,3,9.9,0,0.0,0,1108.0
7.7,0.0,10.8,1.000,3,0,+7,1.000,5,2,CHI,.868,0,2,25.8,90,1,1,0,115,0,1.000,6.5,Taj Gibson,16.1,0,2.1,.000,0,20110304,2,.500,2,2,0,0.0,0,0.0,1,940.0
19.2,9.2,28.0,.429,1,1,+11,.571,8,4,CHI,.571,1,7,12.5,94,1,0,0,118,0,.000,0.0,C.J. Watson,30.4,.667,10.1,.429,3,20110304,3,0,0,3,2,17.1,0,0.0,0,749.0
0,0,0,0,0,0,0,0,0,0,CHI,0,0,0,0,0,0,0,0,0,0,0,0,Brian Scalabrine,0,0,0,0,0,20110304,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,CHI,0,0,0,0,0,0,0,0,0,0,0,0,Kurt Thomas,0,0,0,0,0,20110304,0,0,0,0,0,0,0,0,0,0.0
13.9,14.6,23.6,1.000,4,0,-1,1.000,20,10,ORL,.753,5,8,34.5,98,7,4,0,98,1,1.500,6.9,Dwight Howard,13.2,0,3.3,.000,0,20110304,8,.333,12,5,0,0.0,2,2.5,4,2597.0
