trb_pct,blk_pct,threep_pct,fg_pct,ast_pct,team_abbr,ts_pct,orb_pct,sp,orb,threepar,efg_pct,stl,pm,blk,fga,drb_pct,tov_pct,fta,player_name,usg_pct,pts,date,bpm,drtg,ft_pct,ftr,drb,ast,pf,stl_pct,ortg,fg,ft,trb,inactive,threep,threepa,tov,starter
16.7,5.4,0,1.000,0.0,UTA,.869,7.4,2304.0,2,.000,1.000,1,+16,3,9,22.3,19.9,7,Rudy Gobert,20.5,21,20161218,9.1,78,.429,.778,10,0,5,1.5,128,9,3,12,0,0,0,3,1
10.0,5.5,.571,.385,32.6,UTA,.649,3.8,2248.0,1,.538,.538,2,+14,3,13,13.7,10.5,9,Gordon Hayward,26.4,22,20161218,20.2,81,.889,.692,6,6,2,3.0,128,5,8,7,0,4,7,2,1
6.4,0.0,.000,.313,6.3,UTA,.313,4.2,2000.0,1,.500,.313,0,+24,0,16,7.7,0.0,0,Rodney Hood,25.0,10,20161218,-8.5,95,0,.000,3,1,1,0.0,70,5,0,4,0,0,8,0,1
10.7,0.0,1.000,.800,20.3,UTA,.935,4.7,1801.0,1,.200,.900,0,+16,0,5,14.3,25.4,2,Boris Diaw,13.7,11,20161218,7.0,90,1.000,.400,5,3,1,0.0,142,4,2,6,0,1,1,2,1
7.5,0.0,.000,.000,33.7,UTA,.000,0.0,855.0,0,.667,.000,0,+4,0,3,12.0,50.0,0,Dante Exum,22.0,0,20161218,-21.0,91,0,.000,2,3,4,0.0,28,0,0,2,0,0,2,3,1
9.1,0.0,1.000,.571,34.9,UTA,.601,0.0,1758.0,0,.286,.714,1,+8,0,7,14.6,32.5,3,Shelvin Mack,21.9,10,20161218,2.4,86,.000,.429,5,5,1,1.9,88,4,0,5,0,2,2,4,0
5.3,0.0,.250,.167,0.0,UTA,.250,0.0,1201.0,0,.667,.250,0,-10,0,6,8.6,0.0,0,Joe Johnson,15.6,3,20161218,-9.5,94,0,.000,2,0,1,0.0,52,1,0,2,0,1,4,0,0
4.0,20.3,0,.500,0.0,UTA,.512,0.0,810.0,0,.000,.500,0,-6,4,4,6.3,0.0,2,Derrick Favors,18.9,5,20161218,12.2,86,.500,.500,1,0,0,0.0,101,2,1,1,0,0,0,0,0
4.0,0.0,.000,.000,0.0,UTA,.000,0.0,795.0,0,1.000,.000,0,-12,0,1,6.5,0.0,0,Joe Ingles,3.9,0,20161218,-10.1,96,0,.000,1,0,1,0.0,0,0,0,1,0,0,1,0,0
10.2,6.6,.000,.000,0.0,UTA,.000,0.0,628.0,0,1.000,.000,0,-9,1,2,16.4,25.8,2,Trey Lyles,19.3,0,20161218,-22.5,85,.000,1.000,2,0,4,0.0,0,0,0,2,0,0,2,1,0
