team_abbr,drb_pct,fta,blk_pct,threepar,tov,player_name,ts_pct,fg,threep_pct,drtg,ast_pct,usg_pct,threepa,fg_pct,ftr,orb,fga,starter,inactive,date,ast,drb,orb_pct,threep,stl,ortg,pf,ft_pct,pts,pm,trb_pct,blk,tov_pct,efg_pct,sp,trb,bpm,ft,stl_pct
CHO,44.9,8,9.6,.000,2,Dwight Howard,.592,5,0,91,8.6,24.8,0,.500,.800,3,10,1,0,20180406,2,14,15.4,0,0,124,2,.750,16,+23,33.6,4,12.9,.500,1696.0,17,1.5,6,0.0
CHO,3.9,6,0.0,.444,1,Kemba Walker,.558,3,.250,108,20.0,24.8,4,.333,.667,0,9,1,0,20180406,4,1,0.0,1,1,128,0,1.000,13,+20,2.4,0,7.9,.389,1379.0,1,-2.6,6,2.2
CHO,8.0,2,0.0,.000,1,Michael Kidd-Gilchrist,.694,1,0,106,4.6,7.7,0,.500,1.000,1,2,1,0,20180406,1,2,6.4,0,1,130,2,1.000,4,+20,7.4,0,25.8,.500,1356.0,3,-3.5,2,2.2
CHO,4.2,2,0.0,.333,0,Marvin Williams,.911,7,.667,107,13.6,20.5,3,.778,.222,1,9,1,0,20180406,2,1,6.7,2,1,188,2,1.000,18,+18,5.1,0,0.0,.889,1301.0,2,12.8,2,2.3
CHO,22.3,0,0.0,.286,2,Nicolas Batum,.643,4,.500,107,36.8,20.0,2,.571,.000,1,7,1,0,20180406,6,5,7.2,1,0,130,1,0,9,+12,16.5,0,22.2,.643,1219.0,6,1.2,0,0.0
CHO,3.4,6,2.6,.429,1,Malik Monk,.781,8,.667,111,43.5,30.2,6,.571,.429,0,14,0,0,20180406,8,1,0.0,4,0,165,1,1.000,26,+23,2.1,1,5.7,.714,1583.0,1,15.5,6,0.0
CHO,10.3,2,0.0,.400,1,Frank Kaminsky,.661,8,.500,111,5.5,28.9,6,.533,.133,1,15,0,0,20180406,1,3,5.5,3,0,129,1,1.000,21,+19,8.5,0,5.9,.633,1579.0,4,-1.5,2,0.0
CHO,3.6,0,0.0,1.000,1,Julyan Stone,.750,1,.500,112,16.4,5.3,2,.500,.000,0,2,0,0,20180406,4,1,0.0,1,0,138,2,0,3,+17,2.2,0,33.3,.750,1524.0,1,-3.0,0,0.0
CHO,9.1,0,0.0,.556,0,Jeremy Lamb,.889,6,.800,111,14.4,20.4,5,.667,.000,1,9,0,0,20180406,2,2,7.3,4,0,179,0,0,16,+27,8.4,0,0.0,.889,1192.0,3,13.5,0,0.0
CHO,50.5,0,0.0,.167,0,Willy Hernangómez,.917,5,1.000,91,6.8,13.7,1,.833,.000,1,6,0,0,20180406,1,11,7.4,1,1,187,4,0,11,+14,33.9,0,0.0,.917,1184.0,12,8.8,0,2.6
CHO,0.0,0,0.0,.667,0,Marcus Paige,.000,0,.000,114,15.5,21.0,2,.000,.000,0,3,0,0,20180406,1,0,0.0,0,0,31,0,0,0,-8,0.0,0,0.0,.000,387.0,0,-27.5,0,0.0
CHO,0,0,0,0,0,Dwayne Bacon,0,0,0,0,0,0,0,0,0,0,0,0,0,20180406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
ORL,0.0,0,0.0,.111,2,Wes Iwundu,.556,5,.000,150,3.6,13.1,1,.556,.000,3,9,1,0,20180406,1,0,7.3,0,0,100,1,0,10,-23,4.5,0,18.2,.556,2245.0,3,-10.6,0,0.0
ORL,17.5,0,2.6,.417,2,Jamel Artis,.500,5,.400,145,4.2,18.8,5,.417,.000,2,12,1,0,20180406,1,4,5.5,2,0,91,1,0,12,-24,10.1,1,14.3,.500,1994.0,6,-8.2,0,0.0
ORL,31.9,2,0.0,.200,1,Mario Hezonja,.506,4,.500,139,12.6,23.2,2,.400,.200,0,10,1,0,20180406,2,5,0.0,1,1,100,3,1.000,11,-17,12.2,0,8.4,.450,1367.0,5,-5.8,2,2.2
ORL,41.7,4,4.2,.000,1,Bismack Biyombo,.298,3,0,139,13.1,27.2,0,.300,.400,2,10,1,0,20180406,2,6,8.7,0,0,73,3,.250,7,-12,21.3,1,7.8,.300,1255.0,8,-14.3,1,0.0
ORL,7.9,1,0.0,.308,0,D.J. Augustin,.707,8,.500,149,25.0,32.7,4,.615,.077,0,13,1,0,20180406,2,1,0.0,2,0,138,0,1.000,19,-18,3.0,0,0.0,.692,1098.0,1,11.7,1,0.0
ORL,10.7,2,3.2,.000,0,Khem Birch,.676,5,0,146,10.7,14.6,0,.625,.250,2,8,0,0,20180406,2,2,6.7,0,0,148,3,1.000,12,-25,8.2,1,0.0,.625,1625.0,4,-1.8,2,0.0
ORL,10.8,2,0.0,.231,0,Rodney Purvis,.432,5,.333,148,16.1,22.9,3,.385,.154,1,13,0,0,20180406,3,2,3.4,1,0,101,3,.500,12,-17,6.2,0,0.0,.423,1617.0,3,-8.8,1,0.0
