ftr,fga,ast,starter,ft,stl,fg_pct,ast_pct,ts_pct,fg,threep_pct,date,ortg,trb,pts,orb,blk_pct,team_abbr,drb,tov_pct,ft_pct,usg_pct,fta,sp,stl_pct,efg_pct,tov,trb_pct,threep,threepar,orb_pct,blk,pf,player_name,drtg,inactive,threepa,drb_pct,bpm,pm
.222,9,8,1,2,0,.444,31.7,.658,4,.600,20071205,108,0,13,0,1.5,CLE,0,28.8,1.000,16.1,2,2631.0,0.0,.611,4,0.0,3,.556,0.0,1,2,Daniel Gibson,127,0,5,0.0,-1.1,-11
.357,14,0,1,3,0,.357,0.0,.401,5,0,20071205,75,6,13,1,0.0,CLE,5,11.0,.600,26.3,5,2117.0,0.0,.357,2,11.0,0,.000,3.6,0,2,Drew Gooden,123,0,0,18.9,-13.0,-11
.000,14,3,1,0,1,.429,25.4,.464,6,.250,20071205,89,3,13,1,0.0,CLE,2,12.5,0,30.6,0,1601.0,2.1,.464,2,7.3,1,.286,4.7,0,1,Shannon Brown,121,0,4,10.0,-3.5,-19
.286,7,0,1,2,0,.714,0.0,.761,5,0,20071205,161,10,12,3,2.9,CLE,7,0.0,1.000,17.1,2,1408.0,0.0,.714,0,27.6,0,.000,16.1,1,3,Zydrunas Ilgauskas,115,0,0,39.8,4.7,+1
.000,7,0,1,0,1,.143,0.0,.214,1,.500,20071205,39,2,3,0,0.0,CLE,2,12.5,0,19.4,0,1260.0,2.6,.214,1,6.2,1,.286,0.0,0,1,Sasha Pavlović,119,0,2,12.7,-14.6,-14
.250,8,3,0,2,1,.375,22.6,.507,3,.333,20071205,103,1,9,0,0.0,CLE,1,10.1,1.000,20.6,2,1465.0,2.3,.438,1,2.7,1,.375,0.0,0,4,Devin Brown,122,0,3,5.5,-3.4,-3
.000,4,4,0,0,0,.750,31.3,1.000,3,.667,20071205,160,1,8,0,0.0,CLE,1,20.0,0,10.8,0,1420.0,0.0,1.000,1,2.7,2,.750,0.0,0,0,Damon Jones,127,0,3,5.6,4.8,-7
.125,8,0,0,1,2,.500,0.0,.652,4,.667,20071205,108,5,11,0,0.0,CLE,5,10.6,1.000,20.9,1,1383.0,4.8,.625,1,14.1,2,.375,0.0,0,3,Ira Newble,110,0,3,28.9,3.2,-12
1.000,2,0,0,2,0,.500,0.0,.694,1,0,20071205,114,1,4,1,0.0,CLE,0,25.8,1.000,17.9,2,664.0,0.0,.500,1,5.9,0,.000,11.4,0,1,Dwayne Jones,128,0,0,0.0,-7.5,-12
.000,1,1,0,0,0,.000,20.0,.000,0,0,20071205,27,0,0,0,0.0,CLE,0,50.0,0,13.6,0,451.0,0.0,.000,1,0.0,0,.000,0.0,0,0,Eric Snow,128,0,0,0.0,-17.1,-7
0,0,0,0,0,0,0,0,0,0,0,20071205,0,0,0,0,0,CLE,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,LeBron James,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20071205,0,0,0,0,0,CLE,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Anderson Varejão,0,0,0,0,0,0
.043,23,2,1,1,4,.565,8.2,.576,13,.000,20071205,122,7,27,4,2.2,WAS,3,7.9,1.000,29.3,1,2452.0,5.4,.565,2,11.1,0,.087,13.1,1,2,Caron Butler,94,0,2,9.3,6.8,+10
