blk,team_abbr,fg_pct,fga,drtg,stl,efg_pct,ast_pct,date,threep,blk_pct,threepar,tov_pct,drb_pct,fg,ft,stl_pct,tov,starter,pf,orb_pct,trb_pct,ft_pct,threep_pct,pts,usg_pct,ortg,threepa,orb,ast,drb,bpm,player_name,sp,ts_pct,pm,fta,inactive,trb,ftr
1,OKC,.400,15,107,2,.433,20.7,20170405,1,2.4,.400,0.0,9.4,6,2,2.7,0,1,3,0.0,4.5,1.000,.167,15,18.1,118,6,0,5,3,1.9,Victor Oladipo,2347.0,.472,-2,2,0,3,.133
0,OKC,.560,25,99,4,.720,67.0,20170405,8,0.0,.520,18.8,29.5,14,9,5.6,7,1,4,0.0,14.0,.750,.615,45,44.3,130,13,0,10,9,26.8,Russell Westbrook,2252.0,.743,+3,12,0,9,.480
1,OKC,.250,8,111,0,.250,4.3,20170405,0,2.8,.000,9.7,18.6,2,1,0.0,1,1,2,16.9,17.7,.333,0,5,13.9,84,0,5,1,5,-8.9,Steven Adams,1981.0,.268,+4,3,0,10,.375
0,OKC,.400,10,109,1,.400,0.0,20170405,0,0.0,.000,9.1,18.8,4,0,2.0,1,1,2,12.8,15.7,0,0,8,18.8,90,0,3,0,4,-7.5,Taj Gibson,1570.0,.400,-3,0,0,7,.000
0,OKC,1.000,1,115,0,1.000,0.0,20170405,0,0.0,.000,0.0,9.8,1,0,0.0,0,1,2,0.0,4.6,.000,0,2,6.6,90,0,0,0,1,-8.4,Andre Roberson,757.0,.532,0,2,0,1,2.000
0,OKC,.429,7,113,0,.643,0.0,20170405,3,0.0,.857,10.7,22.9,3,1,0.0,1,0,1,3.5,12.7,.333,.500,10,12.9,111,6,1,0,6,-2.4,Doug McDermott,1933.0,.601,+5,3,0,7,.429
0,OKC,.200,5,112,1,.300,18.3,20170405,1,0.0,.600,0.0,0.0,1,0,2.3,0,0,2,0.0,0.0,0,.333,3,9.9,98,3,0,3,0,-4.8,Semaj Christon,1351.0,.300,+3,0,0,0,.000
0,OKC,.400,10,114,0,.400,0.0,20170405,0,0.0,.100,15.5,17.5,4,2,0.0,2,0,2,10.6,13.9,1.000,.000,10,27.3,89,1,2,0,3,-11.2,Enes Freedom,1263.0,.460,+8,2,0,5,.200
1,OKC,.500,4,109,0,.625,0.0,20170405,1,9.1,.500,0.0,0.0,2,0,0.0,0,0,2,11.1,5.8,0,.500,5,17.7,137,2,1,0,0,3.7,Domantas Sabonis,606.0,.625,+7,0,0,1,.000
0,OKC,0,0,113,0,0,0.0,20170405,0,0.0,0,0,21.7,0,0,0.0,0,0,0,0.0,10.3,0,0,0,0.0,0,0,0,0,1,-7.1,Nick Collison,340.0,0,-10,0,0,1,0
0,OKC,0,0,0,0,0,0,20170405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kyle Singler,0.0,0,0,0,0,0,0
0,OKC,0,0,0,0,0,0,20170405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Norris Cole,0.0,0,0,0,0,0,0
