ftr,fga,ast,starter,ft,stl,fg_pct,ast_pct,ts_pct,fg,threep_pct,date,ortg,trb,pts,orb,blk_pct,team_abbr,drb,tov_pct,ft_pct,usg_pct,fta,sp,stl_pct,efg_pct,tov,trb_pct,threep,threepar,orb_pct,blk,pf,player_name,drtg,inactive,threepa,drb_pct,bpm,pm
.600,20,0,1,10,1,.650,0.0,.712,13,.000,20120404,153,8,36,3,6.9,LAL,5,0.0,.833,28.7,12,2368.0,1.3,.650,0,10.8,0,.050,9.1,4,2,Andrew Bynum,113,0,1,12.2,11.9,+10
.231,13,8,1,2,2,.462,27.9,.559,6,1.000,20120404,107,6,16,1,0.0,LAL,5,21.8,.667,21.2,3,2324.0,2.7,.538,4,8.3,2,.154,3.1,0,1,Ramon Sessions,114,0,2,12.4,1.0,+4
.444,9,2,1,2,0,.556,6.9,.558,5,0,20120404,104,7,12,1,3.6,LAL,6,15.7,.500,15.0,4,2288.0,0.0,.556,2,9.8,0,.000,3.1,2,3,Pau Gasol,116,0,0,15.1,-3.3,+7
.263,19,6,1,3,0,.684,30.2,.731,13,.667,20120404,141,5,31,1,1.9,LAL,4,8.6,.600,28.3,5,2200.0,0.0,.737,2,7.3,2,.158,3.3,1,2,Kobe Bryant,120,0,3,10.5,11.9,+8
.000,9,1,1,0,1,.333,5.2,.389,3,.200,20120404,86,4,7,3,0.0,LAL,1,18.2,0,19.8,0,1491.0,2.1,.389,2,8.6,1,.556,14.5,0,4,Metta World Peace,119,0,5,3.9,-9.2,+8
.800,5,4,0,2,0,.200,15.9,.296,1,.000,20120404,82,7,4,0,2.4,LAL,7,12.9,.500,11.9,4,1748.0,0.0,.200,1,12.8,0,.400,0.0,1,1,Matt Barnes,114,0,2,23.1,-3.5,-4
.000,4,2,0,0,0,.250,13.1,.250,1,0,20120404,113,7,2,3,0.0,LAL,4,0.0,0,9.9,0,1086.0,0.0,.250,0,20.6,0,.000,19.9,0,1,Josh McRoberts,116,0,0,21.2,-2.5,-7
.500,4,2,0,2,1,.250,16.2,.512,1,.333,20120404,132,0,5,0,0.0,LAL,0,0.0,1.000,14.6,2,895.0,3.5,.375,0,0.0,1,.750,0.0,0,2,Steve Blake,118,0,3,0.0,0.5,-1
0,0,0,0,0,0,0,0,0,0,0,20120404,0,0,0,0,0,LAL,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Devin Ebanks,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20120404,0,0,0,0,0,LAL,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Andrew Goudelock,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20120404,0,0,0,0,0,LAL,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Jordan Hill,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20120404,0,0,0,0,0,LAL,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Darius Morris,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20120404,0,0,0,0,0,LAL,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Troy Murphy,0,0,0,0,0,0
.571,7,0,1,1,1,.714,0.0,.628,5,0,20120404,138,13,11,4,7.1,LAC,9,0.0,.250,9.2,4,2405.0,1.3,.714,0,17.3,0,.000,9.6,4,3,DeAndre Jordan,114,0,0,26.9,2.4,+9
.353,17,16,1,5,0,.471,57.9,.560,8,.333,20120404,130,2,22,2,0.0,LAC,0,13.3,.833,24.0,6,2386.0,0.0,.500,3,2.7,1,.176,4.8,0,3,Chris Paul,129,0,3,0.0,5.5,-13
.188,16,1,1,1,0,.438,3.9,.433,7,0,20120404,107,14,15,7,0.0,LAC,7,5.5,.333,21.3,3,2172.0,0.0,.438,1,20.6,0,.000,18.6,0,3,Blake Griffin,123,0,0,23.2,-5.7,-16
.333,18,2,1,6,0,.500,9.2,.678,9,.500,20120404,133,4,28,0,0.0,LAC,4,8.8,1.000,27.8,6,2058.0,0.0,.611,2,6.2,4,.444,0.0,0,1,Caron Butler,125,0,8,14.0,6.9,-7
.000,13,4,1,0,0,.385,18.2,.423,5,.167,20120404,115,5,11,2,0.0,LAC,3,0.0,0,18.2,0,1803.0,0.0,.423,0,8.9,1,.462,6.4,0,4,Randy Foye,125,0,6,12.0,-3.7,-4
.000,4,1,0,0,1,.000,5.7,.000,0,0,20120404,27,5,0,1,3.7,LAC,4,20.0,0,10.9,0,1165.0,2.7,.000,1,13.7,0,.000,4.9,1,3,Kenyon Martin,114,0,0,24.7,-10.5,-3
.000,15,1,0,0,0,.400,9.0,.433,6,.167,20120404,103,1,13,1,3.7,LAC,0,0.0,0,33.1,0,1148.0,0.0,.433,0,2.8,1,.400,5.0,1,2,Nick Young,126,0,6,0.0,-3.3,+2
.250,4,2,0,0,3,.500,18.3,.563,2,1.000,20120404,77,2,5,1,5.0,LAC,1,40.3,.000,21.8,1,864.0,10.7,.625,3,7.4,1,.250,6.7,1,2,Eric Bledsoe,100,0,1,8.3,8.2,+12
.000,1,0,0,0,0,1.000,0.0,1.500,1,1.000,20120404,300,0,3,0,0.0,LAC,0,0.0,0,6.3,0,399.0,0.0,1.500,0,0.0,1,1.000,0.0,0,0,Bobby Simmons,129,0,1,0.0,10.2,-5
0,0,0,0,0,0,0,0,0,0,0,20120404,0,0,0,0,0,LAC,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Reggie Evans,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20120404,0,0,0,0,0,LAC,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Ryan Gomes,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20120404,0,0,0,0,0,LAC,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Trey Thompkins,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20120404,0,0,0,0,0,LAC,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Mo Williams,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20120404,0,0,0,0,0,LAL,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Christian Eyenga,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20120404,0,0,0,0,0,LAC,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Chauncey Billups,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20120404,0,0,0,0,0,LAC,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Travis Leslie,0,1,0,0,0,0
