trb_pct,orb_pct,usg_pct,fg_pct,pf,ast,pm,efg_pct,pts,trb,team_abbr,ts_pct,orb,fga,tov_pct,drtg,tov,ft,inactive,ortg,starter,ftr,blk_pct,player_name,drb_pct,threep_pct,bpm,threepar,threepa,date,fg,ft_pct,fta,drb,threep,ast_pct,stl,stl_pct,blk,sp
13.2,5.5,20.1,.455,2,0,-23,.455,15,8,PHO,.550,2,11,12.8,127,2,5,0,102,1,.545,0.0,Luis Scola,24.6,.000,-6.3,.091,1,20121105,5,.833,6,6,0,0.0,1,1.4,0,2007.0
1.9,0.0,20.9,.231,3,1,-22,.269,7,1,PHO,.269,0,13,7.1,126,1,0,0,55,1,.000,2.8,Michael Beasley,4.8,.200,-13.6,.385,5,20121105,3,0,0,1,1,5.5,1,1.7,1,1730.0
5.8,0.0,20.4,.333,2,9,-16,.444,13,3,PHO,.558,0,9,14.7,124,2,5,0,115,1,.667,0.0,Goran Dragić,14.3,.667,3.3,.333,3,20121105,3,.833,6,3,2,50.2,2,3.3,0,1721.0
26.2,16.8,17.1,.600,0,0,-22,.600,12,13,PHO,.551,5,10,0.0,123,0,0,0,121,1,.200,5.8,Marcin Gortat,40.0,0,0.5,.000,0,20121105,6,.000,2,8,0,0.0,0,0.0,2,1644.0
0.0,0.0,22.5,.333,3,2,-15,.333,8,0,PHO,.405,0,9,16.8,129,2,2,0,75,1,.222,0.0,Jared Dudley,0.0,.000,-12.3,.222,2,20121105,3,1.000,2,0,0,14.8,1,2.1,0,1360.0
10.7,3.6,19.8,.400,1,1,-10,.400,9,5,PHO,.414,1,10,8.4,117,1,1,0,83,0,.200,6.2,Markieff Morris,21.3,.000,-2.1,.200,2,20121105,4,.500,2,4,0,6.8,2,3.7,2,1544.0
7.9,4.4,31.1,.417,0,2,-12,.542,18,3,PHO,.597,1,12,0.0,123,0,5,0,126,0,.583,3.8,Shannon Brown,13.2,.500,13.8,.500,6,20121105,5,.714,7,2,3,19.6,1,2.3,1,1250.0
3.6,0.0,10.7,.333,3,1,-11,.333,4,1,PHO,.515,0,3,0.0,125,0,2,0,118,0,.667,0.0,Sebastian Telfair,8.8,0,-6.9,.000,0,20121105,1,1.000,2,1,0,9.7,1,3.1,0,932.0
8.0,6.7,24.6,.200,4,1,-2,.200,4,2,PHO,.340,1,5,25.4,127,2,2,0,65,0,.400,5.8,P.J. Tucker,9.9,0,-16.8,.000,0,20121105,1,1.000,2,1,0,11.0,0,0.0,1,827.0
0.0,0.0,0.0,0,0,2,+2,0,0,0,PHO,0,0,0,0,119,0,0,0,220,0,0,0.0,Kendall Marshall,0.0,0,3.4,0,0,20121105,0,0,0,0,0,37.8,1,6.6,0,435.0
0.0,0.0,8.0,1.000,0,0,+4,1.000,7,1,PHO,1.000,0,3,0.0,113,0,0,0,207,0,.000,0.0,Diante Garrett,0.0,1.000,19.6,.000,1,20121105,3,0,0,1,1,68.9,0,9.0,0,321.0
10.3,0.0,24.1,1.000,0,2,+4,1.167,2,0,PHO,1.167,0,1,0.0,130,0,0,0,233,0,.000,0.0,Luke Zeller,25.6,0,29.3,.333,0,20121105,1,0,0,0,0,0.0,1,0.0,0,321.0
10.7,0.0,25.1,.000,1,1,-2,.000,0,1,PHO,.000,0,2,33.3,130,1,0,0,16,0,.000,0.0,Wesley Johnson,26.7,.000,-27.2,.500,1,20121105,0,0,0,1,0,26.7,0,0.0,0,308.0
20.1,13.6,31.0,.588,2,1,+25,.647,23,11,MIA,.628,3,17,14.1,101,3,1,0,108,1,.176,0.0,LeBron James,24.5,.667,-1.6,.176,3,20121105,10,.333,3,8,2,5.1,0,0.0,0,1811.0
5.8,0.0,26.8,.643,3,6,+23,.679,22,3,MIA,.718,0,14,11.5,98,2,3,0,136,1,.214,0.0,Dwyane Wade,9.8,1.000,8.6,.071,1,20121105,9,1.000,3,3,1,32.0,2,3.4,0,1701.0
7.8,0.0,9.4,.600,2,11,+24,.900,9,4,MIA,.900,0,5,16.7,91,1,0,0,175,1,.000,2.5,Mario Chalmers,13.1,1.000,18.5,.600,3,20121105,3,0,0,4,3,44.8,3,5.1,1,1687.0
8.8,0.0,20.5,.700,2,2,+19,.700,18,4,MIA,.765,0,10,0.0,99,0,4,0,160,1,.400,5.7,Chris Bosh,14.7,.000,8.5,.100,1,20121105,7,1.000,4,4,0,11.3,0,0.0,2,1511.0
11.7,0.0,13.0,.333,1,2,+24,.417,5,5,MIA,.417,0,6,14.3,95,1,0,0,86,1,.000,3.0,Shane Battier,19.6,.250,-1.2,.667,4,20121105,2,0,0,5,1,9.5,1,2.0,1,1415.0
11.6,0.0,19.7,.444,2,6,+15,.611,15,6,MIA,.697,0,9,15.7,99,2,4,0,133,0,.444,0.0,Ray Allen,19.5,.750,6.5,.444,4,20121105,4,1.000,4,6,3,25.2,1,1.7,0,1705.0
2.8,0.0,10.8,.667,3,2,+1,.833,6,1,MIA,.773,0,3,20.5,106,1,1,0,126,0,.667,0.0,Norris Cole,4.6,1.000,-3.0,.333,1,20121105,2,.500,2,1,1,11.4,0,0.0,0,1193.0
17.5,7.2,25.5,.250,3,2,+1,.375,6,6,MIA,.375,1,8,27.3,100,3,0,0,70,0,.000,0.0,Rashard Lewis,24.4,.333,-13.2,.750,6,20121105,2,0,0,5,2,12.1,0,0.0,0,1136.0
14.6,0.0,21.7,.625,3,0,+9,.625,12,5,MIA,.644,0,8,0.0,100,0,2,0,126,0,.375,0.0,Udonis Haslem,24.5,0,-3.0,.000,0,20121105,5,.667,3,5,0,0.0,0,0.0,0,1130.0
17.8,44.4,28.4,.500,1,0,-4,.500,2,2,MIA,.500,2,2,50.0,108,2,0,0,77,0,.000,0.0,Terrel Harris,0.0,0,-19.0,.000,0,20121105,1,0,0,0,0,0.0,0,0.0,0,371.0
0.0,0.0,0.0,0,0,1,-6,0,0,0,MIA,0,0,0,0,108,0,0,0,232,0,0,0.0,Mike Miller,0.0,0,2.3,0,0,20121105,0,0,0,0,0,23.4,0,0.0,0,262.0
27.7,34.4,11.0,.667,0,0,-3,.000,6,0,MIA,.000,0,3,0.0,101,0,0,0,77,0,.000,0.0,Joel Anthony,23.2,.667,-12.1,.000,3,20121105,2,0,0,0,2,0.0,0,0.0,0,239.0
0.0,0.0,33.1,.000,0,0,-3,1.000,0,2,MIA,1.000,1,1,0.0,108,0,0,0,165,0,.000,0.0,James Jones,0.0,0,30.1,1.000,0,20121105,0,0,0,1,0,0.0,0,0.0,0,239.0
0,0,0,0,0,0,0,0,0,0,PHO,0,0,0,0,0,0,0,1,0,0,0,0,Channing Frye,0,0,0,0,0,20121105,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,PHO,0,0,0,0,0,0,0,1,0,0,0,0,Jermaine O'Neal,0,0,0,0,0,20121105,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,MIA,0,0,0,0,0,0,0,1,0,0,0,0,Josh Harrellson,0,0,0,0,0,20121105,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,MIA,0,0,0,0,0,0,0,1,0,0,0,0,Dexter Pittman,0,0,0,0,0,20121105,0,0,0,0,0,0,0,0,0,0.0
