trb_pct,blk_pct,threep_pct,fg_pct,ast_pct,team_abbr,ts_pct,orb_pct,sp,orb,threepar,efg_pct,stl,pm,blk,fga,drb_pct,tov_pct,fta,player_name,usg_pct,pts,date,bpm,drtg,ft_pct,ftr,drb,ast,pf,stl_pct,ortg,fg,ft,trb,inactive,threep,threepa,tov,starter
7.2,2.0,.250,.522,6.1,OKC,.605,2.6,2477.0,1,.174,.543,2,-5,1,23,12.9,16.3,6,Kevin Durant,34.1,31,20120518,5.1,115,1.000,.261,4,1,1,2.7,107,12,6,5,0,1,4,5,1
15.3,0.0,.000,.389,5.9,OKC,.488,9.2,2095.0,3,.167,.389,2,0,0,18,22.9,4.4,8,Russell Westbrook,29.7,21,20120518,2.8,111,.875,.444,6,1,3,3.2,111,7,7,9,0,0,3,1,1
3.8,10.5,0,.400,5.2,OKC,.510,0.0,1851.0,0,.000,.400,1,-1,4,5,8.6,25.4,2,Kendrick Perkins,11.8,6,20120518,-1.6,114,1.000,.400,2,1,4,1.8,84,2,2,2,0,0,0,2,1
21.3,8.0,.000,.400,5.9,OKC,.400,24.4,1838.0,7,.100,.400,0,-13,3,10,17.4,0.0,0,Serge Ibaka,15.0,8,20120518,-1.4,116,0,.000,4,1,4,0.0,118,4,0,11,0,0,1,0,1
2.5,3.4,.333,.200,25.8,OKC,.300,0.0,1439.0,0,.600,.300,2,0,1,5,5.6,0.0,0,Thabo Sefolosha,9.6,3,20120518,3.9,113,0,.000,1,4,3,4.6,97,1,0,1,0,1,3,0,1
8.2,0.0,.400,.308,6.3,OKC,.574,0.0,1743.0,0,.385,.385,3,+1,0,13,18.4,5.2,12,James Harden,30.5,21,20120518,8.3,107,.917,.923,4,1,5,5.7,125,4,11,4,0,2,5,1,0
3.3,0.0,.000,.286,9.7,OKC,.286,0.0,1074.0,0,.143,.286,1,+1,0,7,7.4,0.0,0,Derek Fisher,18.0,4,20120518,-9.9,118,0,.000,1,1,3,3.1,72,2,0,1,0,0,1,0,0
7.4,0.0,0,1.000,30.0,OKC,1.000,6.7,961.0,1,.000,1.000,0,+6,0,1,8.3,0.0,0,Nick Collison,2.9,2,20120518,5.3,124,0,.000,1,3,1,0.0,207,1,0,2,0,0,0,0,0
8.8,0.0,0,.000,0.0,OKC,.000,7.9,808.0,1,.000,.000,0,-2,0,1,9.9,0.0,0,Nazr Mohammed,3.4,0,20120518,-15.2,124,0,.000,1,0,5,0.0,62,0,0,2,0,0,0,0,0
0.0,0.0,0,0,0.0,OKC,0,0.0,114.0,0,0,0,0,-2,0,0,0.0,0,0,Daequan Cook,0.0,0,20120518,-17.0,128,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,OKC,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Cole Aldrich,0,0,20120518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,OKC,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Lazar Hayward,0,0,20120518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,OKC,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Royal Ivey,0,0,20120518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.2,5.4,0,.154,9.7,LAL,.410,13.2,2420.0,4,.000,.154,0,+15,3,13,18.5,5.2,12,Andrew Bynum,22.2,15,20120518,-1.3,110,.917,.923,7,2,0,0.0,108,2,11,11,0,0,0,1,1
10.6,0.0,.000,.360,46.4,LAL,.547,6.8,2338.0,2,.040,.360,2,+11,0,25,13.7,5.7,18,Kobe Bryant,41.6,36,20120518,9.7,110,1.000,.720,5,6,4,2.8,126,9,18,7,0,0,1,2,1
