threepar,trb,trb_pct,date,team_abbr,orb_pct,ft,drb_pct,blk,efg_pct,bpm,ast,tov,blk_pct,fta,pf,drtg,ftr,sp,tov_pct,fg,threep,orb,stl_pct,ast_pct,ortg,ft_pct,fg_pct,threep_pct,pm,ts_pct,inactive,stl,usg_pct,pts,fga,threepa,player_name,starter,drb
.056,10,15.0,20171229,PHO,11.2,2,19.4,0,.667,1.3,1,1,0.0,3,2,118,.167,2280.0,4.9,12,0,4,0.0,4.9,139,.667,.667,.000,+14,.673,0,0,24.3,26,18,1,T.J. Warren,1,6
.360,3,5.4,20171229,PHO,0.0,5,11.6,0,.420,-4.8,3,1,0.0,7,4,116,.280,1911.0,3.4,9,3,0,1.7,16.5,107,.714,.360,.333,+5,.463,0,1,41.5,26,25,9,Devin Booker,1,3
.000,11,21.2,20171229,PHO,18.0,4,24.9,1,.333,-7.3,1,3,2.8,4,2,114,1.333,1778.0,38.7,1,0,5,0.0,4.1,111,1.000,.333,0,+12,.630,0,0,11.9,6,3,0,Tyson Chandler,1,6
.500,8,16.2,20171229,PHO,11.3,1,21.8,1,1.083,14.0,4,1,3.0,4,2,110,.667,1695.0,11.4,5,3,3,1.9,20.9,161,.250,.833,1.000,+7,.902,0,1,14.1,14,6,3,Marquese Chriss,1,5
.200,2,4.8,20171229,PHO,4.4,0,5.1,0,.500,-7.4,4,1,0.0,0,2,121,.000,1439.0,16.7,2,1,1,0.0,21.6,121,0,.400,1.000,-6,.500,0,0,11.4,5,5,1,Tyler Ulis,1,1
.800,0,0.0,20171229,PHO,0.0,1,0.0,0,.400,-14.5,0,0,0.0,2,3,122,.200,1245.0,0.0,3,2,0,0.0,0.0,96,.500,.300,.250,+15,.414,0,0,23.8,9,10,8,Troy Daniels,0,0
.833,2,5.8,20171229,PHO,0.0,0,12.5,1,.750,6.4,3,2,4.3,0,0,116,.000,1185.0,25.0,3,3,0,0.0,21.6,119,0,.500,.600,+3,.750,0,0,18.4,9,6,5,Dragan Bender,0,2
.600,3,8.8,20171229,PHO,5.5,2,12.7,0,.700,11.5,6,0,0.0,2,2,113,.400,1165.0,0.0,3,1,1,2.8,44.2,187,1.000,.600,.333,+6,.765,0,1,13.8,9,5,3,Isaiah Canaan,0,2
.000,6,18.7,20171229,PHO,11.6,1,26.8,2,.500,-0.5,1,0,9.2,2,1,108,1.000,1102.0,0.0,1,0,2,0.0,6.8,146,.500,.500,0,-2,.521,0,0,7.1,3,2,0,Alex Len,0,4
.000,2,11.4,20171229,PHO,0.0,0,24.6,0,.400,6.6,3,1,0.0,0,1,93,.000,600.0,16.7,2,0,0,10.9,45.9,97,0,.400,0,-4,.400,0,2,27.3,4,5,0,Josh Jackson,0,2
