ftr,fga,ast,starter,ft,stl,fg_pct,ast_pct,ts_pct,fg,threep_pct,date,ortg,trb,pts,orb,blk_pct,team_abbr,drb,tov_pct,ft_pct,usg_pct,fta,sp,stl_pct,efg_pct,tov,trb_pct,threep,threepar,orb_pct,blk,pf,player_name,drtg,inactive,threepa,drb_pct,bpm,pm
.050,20,5,1,1,1,.450,27.2,.514,9,.400,20161026,109,4,21,2,2.3,MIN,2,8.9,1.000,27.1,1,2189.0,1.4,.500,2,5.8,2,.250,5.4,1,3,Karl-Anthony Towns,114,0,5,6.4,5.7,-13
1.000,14,0,1,10,0,.500,0.0,.620,7,1.000,20161026,125,7,25,4,2.5,MIN,3,9.0,.714,28.4,14,2069.0,0.0,.536,2,10.8,1,.071,11.4,1,1,Andrew Wiggins,116,0,1,10.2,5.5,-5
.200,10,2,1,2,2,.500,9.8,.551,5,.000,20161026,137,14,12,5,2.5,MIN,9,0.0,1.000,14.1,2,2041.0,3.1,.500,0,22.0,0,.100,14.4,1,3,Gorgui Dieng,103,0,1,31.0,6.6,0
.357,14,3,1,4,1,.429,15.5,.586,6,.500,20161026,114,5,19,0,0.0,MIN,5,11.0,.800,23.7,5,2030.0,1.6,.536,2,7.9,3,.429,0.0,0,3,Zach LaVine,112,0,6,17.3,2.9,-4
1.000,5,8,1,2,0,.200,33.2,.278,1,.000,20161026,83,4,4,1,0.0,MIN,3,21.7,.400,12.1,5,2007.0,0.0,.200,2,6.4,0,.200,2.9,0,4,Ricky Rubio,117,0,1,10.5,-9.7,-1
.500,4,0,0,1,0,.250,0.0,.307,1,.000,20161026,72,1,3,0,5.6,MIN,1,0.0,.500,14.0,2,923.0,0.0,.250,0,3.5,0,.250,0.0,1,3,Nemanja Bjelica,114,0,1,7.6,-10.7,0
.000,6,1,0,0,1,.667,13.5,.667,4,.000,20161026,118,4,8,1,0.0,MIN,3,14.3,0,20.3,0,913.0,3.5,.667,1,14.0,0,.167,6.4,0,3,Kris Dunn,105,0,1,23.1,3.8,-6
.000,3,1,0,0,0,.000,9.8,.000,0,.000,20161026,14,2,0,0,0.0,MIN,2,25.0,0,12.9,0,819.0,0.0,.000,1,7.8,0,.333,0.0,0,1,Brandon Rush,116,0,1,17.2,-16.3,+3
.000,6,0,0,0,0,.167,0.0,.167,1,.000,20161026,51,2,2,1,0.0,MIN,1,0.0,0,19.6,0,811.0,0.0,.167,0,7.9,0,.167,7.2,0,0,Shabazz Muhammad,119,0,1,8.7,-15.5,+1
.000,4,0,0,0,1,.500,0.0,.500,2,0,20161026,114,2,4,1,8.6,MIN,1,0.0,0,17.7,0,598.0,5.3,.500,0,10.7,0,.000,9.8,1,2,Cole Aldrich,99,0,0,11.7,2.8,+5
0,0,0,0,0,0,0,0,0,0,0,20161026,0,0,0,0,0,MIN,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Adreian Payne,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20161026,0,0,0,0,0,MIN,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Tyus Jones,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20161026,0,0,0,0,0,MIN,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Jordan Hill,0,0,0,0,0,0
