trb_pct,orb_pct,usg_pct,fg_pct,pf,ast,pm,efg_pct,pts,trb,team_abbr,ts_pct,orb,fga,tov_pct,drtg,tov,ft,inactive,ortg,starter,ftr,blk_pct,player_name,drb_pct,threep_pct,bpm,threepar,threepa,date,fg,ft_pct,fta,drb,threep,ast_pct,stl,stl_pct,blk,sp
21.7,6.8,27.3,.500,3,4,+14,.500,22,12,MEM,.539,2,16,0.0,83,0,6,0,122,1,.625,0.0,Zach Randolph,38.8,0,11.0,.000,0,20141130,8,.600,10,10,0,20.8,3,4.5,0,2064.0
1.9,3.6,14.8,.556,1,1,+3,.556,11,1,MEM,.583,1,9,9.6,100,1,1,0,110,1,.111,0.0,Courtney Lee,0.0,.000,-1.8,.222,2,20141130,5,1.000,1,0,0,4.8,1,1.6,0,1946.0
6.0,3.8,22.1,.364,3,6,+5,.409,10,3,MEM,.421,1,11,20.2,97,3,1,0,86,1,.182,0.0,Mike Conley,8.6,.333,-5.2,.273,3,20141130,4,.500,2,2,1,29.2,1,1.7,0,1861.0
12.2,0.0,22.0,.545,5,5,+8,.545,18,6,MEM,.660,0,11,6.8,90,1,6,0,136,1,.545,2.7,Marc Gasol,26.2,0,9.9,.000,0,20141130,6,1.000,6,6,0,27.5,1,1.7,1,1833.0
6.5,12.1,22.4,.714,5,2,-2,.714,13,3,MEM,.645,3,7,28.4,88,4,3,0,97,1,1.000,0.0,Tony Allen,0.0,0,3.1,.000,0,20141130,5,.429,7,0,0,11.2,4,7.2,0,1735.0
0.0,0.0,4.9,.500,4,1,+14,.500,2,0,MEM,.500,0,2,0.0,102,0,0,0,116,0,.000,0.0,Quincy Pondexter,0.0,.000,-7.3,.500,1,20141130,1,0,0,0,0,7.1,0,0.0,0,1136.0
0.0,0.0,17.4,.500,2,2,+7,.500,7,0,MEM,.543,0,6,0.0,96,0,1,0,122,0,.167,0.0,Beno Udrih,0.0,.000,1.3,.167,1,20141130,3,1.000,1,0,0,19.1,1,3.1,0,1019.0
20.5,7.7,25.5,.571,2,1,-6,.571,8,5,MEM,.538,1,7,11.8,83,1,0,0,98,0,.143,5.3,Jon Leuer,35.0,0,4.5,.000,0,20141130,4,.000,1,4,0,12.4,1,3.4,1,914.0
16.4,15.4,12.1,.000,1,1,+8,.000,0,4,MEM,.000,2,3,25.0,85,1,0,0,45,0,.000,10.7,Kosta Koufos,17.6,0,-4.4,.000,0,20141130,0,0,0,2,0,8.3,1,3.4,2,911.0
4.3,0.0,25.4,.286,1,1,+9,.429,6,1,MEM,.429,0,7,12.5,100,1,0,0,80,0,.000,0.0,Vince Carter,9.2,.333,-6.4,.857,6,20141130,2,0,0,1,2,10.6,0,0.0,0,869.0
