ftr,fga,ast,starter,ft,stl,fg_pct,ast_pct,ts_pct,fg,threep_pct,date,ortg,trb,pts,orb,blk_pct,team_abbr,drb,tov_pct,ft_pct,usg_pct,fta,sp,stl_pct,efg_pct,tov,trb_pct,threep,threepar,orb_pct,blk,pf,player_name,drtg,inactive,threepa,drb_pct,bpm,pm
.167,12,7,1,2,2,.583,39.2,.621,7,.000,20140211,114,4,16,1,0.0,DAL,3,18.9,1.000,24.8,2,1934.0,3.4,.583,3,8.4,0,.083,3.8,0,1,Monta Ellis,127,0,1,14.0,4.6,-18
.000,5,2,1,0,0,.600,11.0,.600,3,.000,20140211,140,4,6,2,0.0,DAL,2,0.0,0,9.1,0,1655.0,0.0,.600,0,9.8,0,.200,8.9,0,0,Shawn Marion,135,0,1,10.9,-1.4,-12
.444,9,1,1,4,0,.556,7.3,.743,5,1.000,20140211,152,4,16,0,0.0,DAL,4,0.0,1.000,22.4,4,1449.0,0.0,.667,0,11.2,2,.222,0.0,0,3,Dirk Nowitzki,133,0,2,24.8,5.9,-15
.000,8,2,1,0,0,.375,13.9,.500,3,1.000,20140211,84,0,8,0,3.7,DAL,0,20.0,0,22.3,0,1355.0,0.0,.500,2,0.0,2,.250,0.0,1,0,José Calderón,133,0,2,0.0,-5.3,-17
.000,4,0,1,0,0,.500,0.0,.500,2,0,20140211,86,6,4,1,0.0,DAL,5,20.0,0,14.0,0,1082.0,0.0,.500,1,22.5,0,.000,6.8,0,3,Samuel Dalembert,131,0,0,41.6,-11.3,-8
.000,15,0,0,0,1,.267,0.0,.267,4,.000,20140211,56,1,8,0,0.0,DAL,1,0.0,0,36.3,0,1250.0,2.6,.267,0,3.2,0,.267,0.0,0,3,Vince Carter,129,0,4,7.2,-19.6,-16
.500,4,2,0,1,0,.250,13.5,.307,1,0,20140211,82,4,3,0,0.0,DAL,4,0.0,.500,12.0,2,1228.0,0.0,.250,0,13.2,0,.000,0.0,0,2,DeJuan Blair,133,0,0,29.3,-7.5,-9
.286,7,5,0,2,1,.429,39.3,.571,3,1.000,20140211,118,0,9,0,0.0,DAL,0,11.3,1.000,21.9,2,1225.0,2.7,.500,1,0.0,1,.143,0.0,0,1,Devin Harris,130,0,1,0.0,3.5,-8
.000,2,0,0,0,0,1.000,0.0,1.000,2,0,20140211,200,1,4,0,0.0,DAL,1,0.0,0,7.1,0,857.0,0.0,1.000,0,4.7,0,.000,0.0,0,0,Wayne Ellington,135,0,0,10.5,-2.0,-1
.286,7,0,0,1,1,.286,0.0,.317,2,.000,20140211,65,4,5,1,0.0,DAL,3,11.3,.500,31.9,2,842.0,3.9,.286,1,19.3,0,.429,8.8,0,1,Jae Crowder,124,0,3,32.1,-13.3,-16
