threepar,trb,trb_pct,date,team_abbr,orb_pct,ft,drb_pct,blk,efg_pct,bpm,ast,tov,blk_pct,fta,pf,drtg,ftr,sp,tov_pct,fg,threep,orb,stl_pct,ast_pct,ortg,ft_pct,fg_pct,threep_pct,pm,ts_pct,inactive,stl,usg_pct,pts,fga,threepa,player_name,starter,drb
.250,4,5.9,20170328,MIA,3.0,9,8.5,1,.594,10.6,4,1,2.4,13,3,111,.813,2067.0,4.4,9,1,1,0.0,23.8,134,.692,.563,.250,0,.645,0,0,30.6,28,16,4,Goran Dragić,1,3
.375,6,9.1,20170328,MIA,6.3,1,11.8,0,.688,7.6,4,2,0.0,2,1,104,.250,1990.0,18.4,5,1,2,3.2,20.1,122,.500,.625,.333,-2,.676,0,2,15.2,12,8,3,Rodney McGruder,1,4
.455,5,7.7,20170328,MIA,3.2,2,11.9,1,.318,-1.9,4,1,2.5,2,4,106,.182,1979.0,7.8,3,1,1,1.6,18.4,91,1.000,.273,.200,+1,.379,0,1,18.1,9,11,5,Josh Richardson,1,4
.000,9,15.1,20170328,MIA,13.9,3,16.3,1,.538,1.8,1,1,2.8,4,3,107,.308,1803.0,6.3,7,0,4,0.0,6.4,121,.750,.538,0,+5,.576,0,0,24.4,17,13,0,Hassan Whiteside,1,5
.667,1,3.7,20170328,MIA,0.0,0,7.2,0,.833,15.3,3,0,0.0,0,2,105,.000,822.0,0.0,2,1,0,3.9,36.3,180,0,.667,.500,+8,.833,0,1,10.2,5,3,2,Luke Babbitt,1,1
.182,6,9.2,20170328,MIA,3.2,5,14.9,0,.500,-2.4,2,4,0.0,6,0,110,.545,1972.0,22.7,5,1,1,0.0,10.2,98,.833,.455,.500,-5,.587,0,0,24.9,16,11,2,James Johnson,0,5
.250,4,8.2,20170328,MIA,0.0,0,15.9,1,.125,-18.4,0,1,3.3,0,4,107,.000,1483.0,11.1,1,0,0,0.0,0.0,25,0,.125,.000,+3,.125,0,0,16.9,2,8,2,Tyler Johnson,0,4
.750,2,5.8,20170328,MIA,0.0,0,11.3,0,.250,-17.1,0,2,0.0,1,0,112,.250,1041.0,31.1,1,0,0,0.0,0.0,31,.000,.250,.000,0,.225,0,0,17.2,2,4,3,Wayne Ellington,0,2
.000,7,21.5,20170328,MIA,12.7,0,29.8,0,.600,0.9,0,0,0.0,0,1,103,.000,986.0,0.0,3,0,2,0.0,0.0,134,0,.600,0,-5,.600,0,0,14.1,6,5,0,Willie Reed,0,5
0,0,0.0,20170328,MIA,0.0,0,0.0,0,0,8.6,0,0,0.0,0,0,89,0,257.0,0,0,0,0,12.5,0.0,0,0,0,0,0,0,0,1,0.0,0,0,0,Okaro White,0,0
