ftr,fga,ast,starter,ft,stl,fg_pct,ast_pct,ts_pct,fg,threep_pct,date,ortg,trb,pts,orb,blk_pct,team_abbr,drb,tov_pct,ft_pct,usg_pct,fta,sp,stl_pct,efg_pct,tov,trb_pct,threep,threepar,orb_pct,blk,pf,player_name,drtg,inactive,threepa,drb_pct,bpm,pm
.222,9,2,1,1,0,.556,8.4,.557,5,.000,20101219,82,7,11,1,0.0,LAL,6,33.6,.500,18.8,2,2014.0,0.0,.556,5,12.4,0,.111,3.8,0,0,Lamar Odom,116,0,1,20.0,-8.1,-5
.133,15,4,1,1,1,.600,23.6,.598,9,0,20101219,116,8,19,2,0.0,LAL,6,15.9,.500,26.4,2,1821.0,1.6,.600,3,15.6,0,.000,8.3,0,4,Pau Gasol,112,0,0,22.1,0.7,+4
.500,8,2,1,2,4,.250,8.9,.359,2,.250,20101219,91,2,7,1,0.0,LAL,1,9.3,.500,15.9,4,1722.0,6.8,.313,1,4.1,1,.500,4.4,0,3,Derek Fisher,105,0,4,3.9,-1.6,+5
.750,12,4,1,8,0,.500,22.0,.627,6,.000,20101219,133,3,20,1,0.0,LAL,2,11.1,.889,26.9,9,1699.0,0.0,.500,2,6.3,0,.167,4.5,0,3,Kobe Bryant,119,0,2,7.9,-0.3,+3
.667,3,0,1,2,0,.667,0.0,.773,2,0,20101219,126,2,6,0,0.0,LAL,2,20.5,1.000,10.2,2,1221.0,0.0,.667,1,5.8,0,.000,0.0,0,2,Metta World Peace,118,0,0,11.0,-5.1,+2
.200,10,2,0,2,2,.400,10.2,.551,4,.500,20101219,142,9,12,2,2.7,LAL,7,0.0,1.000,16.7,2,1659.0,3.5,.500,0,19.3,2,.400,9.1,1,3,Matt Barnes,104,0,4,28.3,6.3,+8
.286,7,2,0,2,0,.714,16.7,.888,5,.667,20101219,191,2,14,0,3.7,LAL,2,0.0,1.000,16.8,2,1191.0,0.0,.857,0,6.0,2,.429,0.0,1,0,Shannon Brown,115,0,3,11.2,14.8,+7
.000,5,2,0,0,1,.400,13.8,.600,2,.400,20101219,119,3,6,0,0.0,LAL,3,16.7,0,13.2,0,1158.0,2.5,.600,1,9.2,2,1.000,0.0,0,1,Steve Blake,111,0,5,17.4,1.8,+5
1.667,6,0,0,8,0,.667,0.0,.769,4,0,20101219,176,7,16,5,4.2,LAL,2,0.0,.800,25.0,10,1059.0,0.0,.667,0,23.5,0,.000,35.8,1,2,Andrew Bynum,114,0,0,12.6,9.6,+6
1.500,4,2,0,5,1,.500,19.6,.678,2,0,20101219,102,3,9,2,5.2,LAL,1,37.6,.833,31.6,6,856.0,3.4,.500,4,12.5,0,.000,17.7,1,3,Luke Walton,107,0,0,7.8,-0.4,+15
0,0,0,0,0,0,0,0,0,0,0,20101219,0,0,0,0,0,LAL,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Devin Ebanks,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20101219,0,0,0,0,0,LAL,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Joe Smith,0,0,0,0,0,0
.917,12,2,1,11,3,.500,7.2,.683,6,0,20101219,134,2,23,1,0.0,TOR,1,10.6,1.000,20.3,11,2366.0,3.7,.500,2,3.0,0,.000,2.8,0,3,DeMar DeRozan,123,0,0,3.2,2.6,-17
.000,21,2,1,0,0,.524,9.9,.619,11,.400,20101219,113,10,26,1,0.0,TOR,9,8.7,0,26.7,0,2194.0,0.0,.619,2,16.2,4,.476,3.1,0,5,Linas Kleiza,123,0,10,31.1,0.6,-5
.143,14,12,1,2,2,.571,52.0,.672,8,.400,20101219,137,3,20,0,0.0,TOR,3,11.8,1.000,19.7,2,2182.0,2.7,.643,2,4.9,2,.357,0.0,0,2,José Calderón,123,0,5,10.4,8.2,-4
.000,12,4,1,0,2,.583,17.3,.583,7,0,20101219,101,6,14,1,0.0,TOR,5,20.0,0,18.1,0,2113.0,2.8,.583,3,10.1,0,.000,3.2,0,5,Amir Johnson,121,0,0,17.9,-1.6,+1
.000,3,0,1,0,0,.000,0.0,.000,0,0,20101219,49,3,0,2,0.0,TOR,1,0.0,0,7.3,0,1041.0,0.0,.000,0,10.2,0,.000,12.9,0,1,Ed Davis,130,0,0,7.3,-14.2,-5
.417,12,1,0,4,1,.250,6.8,.387,3,.200,20101219,83,1,11,0,0.0,TOR,1,6.6,.800,31.3,5,1238.0,2.4,.292,1,2.9,1,.417,0.0,0,3,Leandro Barbosa,125,0,5,6.1,-12.0,-16
.286,7,4,0,2,2,.143,27.3,.254,1,.000,20101219,65,2,4,0,0.0,TOR,2,20.2,1.000,22.9,2,1101.0,5.3,.143,2,6.5,0,.286,0.0,0,2,Jerryd Bayless,116,0,2,13.8,-9.7,-3
1.667,3,2,0,2,3,.667,15.9,.577,2,0,20101219,105,4,6,3,0.0,TOR,1,27.8,.400,17.9,5,1024.0,8.6,.667,2,13.9,0,.000,19.6,0,4,Joey Dorsey,111,0,0,7.4,1.8,+1
.000,3,0,0,0,0,1.000,0.0,1.000,3,0,20101219,148,3,6,3,0.0,TOR,0,25.0,0,12.8,0,798.0,0.0,1.000,1,13.4,0,.000,25.2,0,2,Julian Wright,132,0,0,0.0,0.4,+5
0,0,0,0,0,0,0,0.0,0,0,0,20101219,0,1,0,0,0.0,TOR,1,0,0,0.0,0,343.0,0.0,0,0,10.4,0,0,0.0,0,1,Solomon Alabi,125,0,0,22.1,-7.9,-7
0,0,0,0,0,0,0,0,0,0,0,20101219,0,0,0,0,0,TOR,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Andrea Bargnani,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20101219,0,0,0,0,0,TOR,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Sonny Weems,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20101219,0,0,0,0,0,LAL,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Derrick Caracter,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20101219,0,0,0,0,0,LAL,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Theo Ratliff,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20101219,0,0,0,0,0,TOR,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Reggie Evans,0,1,0,0,0,0
