trb_pct,orb_pct,usg_pct,fg_pct,pf,ast,pm,efg_pct,pts,trb,team_abbr,ts_pct,orb,fga,tov_pct,drtg,tov,ft,inactive,ortg,starter,ftr,blk_pct,player_name,drb_pct,threep_pct,bpm,threepar,threepa,date,fg,ft_pct,fta,drb,threep,ast_pct,stl,stl_pct,blk,sp
17.9,8.2,24.1,.500,5,2,-7,.500,18,13,SAC,.489,3,14,9.8,106,2,4,0,97,1,.714,1.8,DeMarcus Cousins,27.9,0,-3.8,.000,0,20120123,7,.400,10,10,0,10.5,0,0.0,1,2345.0
7.9,6.3,18.6,.200,3,5,-13,.250,9,5,SAC,.383,2,10,14.5,109,2,4,0,91,1,.400,0.0,Tyreke Evans,9.6,.500,-3.7,.200,2,20120123,2,1.000,4,3,1,24.1,2,3.1,0,2047.0
17.4,8.6,13.0,.667,5,2,+5,.667,8,8,SAC,.667,2,6,14.3,102,1,0,0,123,1,.000,0.0,Jason Thompson,26.4,0,0.0,.000,0,20120123,4,0,0,6,0,16.0,1,2.1,0,1486.0
2.3,0.0,29.0,.308,1,3,-7,.308,12,1,SAC,.407,0,13,0.0,118,0,4,0,98,1,.308,0.0,Donté Greene,4.6,.000,-3.6,.308,4,20120123,4,1.000,4,1,0,25.8,0,0.0,0,1408.0
2.9,0.0,12.4,.000,0,0,-9,.000,0,1,SAC,.000,0,4,20.0,111,1,0,0,0,1,.000,3.7,John Salmons,5.9,.000,-13.0,.250,1,20120123,0,0,0,1,0,0.0,1,2.8,1,1114.0
5.8,7.6,24.3,.250,2,8,+4,.292,11,3,SAC,.400,2,12,6.8,115,1,4,0,106,0,.333,0.0,Isaiah Thomas,3.9,.200,1.8,.417,5,20120123,3,1.000,4,1,1,51.0,1,1.9,0,1681.0
0.0,0.0,11.1,.800,0,2,-6,1.000,12,0,SAC,1.020,0,5,0.0,116,0,2,0,203,0,.400,0.0,Francisco García,0.0,1.000,12.4,.400,2,20120123,4,1.000,2,0,2,16.3,1,2.2,0,1463.0
0.0,0.0,20.9,.714,2,1,-16,.929,13,0,SAC,.874,0,7,21.2,120,2,0,0,109,0,.143,0.0,Jimmer Fredette,0.0,.750,2.9,.571,4,20120123,5,.000,1,0,3,11.2,0,0.0,0,1252.0
10.8,10.6,25.3,.375,3,0,-8,.375,6,4,SAC,.375,2,8,27.3,104,3,0,0,61,0,.000,0.0,J.J. Hickson,10.9,0,-12.9,.000,0,20120123,3,0,0,2,0,0.0,2,5.3,0,1202.0
8.0,0.0,13.8,.000,1,0,-3,.000,0,1,SAC,.000,0,1,50.0,107,1,0,0,0,0,.000,10.4,Travis Outlaw,16.3,0,-15.5,.000,0,20120123,0,0,0,1,0,0.0,0,0.0,1,402.0
0,0,0,0,0,0,0,0,0,0,SAC,0,0,0,0,0,0,0,0,0,0,0,0,Chuck Hayes,0,0,0,0,0,20120123,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,SAC,0,0,0,0,0,0,0,0,0,0,0,0,Marcus Thornton,0,0,0,0,0,20120123,0,0,0,0,0,0,0,0,0,0.0
12.4,6.3,19.7,.750,4,2,+14,.792,20,8,POR,.751,2,12,18.4,92,3,1,0,124,1,.250,2.2,Gerald Wallace,18.3,1.000,9.6,.083,1,20120123,9,.333,3,6,1,9.6,2,3.0,1,2093.0
8.3,3.3,18.0,.417,2,5,+12,.458,11,5,POR,.458,1,12,14.3,99,2,0,0,107,1,.000,0.0,Raymond Felton,13.1,.250,-1.0,.333,4,20120123,5,0,0,4,1,21.8,1,1.6,0,1961.0
7.3,0.0,22.6,.357,1,2,+14,.429,14,4,POR,.470,0,14,6.3,102,1,2,0,113,1,.143,0.0,Wesley Matthews,14.5,.333,-1.3,.429,6,20120123,5,1.000,2,4,2,9.9,0,0.0,0,1770.0
30.5,34.7,31.6,.429,3,5,+15,.429,13,16,POR,.424,9,14,28.1,97,6,1,0,89,1,.214,0.0,LaMarcus Aldridge,26.4,0,-2.7,.000,0,20120123,6,.333,3,7,0,27.5,0,0.0,0,1700.0
25.5,34.4,16.6,.333,3,1,+2,.333,2,6,POR,.333,4,3,40.0,87,2,0,0,79,1,.000,6.1,Marcus Camby,16.8,0,-3.7,.000,0,20120123,1,0,0,2,0,10.2,1,4.2,1,760.0
5.1,0.0,29.0,.500,1,5,+14,.556,26,3,POR,.617,0,18,4.5,103,1,6,0,143,0,.389,0.0,Jamal Crawford,10.0,.400,10.8,.278,5,20120123,9,.857,7,3,2,27.3,0,0.0,0,1918.0
17.5,5.1,19.0,.500,4,1,-2,.500,10,7,POR,.512,1,8,0.0,91,0,2,0,125,0,.500,0.0,Craig Smith,29.6,0,2.4,.000,0,20120123,4,.500,4,6,0,6.9,1,2.4,0,1296.0
5.8,5.8,4.5,.000,0,0,-8,.000,0,2,POR,.000,1,1,50.0,105,1,0,0,25,0,.000,0.0,Nicolas Batum,5.7,0,-9.6,.000,0,20120123,0,0,0,1,0,0.0,0,0.0,0,1123.0
0.0,0.0,7.1,.500,4,0,+3,.500,2,0,POR,.500,0,2,33.3,100,1,0,0,67,0,.000,0.0,Kurt Thomas,0.0,0,-8.0,.000,0,20120123,1,0,0,0,0,0.0,1,3.0,0,1061.0
6.7,13.5,20.1,.000,0,1,+5,.000,0,1,POR,.000,1,3,0.0,107,0,0,0,33,0,.667,0.0,Nolan Smith,0.0,.000,-16.8,.667,2,20120123,0,.000,2,0,0,14.5,0,0.0,0,486.0
0.0,0.0,0.0,0,0,0,-3,0,0,0,POR,0,0,0,0,107,0,0,0,0,0,0,0.0,Chris Johnson,0.0,0,-4.8,0,0,20120123,0,0,0,0,0,0.0,0,0.0,0,81.0
40.0,0.0,0.0,0,0,0,-3,0,0,1,POR,0,0,0,0,79,0,0,0,0,0,0,0.0,Elliot Williams,79.0,0,-0.7,0,0,20120123,0,0,0,1,0,0.0,0,0.0,0,81.0
0.0,0.0,36.0,1.000,0,0,-3,1.500,3,0,POR,1.500,0,1,0.0,107,0,0,0,300,0,.000,0.0,Luke Babbitt,0.0,1.000,95.1,1.000,1,20120123,1,0,0,0,1,0.0,0,0.0,0,70.0
0,0,0,0,0,0,0,0,0,0,SAC,0,0,0,0,0,0,0,1,0,0,0,0,Tyler Honeycutt,0,0,0,0,0,20120123,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,SAC,0,0,0,0,0,0,0,1,0,0,0,0,Hassan Whiteside,0,0,0,0,0,20120123,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,POR,0,0,0,0,0,0,0,1,0,0,0,0,Armon Johnson,0,0,0,0,0,20120123,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,POR,0,0,0,0,0,0,0,1,0,0,0,0,Greg Oden,0,0,0,0,0,20120123,0,0,0,0,0,0,0,0,0,0.0
