ftr,fga,ast,starter,ft,stl,fg_pct,ast_pct,ts_pct,fg,threep_pct,date,ortg,trb,pts,orb,blk_pct,team_abbr,drb,tov_pct,ft_pct,usg_pct,fta,sp,stl_pct,efg_pct,tov,trb_pct,threep,threepar,orb_pct,blk,pf,player_name,drtg,inactive,threepa,drb_pct,bpm,pm
.692,26,5,1,12,1,.654,41.5,.752,17,.500,20200303,151,4,51,3,0.0,BRK,1,8.1,.667,40.0,18,2149.0,1.3,.750,3,5.6,5,.385,8.7,0,1,Caris LeVert,114,0,10,2.7,24.5,+15
.700,10,4,1,4,1,.400,26.8,.535,4,.400,20200303,116,3,14,0,8.4,BRK,3,13.3,.571,25.0,7,1401.0,2.1,.500,2,6.5,2,.500,0.0,2,0,Spencer Dinwiddie,104,0,5,12.6,8.4,-20
.000,11,0,1,0,0,.364,0.0,.455,4,.400,20200303,78,5,10,2,0.0,BRK,3,26.7,0,27.5,0,1267.0,0.0,.455,4,12.0,2,.455,9.8,0,1,Joe Harris,113,0,5,13.9,-11.5,-16
.000,8,1,1,0,1,.125,7.0,.125,1,.000,20200303,35,4,2,1,5.2,BRK,3,27.3,0,22.7,0,1127.0,2.6,.125,3,10.7,0,.625,5.5,1,4,Taurean Prince,104,0,5,15.7,-19.3,-18
.250,8,0,1,2,0,.375,0.0,.450,3,0,20200303,105,10,8,6,0.0,BRK,4,18.4,1.000,24.0,2,1053.0,0.0,.375,2,28.8,0,.000,35.5,0,1,Jarrett Allen,111,0,0,22.4,-8.0,-18
.500,4,1,0,2,0,.750,3.9,.820,3,0,20200303,122,15,8,1,2.8,BRK,14,29.1,1.000,7.6,2,2113.0,0.0,.750,2,21.5,0,.000,3.0,1,5,DeAndre Jordan,103,0,0,39.0,-1.9,+29
.545,11,1,0,6,0,.364,4.7,.587,4,.222,20200303,157,8,16,5,3.1,BRK,3,0.0,1.000,16.9,6,1879.0,0.0,.455,0,12.9,2,.818,16.6,1,5,Timothé Luwawu-Cabarrot,113,0,9,9.4,3.1,+27
.333,6,4,0,2,1,.167,23.6,.291,1,.000,20200303,81,2,4,0,4.4,BRK,2,22.5,1.000,15.6,2,1328.0,2.2,.167,2,4.6,0,.833,0.0,1,1,Garrett Temple,108,0,5,8.9,-3.6,-7
.167,6,1,0,1,1,.333,6.5,.388,2,.000,20200303,99,7,5,2,0.0,BRK,5,13.4,1.000,13.4,1,1291.0,2.2,.333,1,16.4,0,.500,9.7,0,4,Rodions Kurucs,105,0,3,22.8,-5.4,+25
.000,5,4,0,0,2,.600,28.9,.800,3,.667,20200303,161,3,8,2,0.0,BRK,1,16.7,0,11.2,0,1245.0,4.6,.800,1,7.3,2,.600,10.0,0,3,Chris Chiozza,106,0,3,4.7,10.8,+29
.000,5,1,0,0,0,.200,7.6,.300,1,.250,20200303,96,2,3,0,0.0,BRK,2,0.0,0,11.1,0,1047.0,0.0,.300,0,5.8,1,.800,0.0,0,1,Wilson Chandler,114,0,4,11.2,-6.2,-1
0,0,0,0,0,0,0,0,0,0,0,20200303,0,0,0,0,0,BRK,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Nic Claxton,0,0,0,0,0,0
