trb_pct,blk_pct,threep_pct,fg_pct,ast_pct,team_abbr,ts_pct,orb_pct,sp,orb,threepar,efg_pct,stl,pm,blk,fga,drb_pct,tov_pct,fta,player_name,usg_pct,pts,date,bpm,drtg,ft_pct,ftr,drb,ast,pf,stl_pct,ortg,fg,ft,trb,inactive,threep,threepa,tov,starter
8.3,2.2,.333,.500,34.3,HOU,.683,0.0,2229.0,0,.500,.583,6,+17,1,6,15.0,29.6,8,Jeremy Lin,16.9,13,20130125,14.3,79,.750,1.333,5,8,1,8.8,120,3,6,5,0,1,3,4,1
6.9,0.0,.667,.533,46.2,HOU,.740,3.8,2144.0,1,.200,.600,1,+4,0,15,9.4,28.3,12,James Harden,36.7,30,20130125,8.2,98,1.000,.800,3,8,2,1.5,121,8,12,4,0,2,3,8,1
5.3,6.9,.000,.385,10.1,HOU,.372,3.9,2098.0,1,.077,.385,0,+16,3,13,6.4,6.9,1,Chandler Parsons,19.2,10,20130125,-4.4,98,.000,.077,2,2,3,0.0,90,5,0,3,0,0,1,1,1
23.4,2.3,1.000,.727,0.0,HOU,.758,20.0,2054.0,5,.091,.773,0,+16,1,11,26.1,0.0,2,Patrick Patterson,16.1,18,20130125,9.0,93,.500,.182,8,0,2,0.0,163,8,1,13,0,1,1,0,1
14.3,3.1,0,.000,0.0,HOU,.000,5.3,1553.0,1,.000,.000,1,+6,1,4,21.6,42.9,0,Ömer Aşık,12.5,0,20130125,-14.3,90,0,.000,5,0,4,2.1,10,0,0,6,0,0,0,3,1
7.5,3.3,.667,.556,16.1,HOU,.778,5.6,1473.0,1,.667,.778,0,+13,1,9,9.1,0.0,0,Carlos Delfino,17.0,14,20130125,14.6,99,0,.000,2,2,1,0.0,169,5,0,3,0,4,6,0,0
10.8,0.0,.500,.500,0.0,HOU,.667,8.0,1028.0,1,.667,.667,0,+1,0,6,13.0,33.3,0,Marcus Morris,24.4,8,20130125,-8.4,99,0,.000,2,0,4,0.0,83,3,0,3,0,2,4,3,0
4.3,0.0,.333,.250,21.9,HOU,.375,0.0,860.0,0,.750,.375,0,+4,0,4,7.8,20.0,0,Toney Douglas,16.2,3,20130125,-7.7,102,0,.000,1,2,2,0.0,89,1,0,1,0,1,3,1,0
23.4,0.0,0,.500,12.0,HOU,.410,31.2,790.0,3,.000,.500,0,+7,0,2,17.0,29.1,1,Greg Smith,12.1,2,20130125,-9.4,98,.000,.500,2,1,5,0.0,101,1,0,5,0,0,0,1,0
64.8,0.0,0,.000,0.0,HOU,0,0.0,57.0,0,0,0,0,+2,0,1,100.0,0,2,Cole Aldrich,0.0,2,20130125,7.7,59,1.000,0,0,0,0,0.0,0,0,2,0,0,0,0,0,0
0.0,0.0,0,0,0.0,HOU,0,0.0,57.0,0,0,0,0,+2,0,0,0.0,0,0,James Anderson,0.0,0,20130125,-4.5,105,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0
