blk,team_abbr,fg_pct,fga,drtg,stl,efg_pct,ast_pct,date,threep,blk_pct,threepar,tov_pct,drb_pct,fg,ft,stl_pct,tov,starter,pf,orb_pct,trb_pct,ft_pct,threep_pct,pts,usg_pct,ortg,threepa,orb,ast,drb,bpm,player_name,sp,ts_pct,pm,fta,inactive,trb,ftr
4,GSW,.476,21,113,0,.500,21.4,20180103,1,10.8,.238,8.1,30.2,10,4,0.0,2,1,1,3.2,17.6,1.000,.200,25,27.6,112,5,1,6,11,3.2,Kevin Durant,2279.0,.549,+5,4,0,12,.190
1,GSW,.636,11,116,1,.773,19.6,20180103,3,2.7,.455,34.4,30.5,7,1,1.2,6,1,2,0.0,16.3,1.000,.600,18,19.6,101,5,0,6,11,0.7,Draymond Green,2259.0,.787,-10,1,0,11,.091
1,GSW,.579,19,117,2,.658,15.7,20180103,3,2.8,.316,5.0,11.5,11,0,2.5,1,1,1,3.3,7.7,0,.500,25,23.2,125,6,1,4,4,5.4,Klay Thompson,2187.0,.658,+1,0,0,5,.000
0,GSW,.579,19,121,1,.737,34.1,20180103,6,0.0,.684,12.4,15.1,11,4,1.3,3,1,1,0.0,8.1,.800,.462,32,29.7,133,13,0,8,5,10.5,Stephen Curry,2069.0,.755,+7,5,0,5,.263
0,GSW,.500,4,125,0,.500,20.2,20180103,0,0.0,.000,0.0,8.8,2,3,0.0,0,1,2,10.1,9.4,.750,0,7,20.5,144,0,1,2,1,0.2,Zaza Pachulia,714.0,.608,-4,4,0,2,1.000
0,GSW,.600,5,119,1,.600,5.4,20180103,0,0.0,.200,0.0,14.4,3,1,2.1,0,0,2,11.1,12.9,.500,.000,7,11.5,137,1,2,1,3,-1.5,Patrick McCaw,1300.0,.595,+9,2,0,5,.400
0,GSW,.000,3,113,2,.000,5.0,20180103,0,0.0,.000,0.0,10.4,0,2,4.6,0,0,4,11.9,11.1,1.000,0,2,8.2,102,0,2,1,2,-7.5,Jordan Bell,1206.0,.258,+10,2,0,4,.667
0,GSW,1.000,3,118,1,1.000,50.1,20180103,0,0.0,.000,22.5,7.0,3,1,3.1,1,0,3,0.0,3.7,1.000,0,7,12.6,174,0,0,6,1,13.7,David West,898.0,1.017,+1,1,0,1,.333
0,GSW,.250,4,126,0,.250,16.7,20180103,0,0.0,.000,0.0,0.0,1,0,0.0,0,0,3,0.0,0.0,0,0,2,13.0,79,0,0,2,0,-14.7,Shaun Livingston,779.0,.250,-1,0,0,0,.000
1,GSW,.000,2,118,0,.000,0.0,20180103,0,8.6,1.000,33.3,8.8,0,0,0.0,1,0,2,0.0,4.7,0,.000,0,10.7,0,2,0,0,1,-17.2,Nick Young,709.0,.000,-3,0,0,1,.000
0,GSW,0,0,0,0,0,0,20180103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kevon Looney,0.0,0,0,0,0,0,0
0,GSW,0,0,0,0,0,0,20180103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JaVale McGee,0.0,0,0,0,0,0,0
0,DAL,.636,11,124,0,.955,15.0,20180103,7,0.0,.909,14.4,12.8,7,1,0.0,2,1,1,2.8,7.4,.500,.700,22,15.9,148,10,1,4,4,8.0,Wesley Matthews,2252.0,.926,0,2,0,5,.182
1,DAL,.538,13,121,0,.615,17.2,20180103,2,2.4,.385,6.7,17.8,7,2,0.0,1,1,1,0.0,8.3,1.000,.400,18,19.0,127,5,0,4,5,3.3,Harrison Barnes,2022.0,.648,+2,2,0,5,.154
0,DAL,.333,18,121,1,.389,39.7,20180103,2,0.0,.444,10.0,8.2,6,0,1.6,2,1,3,0.0,3.8,0,.250,14,29.4,91,8,0,8,2,-6.3,Dennis Smith Jr.,1752.0,.389,-4,0,0,2,.000
0,DAL,.455,11,116,1,.455,11.6,20180103,0,0.0,.182,0.0,38.7,5,2,1.9,0,1,1,0.0,18.0,.667,.000,12,21.3,105,2,0,2,8,-1.0,Dirk Nowitzki,1490.0,.487,-1,3,0,8,.273
1,DAL,.333,6,120,0,.417,0.0,20180103,1,5.1,.500,0.0,7.5,2,0,0.0,0,1,2,0.0,3.5,0,.333,5,16.2,80,3,0,0,1,-8.1,Maxi Kleber,954.0,.417,-1,0,0,1,.000
0,DAL,.778,9,120,1,.889,11.0,20180103,2,0.0,.222,8.2,12.8,7,5,1.6,1,0,2,18.6,15.9,1.000,1.000,21,18.7,181,2,5,2,3,12.3,Dwight Powell,1686.0,.938,+4,5,0,8,.556
0,DAL,.500,6,124,0,.583,34.6,20180103,1,0.0,.333,23.1,13.9,3,6,0.0,3,0,0,4.0,8.6,.667,.500,13,21.5,124,2,1,7,3,-0.2,J.J. Barea,1554.0,.653,-1,9,0,4,1.500
0,DAL,.500,8,119,1,.688,6.6,20180103,3,0.0,.750,0.0,11.2,4,0,2.2,0,0,4,0.0,5.2,0,.500,11,16.1,130,6,0,1,2,1.8,Yogi Ferrell,1281.0,.688,+11,0,0,2,.000
0,DAL,.286,7,118,1,.357,6.6,20180103,1,0.0,.714,11.8,18.7,2,1,2.4,1,0,3,0.0,8.7,1.000,.200,6,18.9,77,5,0,1,3,-9.7,Devin Harris,1153.0,.403,-18,1,0,3,.143
