threepar,trb,trb_pct,date,team_abbr,orb_pct,ft,drb_pct,blk,efg_pct,bpm,ast,tov,blk_pct,fta,pf,drtg,ftr,sp,tov_pct,fg,threep,orb,stl_pct,ast_pct,ortg,ft_pct,fg_pct,threep_pct,pm,ts_pct,inactive,stl,usg_pct,pts,fga,threepa,player_name,starter,drb
.750,8,11.4,20220401,LAC,0.0,2,20.6,3,.854,10.1,2,2,4.6,2,5,113,.083,2733.0,7.4,15,11,0,2.1,5.2,154,1.000,.625,.611,+30,.864,0,2,25.4,43,24,18,Robert Covington,1,8
.563,6,9.2,20220401,LAC,0.0,7,16.5,0,.781,12.1,7,0,0.0,7,2,113,.438,2551.0,0.0,10,5,0,4.5,17.7,182,1.000,.625,.556,+41,.839,0,4,19.3,32,16,9,Amir Coffey,1,6
.533,4,8.0,20220401,LAC,0.0,4,14.5,0,.633,3.4,6,0,0.0,4,1,120,.267,1943.0,0.0,8,3,0,1.5,20.1,157,1.000,.533,.375,+20,.686,0,1,22.3,23,15,8,Luke Kennard,1,4
.167,3,6.1,20220401,LAC,4.6,3,7.4,1,.625,-4.5,5,3,2.2,5,1,123,.417,1904.0,17.4,7,1,1,0.0,16.7,122,.600,.583,.500,+32,.634,0,0,23.3,18,12,2,Terance Mann,1,2
.000,3,9.2,20220401,LAC,13.7,1,5.5,1,.714,2.1,4,0,3.3,4,1,123,.571,1274.0,0.0,5,0,2,0.0,20.2,154,.250,.714,0,+22,.628,0,0,17.8,11,7,0,Ivica Zubac,1,1
.333,10,24.2,20220401,LAC,21.7,1,26.2,1,.722,1.3,5,3,2.6,2,4,114,.222,1606.0,23.3,6,1,4,1.8,19.8,137,.500,.667,.333,+12,.709,0,1,20.7,14,9,3,Isaiah Hartenstein,0,6
.500,0,0.0,20220401,LAC,0.0,0,0.0,0,.625,-5.1,1,1,0.0,0,0,122,.000,1266.0,20.0,2,1,0,2.2,4.4,106,0,.500,.500,+7,.625,0,1,10.2,5,4,2,Rodney Hood,0,0
.200,2,6.9,20220401,LAC,7.8,0,6.3,1,.700,1.4,4,0,3.7,0,3,122,.000,1123.0,0.0,3,1,1,0.0,21.2,174,0,.600,1.000,+6,.700,0,0,11.5,7,5,1,Xavier Moon,0,1
0,0,0,20220401,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Reggie Jackson,0,0
0,0,0,20220401,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nicolas Batum,0,0
