threepar,trb,trb_pct,date,team_abbr,orb_pct,ft,drb_pct,blk,efg_pct,bpm,ast,tov,blk_pct,fta,pf,drtg,ftr,sp,tov_pct,fg,threep,orb,stl_pct,ast_pct,ortg,ft_pct,fg_pct,threep_pct,pm,ts_pct,inactive,stl,usg_pct,pts,fga,threepa,player_name,starter,drb
.059,12,18.7,20170427,SAS,15.5,3,21.8,0,.412,-5.5,1,3,0.0,3,5,118,.176,2503.0,14.1,7,0,5,0.0,4.0,106,1.000,.412,.000,+6,.464,0,0,24.5,17,17,1,LaMarcus Aldridge,1,7
.263,9,14.6,20170427,SAS,9.8,12,19.5,0,.447,15.7,4,1,0.0,13,2,108,.684,2395.0,3.9,8,1,3,4.4,17.6,145,.923,.421,.200,+15,.587,0,3,30.9,29,19,5,Kawhi Leonard,1,6
.143,2,4.2,20170427,SAS,4.2,4,4.2,0,.821,20.3,4,1,0.0,4,0,122,.286,1869.0,6.0,11,1,1,0.0,30.7,175,1.000,.786,.500,+12,.857,0,0,25.8,27,14,2,Tony Parker,1,1
.833,4,9.6,20170427,SAS,4.8,1,14.5,0,.500,3.6,1,0,0.0,2,3,114,.333,1614.0,0.0,2,2,1,2.2,5.3,138,.500,.333,.400,-2,.509,0,1,12.3,7,6,5,Danny Green,1,3
.000,6,14.8,20170427,SAS,14.8,1,14.8,0,.750,2.4,1,1,0.0,2,2,119,.500,1579.0,17.0,3,0,3,0.0,5.8,139,.500,.750,0,+5,.717,0,0,10.7,7,4,0,David Lee,1,3
.500,1,3.0,20170427,SAS,0.0,0,6.0,0,.833,5.0,1,1,0.0,0,2,121,.000,1305.0,14.3,4,2,0,0.0,7.8,152,0,.667,.667,+6,.833,0,0,15.4,10,6,3,Patty Mills,0,1
.167,4,12.7,20170427,SAS,6.4,0,19.1,0,.000,-20.1,1,2,0.0,0,2,118,.000,1224.0,25.0,0,0,1,0.0,6.4,20,0,.000,.000,0,.000,0,0,18.8,0,6,1,Pau Gasol,0,3
1.000,3,11.7,20170427,SAS,0.0,1,23.5,0,.750,-4.3,0,2,0.0,1,1,117,.500,995.0,45.0,1,1,0,0.0,0.0,88,1.000,.500,.500,-1,.820,0,0,12.9,4,2,2,Manu Ginóbili,0,3
.000,1,8.0,20170427,SAS,16.0,0,0.0,0,.000,-8.0,0,0,0.0,0,1,122,.000,485.0,0.0,0,0,1,0.0,0.0,71,0,.000,0,-8,.000,0,0,5.9,0,1,0,Jonathon Simmons,0,0
1.000,2,31.9,20170427,SAS,0.0,0,63.8,0,.000,-29.5,0,1,0.0,0,1,108,.000,244.0,50.0,0,0,0,0.0,0.0,0,0,.000,.000,+2,.000,0,0,23.6,0,1,1,Dāvis Bertāns,0,2
.000,2,41.6,20170427,SAS,41.6,0,41.6,0,1.000,13.9,0,0,0.0,0,1,113,.000,187.0,0.0,1,0,1,0.0,0.0,206,0,1.000,0,0,1.000,0,0,15.4,2,1,0,Dewayne Dedmon,0,1
