trb_pct,blk_pct,threep_pct,fg_pct,ast_pct,team_abbr,ts_pct,orb_pct,sp,orb,threepar,efg_pct,stl,pm,blk,fga,drb_pct,tov_pct,fta,player_name,usg_pct,pts,date,bpm,drtg,ft_pct,ftr,drb,ast,pf,stl_pct,ortg,fg,ft,trb,inactive,threep,threepa,tov,starter
16.7,2.3,1.000,.667,17.0,MIL,.751,0.0,1961.0,0,.083,.708,0,-7,1,12,30.0,0.0,3,Giannis Antetokounmpo,20.1,20,20151101,9.6,114,1.000,.250,9,2,1,0.0,150,8,3,9,0,1,1,0,1
9.3,0.0,.400,.300,41.9,MIL,.510,4.2,1959.0,1,.500,.400,2,-15,0,10,13.4,25.4,4,Michael Carter-Williams,23.7,12,20151101,0.9,116,1.000,.400,4,7,2,3.3,94,3,4,5,0,2,5,4,1
4.2,0.0,.000,.300,0.0,MIL,.368,0.0,1753.0,0,.200,.300,0,-11,0,10,7.5,15.5,2,Khris Middleton,21.7,8,20151101,-18.5,125,1.000,.200,2,0,5,0.0,64,3,2,2,0,0,2,2,1
12.8,5.2,0,.714,41.1,MIL,.799,9.7,1704.0,2,.000,.714,1,-18,2,7,15.4,18.6,4,Greg Monroe,18.6,14,20151101,10.6,115,1.000,.571,4,5,5,1.9,142,5,4,6,0,0,0,2,1
9.0,0.0,0,.200,6.5,MIL,.200,0.0,1621.0,0,.000,.200,0,-5,0,5,16.2,0.0,0,Johnny O'Bryant,9.1,2,20151101,-9.7,122,0,.000,4,1,2,0.0,53,1,0,4,0,0,0,0,1
7.2,0.0,.000,.286,29.9,MIL,.489,0.0,1527.0,0,.571,.286,1,-10,0,7,12.9,24.6,5,Greivis Vásquez,23.6,9,20151101,-6.7,119,1.000,.714,3,4,2,2.1,89,2,5,3,0,0,4,3,0
2.7,3.3,.000,.333,16.1,MIL,.333,6.2,1330.0,1,.333,.333,0,-13,1,3,0.0,50.0,0,Jerryd Bayless,13.3,2,20151101,-11.3,128,0,.000,0,2,1,0.0,54,1,0,1,0,0,1,3,0
0.0,0.0,.500,.500,0.0,MIL,.727,0.0,1232.0,0,.667,.667,0,-14,0,6,0.0,22.5,2,Chris Copeland,21.3,10,20151101,-2.6,130,1.000,.333,0,0,0,0.0,101,3,2,0,0,2,4,2,0
12.3,20.0,0,.600,0.0,MIL,.680,27.8,887.0,3,.000,.600,1,-2,4,5,0.0,14.5,2,Miles Plumlee,22.9,8,20151101,8.7,111,1.000,.400,0,0,3,3.7,127,3,2,3,0,0,0,1,0
0.0,0.0,.000,.000,0.0,MIL,.347,0.0,213.0,0,.500,.000,1,0,0,2,0.0,25.8,2,Damien Inglis,53.8,2,20151101,-14.1,97,1.000,1.000,0,0,0,15.2,57,0,2,0,0,0,1,1,0
0.0,0.0,.000,.000,0.0,MIL,.000,0.0,213.0,0,.500,.000,0,0,0,2,0.0,0.0,0,Rashad Vaughn,27.7,0,20151101,-32.6,130,0,.000,0,0,0,0.0,0,0,0,0,0,0,1,0,0
