threepar,trb,trb_pct,date,team_abbr,orb_pct,ft,drb_pct,blk,efg_pct,bpm,ast,tov,blk_pct,fta,pf,drtg,ftr,sp,tov_pct,fg,threep,orb,stl_pct,ast_pct,ortg,ft_pct,fg_pct,threep_pct,pm,ts_pct,inactive,stl,usg_pct,pts,fga,threepa,player_name,starter,drb
.320,3,4.5,20130320,BRK,0.0,2,9.0,0,.580,2.5,6,3,0.0,3,3,111,.120,2455.0,10.2,13,3,0,0.0,23.7,119,.667,.520,.375,+6,.589,0,0,32.1,31,25,8,Deron Williams,1,3
.000,11,17.9,20130320,BRK,22.6,8,13.2,2,.682,13.8,1,3,4.2,10,1,104,.455,2235.0,10.2,15,0,7,1.4,5.0,141,.800,.682,0,+11,.720,0,1,35.3,38,22,0,Brook Lopez,1,4
.250,2,3.8,20130320,BRK,0.0,0,7.7,0,.375,-3.7,5,0,0.0,0,1,112,.000,1916.0,0.0,4,1,0,0.0,19.3,105,0,.333,.333,+23,.375,0,0,16.8,9,12,3,Joe Johnson,1,2
.000,22,42.2,20130320,BRK,18.9,0,66.0,0,.400,-2.9,0,1,0.0,0,4,101,.000,1902.0,16.7,2,0,5,0.0,0.0,109,0,.400,0,+10,.400,0,0,8.5,4,5,0,Reggie Evans,1,17
.500,1,2.1,20130320,BRK,0.0,3,4.3,0,.333,5.6,2,1,0.0,5,0,93,.833,1710.0,10.9,2,0,0,9.3,8.1,94,.600,.333,.000,+10,.427,0,5,14.4,7,6,3,Gerald Wallace,1,1
1.000,1,2.3,20130320,BRK,0.0,0,4.7,0,.750,5.1,2,0,0.0,0,1,112,.000,1567.0,0.0,3,3,0,0.0,9.3,166,0,.500,.500,+17,.750,0,0,10.3,9,6,6,Keith Bogans,0,1
.000,4,11.9,20130320,BRK,5.9,2,18.1,0,.857,11.2,1,0,0.0,2,2,110,.286,1223.0,0.0,6,0,1,0.0,7.6,186,1.000,.857,0,+9,.888,0,0,17.3,14,7,0,Andray Blatche,0,3
.000,0,0.0,20130320,BRK,0.0,1,0.0,0,.000,-9.2,3,1,0.0,1,1,113,.500,643.0,29.1,0,0,0,0.0,29.9,75,1.000,.000,0,+11,.205,0,0,14.4,1,2,0,C.J. Watson,0,0
.000,0,0.0,20130320,BRK,0.0,0,0.0,0,.000,-14.8,0,0,0.0,0,0,113,.000,291.0,0.0,0,0,0,0.0,0.0,0,0,.000,0,-6,.000,0,0,9.2,0,1,0,Jerry Stackhouse,0,0
.000,1,15.9,20130320,BRK,0.0,0,32.2,0,.000,-21.6,1,0,0.0,0,1,106,.000,229.0,0.0,0,0,0,0.0,27.9,35,0,.000,0,-3,.000,0,0,23.5,0,2,0,MarShon Brooks,0,1
1.000,0,0.0,20130320,BRK,0.0,0,0.0,0,.000,-22.0,0,0,0.0,0,1,111,.000,229.0,0.0,0,0,0,0.0,0.0,0,0,.000,.000,-3,.000,0,0,11.7,0,1,1,Mirza Teletović,0,0
0,0,0,20130320,BRK,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kris Humphries,0,0
.000,5,8.1,20130320,DAL,3.3,1,12.8,0,.444,-8.4,6,4,0.0,2,3,128,.222,2258.0,28.8,4,0,1,0.0,21.9,85,.500,.444,0,-16,.455,0,0,18.1,9,9,0,O.J. Mayo,1,4
.100,6,10.2,20130320,DAL,6.9,0,13.4,1,.800,1.8,1,1,2.0,0,4,127,.000,2148.0,9.1,8,0,2,0.0,4.6,147,0,.800,.000,-9,.800,0,0,15.1,16,10,1,Dirk Nowitzki,1,4
.571,3,6.8,20130320,DAL,4.6,0,8.9,0,.429,-1.5,7,1,0.0,0,5,129,.000,1614.0,6.7,4,4,1,0.0,38.0,103,0,.286,.500,-6,.429,0,0,27.4,12,14,8,Mike James,1,2
.571,3,8.3,20130320,DAL,0.0,0,16.5,0,.714,3.2,0,0,0.0,0,0,128,.000,1311.0,0.0,4,2,0,0.0,0.0,138,0,.571,.500,-6,.714,0,0,15.8,10,7,4,Jae Crowder,1,3
.000,4,11.4,20130320,DAL,5.8,0,17.0,0,.583,-0.8,0,1,0.0,0,2,122,.000,1274.0,7.7,7,0,1,2.5,0.0,106,0,.583,0,+8,.583,0,1,30.1,14,12,0,Chris Kaman,1,3
.556,4,9.4,20130320,DAL,0.0,1,18.5,0,.389,-9.4,1,1,0.0,2,2,127,.222,1553.0,9.2,3,1,0,0.0,5.4,79,.500,.333,.200,-11,.405,0,0,20.7,8,9,5,Vince Carter,0,4
.000,5,12.3,20130320,DAL,5.0,2,19.4,1,.333,1.0,1,0,2.9,4,2,115,1.333,1485.0,0.0,1,0,1,4.3,5.1,107,.500,.333,0,-24,.420,0,2,9.5,4,3,0,Elton Brand,0,4
.000,0,0.0,20130320,DAL,0.0,4,0.0,0,.400,-3.2,3,2,0.0,6,0,127,1.200,1214.0,20.7,2,0,0,2.6,20.2,97,.667,.400,0,-10,.524,0,1,23.4,8,5,0,Darren Collison,0,0
.000,3,15.0,20130320,DAL,10.1,1,19.8,1,.800,10.2,0,0,5.8,1,2,122,.200,729.0,0.0,4,0,1,0.0,0.0,167,1.000,.800,0,-4,.827,0,0,22.0,9,5,0,Brandan Wright,0,2
.167,1,5.1,20130320,DAL,0.0,0,10.1,0,.500,-3.9,0,1,0.0,0,0,120,.000,710.0,14.3,3,0,0,4.5,0.0,82,0,.500,.000,-5,.500,0,1,29.1,6,6,1,Anthony Morrow,0,1
