blk,team_abbr,fg_pct,fga,drtg,stl,efg_pct,ast_pct,date,threep,blk_pct,threepar,tov_pct,drb_pct,fg,ft,stl_pct,tov,starter,pf,orb_pct,trb_pct,ft_pct,threep_pct,pts,usg_pct,ortg,threepa,orb,ast,drb,bpm,player_name,sp,ts_pct,pm,fta,inactive,trb,ftr
1,LAC,.900,10,106,1,.900,9.7,20170106,0,2.3,.000,0.0,21.4,9,2,1.5,0,1,2,2.9,12.4,.667,0,20,14.7,179,0,1,2,8,9.7,DeAndre Jordan,2193.0,.883,+6,3,0,9,.300
0,LAC,.600,15,115,0,.733,9.9,20170106,4,0.0,.467,15.5,10.9,9,2,0.0,3,1,2,5.8,8.5,.667,.571,24,25.5,118,7,2,2,4,3.2,Austin Rivers,2152.0,.735,+8,3,0,6,.200
0,LAC,.462,13,115,0,.654,5.0,20170106,5,0.0,.692,6.5,12.2,6,2,0.0,1,1,2,0.0,6.3,.667,.556,19,22.6,115,9,0,1,4,1.4,J.J. Redick,1930.0,.663,-12,3,0,4,.231
0,LAC,.600,5,101,3,.700,53.2,20170106,1,0.0,.400,26.0,18.7,3,7,5.1,3,1,2,0.0,9.6,.875,.500,14,17.4,147,2,0,12,6,12.2,Chris Paul,1886.0,.822,+9,8,0,6,1.600
0,LAC,.375,8,113,1,.375,0.0,20170106,0,0.0,.000,0.0,4.2,3,0,2.3,0,1,0,4.5,4.3,0,0,6,16.3,82,0,1,0,1,-7.4,Luc Mbah a Moute,1394.0,.375,-8,0,0,2,.000
1,LAC,.308,13,114,1,.346,36.4,20170106,1,2.6,.385,6.7,0.0,4,0,1.7,1,0,1,0.0,0.0,.000,.200,9,22.0,86,5,0,8,0,-3.5,Jamal Crawford,1920.0,.324,+23,2,0,0,.154
1,LAC,.333,6,111,0,.417,13.6,20170106,1,4.1,.167,0.0,14.3,2,0,0.0,0,0,1,0.0,7.4,0,1.000,5,13.8,97,1,0,2,3,-2.5,Raymond Felton,1234.0,.417,+10,0,0,3,.000
2,LAC,.333,3,103,0,.333,0.0,20170106,0,10.1,.667,0.0,23.4,1,0,0.0,0,0,1,0.0,12.1,0,.000,2,8.5,67,2,0,0,4,-3.6,Wesley Johnson,1004.0,.333,+2,0,0,4,.000
0,LAC,.182,11,96,0,.227,13.7,20170106,1,0.0,.455,0.0,59.9,2,2,0.0,0,0,2,36.5,48.5,1.000,.200,7,49.2,88,5,4,1,7,-12.3,Marreese Speights,687.0,.295,+2,2,0,11,.182
0,LAC,0,0,0,0,0,0,20170106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Brandon Bass,0.0,0,0,0,0,0,0
0,LAC,0,0,0,0,0,0,20170106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Paul Pierce,0.0,0,0,0,0,0,0
0,LAC,0,0,0,0,0,0,20170106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alan Anderson,0.0,0,0,0,0,0,0
0,SAC,.500,12,118,1,.500,27.6,20170106,0,0.0,.250,12.0,11.3,6,5,1.4,2,1,1,0.0,5.5,.833,.000,17,21.1,116,3,0,6,4,-0.4,Ty Lawson,2216.0,.581,-8,6,0,4,.500
2,SAC,.474,19,103,3,.553,39.6,20170106,3,5.1,.421,15.6,26.4,9,4,4.5,4,1,3,5.5,15.6,.667,.375,25,33.7,109,8,2,7,9,15.1,DeMarcus Cousins,2135.0,.578,+5,6,0,11,.316
0,SAC,.538,13,121,0,.654,10.4,20170106,3,0.0,.462,0.0,12.0,7,3,0.0,0,1,2,2.8,7.2,1.000,.500,20,19.2,146,6,1,2,4,4.1,Darren Collison,2095.0,.698,+6,3,0,5,.231
0,SAC,.412,17,120,0,.441,5.6,20170106,1,0.0,.353,0.0,18.8,7,3,0.0,0,1,0,2.9,10.6,1.000,.167,18,25.8,107,6,1,1,6,-1.6,Rudy Gay,1995.0,.491,0,3,0,7,.176
0,SAC,.167,6,118,0,.250,35.3,20170106,1,0.0,.333,0.0,21.7,1,1,0.0,0,1,3,4.1,12.6,.500,.500,4,13.4,103,2,1,6,5,-0.7,Matt Barnes,1441.0,.291,+13,2,0,6,.333
0,SAC,.286,7,120,0,.357,4.4,20170106,1,0.0,.286,0.0,12.7,2,0,0.0,0,0,5,14.9,13.8,0,.500,5,10.0,112,2,5,1,4,-7.5,Garrett Temple,1971.0,.357,-16,0,0,9,.000
0,SAC,.167,6,123,0,.167,0.0,20170106,0,0.0,.167,0.0,4.6,1,0,0.0,0,0,0,4.4,4.5,0,.000,2,12.5,49,1,1,0,1,-14.3,Arron Afflalo,1347.0,.167,-17,0,0,2,.000
1,SAC,.750,4,113,0,.750,0.0,20170106,0,7.3,.000,0.0,16.8,3,1,0.0,0,0,3,7.9,12.2,.500,0,7,18.4,145,0,1,0,2,2.0,Kosta Koufos,745.0,.717,-13,2,0,3,.500
0,SAC,.000,3,114,0,.000,0.0,20170106,0,0.0,.667,0.0,41.3,0,0,0.0,0,0,1,0.0,20.0,0,.000,0,18.5,0,2,0,0,3,-24.0,Anthony Tolliver,455.0,.000,-10,0,0,3,.000
0,SAC,0,0,0,0,0,0,20170106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Omri Casspi,0.0,0,0,0,0,0,0
0,SAC,0,0,0,0,0,0,20170106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Willie Cauley-Stein,0.0,0,0,0,0,0,0
0,SAC,0,0,0,0,0,0,20170106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ben McLemore,0.0,0,0,0,0,0,0
0,SAC,0,0,0,0,0,0,20170106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Malachi Richardson,0.0,0,0,0,0,0,0
0,LAC,0,0,0,0,0,0,20170106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blake Griffin,0.0,0,0,0,1,0,0
0,LAC,0,0,0,0,0,0,20170106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Brice Johnson,0.0,0,0,0,1,0,0
0,LAC,0,0,0,0,0,0,20170106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diamond Stone,0.0,0,0,0,1,0,0
0,SAC,0,0,0,0,0,0,20170106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Skal Labissière,0.0,0,0,0,1,0,0
0,SAC,0,0,0,0,0,0,20170106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Georgios Papagiannis,0.0,0,0,0,1,0,0
