blk,team_abbr,fg_pct,fga,drtg,stl,efg_pct,ast_pct,date,threep,blk_pct,threepar,tov_pct,drb_pct,fg,ft,stl_pct,tov,starter,pf,orb_pct,trb_pct,ft_pct,threep_pct,pts,usg_pct,ortg,threepa,orb,ast,drb,bpm,player_name,sp,ts_pct,pm,fta,inactive,trb,ftr
0,MIN,.563,16,138,1,.719,23.2,20220327,5,0.0,.563,23.3,17.9,9,1,1.3,5,1,2,0.0,8.6,1.000,.556,24,26.8,112,9,0,6,5,2.5,Anthony Edwards,2231.0,.730,-14,1,0,5,.063
0,MIN,.533,15,138,1,.567,20.3,20220327,1,0.0,.200,15.2,15.3,8,2,1.4,3,1,4,0.0,7.4,.500,.333,19,26.4,103,3,0,5,4,-3.1,Karl-Anthony Towns,2086.0,.567,-16,4,0,4,.267
0,MIN,.167,6,136,2,.167,21.6,20220327,0,0.0,.500,22.5,4.4,1,2,3.2,2,1,2,0.0,2.1,1.000,.000,4,13.5,81,3,0,6,1,-8.6,D'Angelo Russell,1839.0,.291,-19,2,0,1,.333
0,MIN,.429,7,135,1,.500,5.1,20220327,1,0.0,.571,12.5,22.3,3,0,2.1,1,1,2,0.0,10.7,0,.250,7,15.5,88,4,0,1,4,-7.0,Patrick Beverley,1436.0,.500,-8,0,0,4,.000
0,MIN,.714,7,141,0,.714,0.0,20220327,0,0.0,.000,0.0,14.6,5,1,0.0,0,1,2,13.5,14.0,.500,0,11,20.0,143,0,2,0,2,-1.6,Jarred Vanderbilt,1096.0,.698,-2,2,0,4,.286
1,MIN,.625,8,140,0,.750,9.9,20220327,2,3.7,.375,0.0,9.9,5,1,0.0,0,0,1,0.0,4.8,1.000,.667,13,14.6,153,3,0,2,2,3.4,Jaylen Nowell,1611.0,.770,-16,1,0,2,.125
1,MIN,.400,10,133,1,.500,0.0,20220327,2,3.9,.600,0.0,21.0,4,0,1.9,0,0,1,0.0,10.1,0,.333,10,18.3,94,6,0,0,4,-2.8,Taurean Prince,1526.0,.500,-19,0,0,4,.000
1,MIN,.750,4,134,1,.750,15.7,20220327,0,6.0,.000,20.0,0.0,3,0,2.9,1,0,2,0.0,0.0,0,0,6,13.8,125,0,0,2,0,1.4,Jordan McLaughlin,1007.0,.750,-7,0,0,0,.000
0,MIN,.667,3,138,0,.833,15.7,20220327,1,0.0,.333,20.5,29.9,2,1,0.0,1,0,4,13.8,21.5,.500,1.000,6,25.4,129,1,1,1,2,-1.8,Naz Reid,536.0,.773,-5,2,0,3,.667
0,MIN,1.000,2,138,0,1.000,66.0,20220327,1,0.0,.000,0.0,31.0,2,0,0.0,0,0,0,0.0,14.9,0,1.000,5,10.8,213,1,1,0,1,22.1,Leandro Bolmaro,258.0,1.000,-1,0,0,2,.000
