blk,team_abbr,fg_pct,fga,drtg,stl,efg_pct,ast_pct,date,threep,blk_pct,threepar,tov_pct,drb_pct,fg,ft,stl_pct,tov,starter,pf,orb_pct,trb_pct,ft_pct,threep_pct,pts,usg_pct,ortg,threepa,orb,ast,drb,bpm,player_name,sp,ts_pct,pm,fta,inactive,trb,ftr
0,PHI,.333,9,104,3,.389,13.7,20161229,1,0.0,.444,28.8,19.0,3,2,4.7,4,1,3,0.0,8.4,1.000,.250,9,18.5,75,4,0,3,5,-2.3,Nik Stauskas,2049.0,.455,-9,2,0,5,.222
0,PHI,.000,11,111,1,.000,13.0,20161229,0,0.0,.636,14.4,16.4,0,1,1.7,2,1,3,9.7,12.6,.500,.000,1,19.9,33,7,3,3,4,-14.8,Robert Covington,1901.0,.042,-18,2,0,7,.182
0,PHI,.538,13,110,0,.615,9.3,20161229,2,0.0,.308,0.0,42.7,7,0,0.0,0,1,1,16.8,28.2,0,.500,16,24.3,136,4,4,1,8,13.4,Ersan İlyasova,1459.0,.615,+4,0,0,12,.000
0,PHI,.400,15,117,0,.400,17.4,20161229,0,0.0,.000,0.0,10.8,6,1,0.0,0,1,2,8.5,9.5,1.000,0,13,29.2,102,0,2,2,2,0.4,Jahlil Okafor,1441.0,.421,-17,1,0,4,.067
0,PHI,.167,6,117,0,.250,19.4,20161229,1,0.0,.667,33.3,16.7,1,0,0.0,3,1,0,0.0,7.4,0,.250,3,26.4,45,4,0,2,2,-16.8,Sergio Rodríguez,931.0,.250,-5,0,0,2,.000
0,PHI,.600,5,115,1,.600,18.4,20161229,0,0.0,.000,37.5,0.0,3,0,2.0,3,0,1,0.0,0.0,0,0,6,13.7,83,0,0,3,0,-6.2,T.J. McConnell,1592.0,.600,-10,0,0,0,.000
1,PHI,.545,11,115,0,.591,8.0,20161229,1,4.0,.273,14.9,10.2,6,1,0.0,2,0,1,8.1,9.0,1.000,.333,14,24.1,111,3,2,1,2,4.4,Dario Šarić,1522.0,.612,-13,1,0,4,.091
0,PHI,.600,10,109,1,.600,0.0,20161229,0,0.0,.000,0.0,17.5,6,2,2.4,0,0,2,9.2,12.8,1.000,0,14,22.2,139,0,2,0,3,8.4,Nerlens Noel,1338.0,.643,-8,2,0,5,.200
0,PHI,.500,6,119,0,.583,8.0,20161229,1,0.0,.333,0.0,6.1,3,0,0.0,0,0,0,0.0,2.7,0,.500,7,12.9,128,2,0,1,1,1.9,Hollis Thompson,1270.0,.583,-9,0,0,1,.000
0,PHI,.000,1,115,0,.000,0.0,20161229,0,0.0,.000,50.0,8.7,0,0,0.0,1,0,3,0.0,3.8,0,0,0,6.1,0,0,0,0,1,-16.8,Timothé Luwawu-Cabarrot,897.0,.000,0,0,0,1,.000
0,PHI,0,0,0,0,0,0,20161229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Richaun Holmes,0.0,0,0,0,0,0,0
0,PHI,0,0,0,0,0,0,20161229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gerald Henderson,0.0,0,0,0,0,0,0
0,PHI,0,0,0,0,0,0,20161229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Joel Embiid,0.0,0,0,0,0,0,0
2,UTA,.600,5,81,2,.600,9.4,20161229,0,4.6,.000,9.2,33.6,3,3,3.2,1,1,1,7.8,22.2,.273,0,9,15.7,100,0,2,2,11,2.2,Rudy Gobert,2005.0,.457,+12,11,0,13,2.200
0,UTA,.636,11,100,1,.818,12.1,20161229,4,0.0,.545,25.2,3.2,7,2,1.7,4,1,2,0.0,1.8,1.000,.667,20,23.7,118,6,0,2,1,4.5,Rodney Hood,1939.0,.842,+25,2,0,1,.182
