threepar,trb,trb_pct,date,team_abbr,orb_pct,ft,drb_pct,blk,efg_pct,bpm,ast,tov,blk_pct,fta,pf,drtg,ftr,sp,tov_pct,fg,threep,orb,stl_pct,ast_pct,ortg,ft_pct,fg_pct,threep_pct,pm,ts_pct,inactive,stl,usg_pct,pts,fga,threepa,player_name,starter,drb
.667,6,7.7,20151228,SAC,2.3,1,14.2,0,.972,14.1,1,4,0.0,4,4,122,.222,2110.0,16.8,13,9,1,0.0,7.1,128,.250,.722,.750,-16,.911,0,0,26.7,36,18,12,Omri Casspi,1,5
.188,8,11.4,20151228,SAC,5.1,3,19.0,1,.438,1.2,1,1,3.2,4,0,116,.250,1896.0,5.3,6,2,2,1.4,5.4,99,.750,.375,.667,-21,.479,0,1,23.5,17,16,3,Rudy Gay,1,6
.600,3,6.4,20151228,SAC,3.9,1,9.5,0,.200,-15.1,0,1,0.0,2,3,123,.400,1262.0,14.5,1,0,1,0.0,0.0,55,.500,.200,.000,-16,.255,0,0,12.9,3,5,3,Ben McLemore,1,2
.167,3,7.6,20151228,SAC,0.0,0,17.0,0,.333,-12.0,2,1,0.0,2,3,114,.333,1056.0,12.7,2,0,0,2.6,17.3,63,.000,.333,.000,-23,.291,0,1,17.7,4,6,1,Rajon Rondo,1,3
.111,4,14.5,20151228,SAC,13.1,1,16.1,0,.333,-0.2,2,0,0.0,3,5,102,.333,745.0,0.0,3,0,2,7.4,30.4,88,.333,.333,.000,-6,.339,0,2,32.9,7,9,1,DeMarcus Cousins,1,2
.188,6,8.1,20151228,SAC,2.4,2,15.0,0,.344,2.4,11,2,0.0,2,0,116,.125,1997.0,10.6,5,1,1,2.7,53.3,98,1.000,.313,.333,-12,.385,0,2,22.4,13,16,3,Darren Collison,0,5
.286,10,18.2,20151228,SAC,9.9,1,28.3,3,.500,2.0,1,2,12.4,3,4,101,.429,1482.0,19.4,3,1,3,3.7,6.2,90,.333,.429,.500,-6,.481,0,2,16.5,8,7,2,Quincy Acy,0,7
.125,4,8.1,20151228,SAC,7.3,1,9.0,0,.250,-8.7,1,1,0.0,1,2,119,.125,1335.0,10.6,2,0,2,2.1,6.6,72,1.000,.250,.000,+4,.296,0,1,16.8,5,8,1,James Anderson,0,2
.500,2,4.1,20151228,SAC,0.0,1,9.2,0,.250,-13.1,1,2,0.0,2,0,124,.500,1308.0,29.1,1,0,0,0.0,6.3,51,.500,.250,.000,+10,.307,0,0,12.5,3,4,2,Marco Belinelli,0,2
.500,2,4.5,20151228,SAC,4.0,5,5.0,0,.167,0.2,3,0,0.0,5,0,120,.833,1209.0,0.0,1,0,1,2.3,20.6,114,1.000,.167,.000,-9,.427,0,1,16.1,7,6,3,Seth Curry,0,1
0,0,0,20151228,SAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kosta Koufos,0,0
0,0,0,20151228,SAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Duje Dukan,0,0
0,0,0,20151228,SAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Caron Butler,0,0
.545,5,6.1,20151228,GSW,2.7,4,8.8,1,.568,-1.8,2,4,2.0,6,3,103,.273,2219.0,14.0,10,5,1,1.2,8.6,103,.667,.455,.417,+23,.588,0,1,31.6,29,22,12,Klay Thompson,1,4
.500,8,11.5,20151228,GSW,9.6,6,13.0,0,.679,5.2,4,6,0.0,8,2,99,.571,1873.0,25.5,7,5,3,2.9,19.1,112,.750,.500,.714,+24,.713,0,2,30.8,25,14,7,Draymond Green,1,5
.813,14,20.7,20151228,GSW,0.0,3,37.5,0,.625,13.1,10,2,0.0,4,3,90,.250,1822.0,10.1,7,6,0,3.0,49.5,136,.750,.438,.462,+24,.648,0,2,26.6,23,16,13,Stephen Curry,1,14
.000,5,15.6,20151228,GSW,6.9,0,22.6,2,1.000,11.1,2,0,10.4,0,3,87,.000,864.0,0.0,2,0,1,3.2,18.3,219,0,1.000,0,+20,1.000,0,1,5.7,4,2,0,Andrew Bogut,1,4
1.000,3,10.1,20151228,GSW,7.5,0,12.2,1,1.000,1.7,1,1,5.6,0,6,99,.000,797.0,25.0,2,2,1,0.0,10.1,137,0,.667,.667,+4,1.000,0,0,12.3,6,3,3,Brandon Rush,1,2
1.000,6,9.3,20151228,GSW,6.9,0,11.2,0,.000,-1.2,6,2,0.0,0,1,100,.000,1738.0,50.0,0,0,2,3.2,23.1,98,0,.000,.000,+4,.000,0,2,5.6,0,2,2,Andre Iguodala,0,4
