threepar,trb,trb_pct,date,team_abbr,orb_pct,ft,drb_pct,blk,efg_pct,bpm,ast,tov,blk_pct,fta,pf,drtg,ftr,sp,tov_pct,fg,threep,orb,stl_pct,ast_pct,ortg,ft_pct,fg_pct,threep_pct,pm,ts_pct,inactive,stl,usg_pct,pts,fga,threepa,player_name,starter,drb
.375,6,9.1,20171021,DET,8.9,2,9.4,0,.604,5.1,1,0,0.0,3,3,122,.125,2304.0,0.0,13,3,3,0.0,4.5,139,.667,.542,.333,+7,.612,0,0,28.9,31,24,9,Tobias Harris,1,3
.000,12,18.3,20171021,DET,11.9,3,25.1,1,.818,2.5,1,5,2.5,3,3,113,.273,2299.0,28.9,9,0,4,1.4,3.8,123,1.000,.818,0,+7,.852,0,1,19.8,21,11,0,Andre Drummond,1,8
.571,8,16.3,20171021,DET,8.0,2,25.1,0,.500,-3.0,2,2,0.0,2,3,117,.286,1723.0,20.2,3,1,2,0.0,8.6,113,1.000,.429,.250,-6,.571,0,0,15.1,9,7,4,Stanley Johnson,1,6
.333,3,6.6,20171021,DET,8.6,7,4.5,0,.375,5.3,7,0,0.0,7,4,123,.583,1586.0,0.0,4,1,2,0.0,34.6,145,1.000,.333,.250,+14,.531,0,0,25.0,16,12,4,Reggie Jackson,1,1
.222,5,13.2,20171021,DET,5.1,0,21.6,0,.278,-5.8,3,1,0.0,0,4,108,.000,1333.0,10.0,2,1,1,4.7,16.3,82,0,.222,.500,+11,.278,0,2,19.7,5,9,2,Avery Bradley,1,4
.111,0,0.0,20171021,DET,0.0,0,0.0,0,.556,-0.6,3,1,0.0,0,2,120,.000,1294.0,10.0,5,0,0,2.4,20.3,118,0,.556,.000,-10,.556,0,1,20.3,10,9,1,Ish Smith,0,0
.875,4,11.8,20171021,DET,5.7,0,18.1,1,.563,6.6,2,0,4.7,0,2,117,.000,1193.0,0.0,3,3,1,0.0,13.1,142,0,.375,.429,+21,.563,0,0,17.6,9,8,7,Anthony Tolliver,0,3
.250,2,6.1,20171021,DET,5.9,0,6.2,0,.750,4.4,2,0,0.0,0,1,123,.000,1160.0,0.0,3,0,1,0.0,13.6,171,0,.750,.000,-9,.750,0,0,9.1,6,4,1,Jon Leuer,0,1
.500,3,10.6,20171021,DET,6.9,0,14.4,0,.250,-17.1,0,2,0.0,0,1,120,.000,998.0,33.3,1,0,1,0.0,0.0,47,0,.250,.000,-3,.250,0,0,15.8,2,4,2,Luke Kennard,0,2
.000,0,0.0,20171021,DET,0.0,0,0.0,0,.333,-7.1,0,0,0.0,0,1,99,.000,267.0,0.0,1,0,0,11.8,0.0,80,0,.333,0,-6,.333,0,1,29.5,2,3,0,Boban Marjanović,0,0
0,0,0.0,20171021,DET,0.0,0,0.0,0,0,-23.6,0,1,0.0,0,1,125,0,243.0,100.0,0,0,0,0.0,0.0,0,0,0,0,-6,0,0,0,10.8,0,0,0,Henry Ellenson,0,0
0,0,0,20171021,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Reggie Bullock,0,0
0,0,0,20171021,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Langston Galloway,0,0
.350,5,8.4,20171021,NYK,0.0,8,16.4,1,.625,10.3,2,2,2.3,10,3,119,.500,2087.0,7.6,11,3,0,1.5,12.6,132,.800,.550,.429,-5,.676,0,1,34.2,33,20,7,Kristaps Porziņģis,1,5
