trb_pct,blk_pct,threep_pct,fg_pct,ast_pct,team_abbr,ts_pct,orb_pct,sp,orb,threepar,efg_pct,stl,pm,blk,fga,drb_pct,tov_pct,fta,player_name,usg_pct,pts,date,bpm,drtg,ft_pct,ftr,drb,ast,pf,stl_pct,ortg,fg,ft,trb,inactive,threep,threepa,tov,starter
5.0,3.1,.000,.600,10.7,DET,.643,4.4,1733.0,1,.200,.600,3,+16,1,15,5.9,0.0,3,Rodney Stuckey,25.5,21,20101222,9.3,90,1.000,.200,1,2,2,5.2,136,9,3,2,0,0,3,0,1
7.8,0.0,.000,.333,12.7,DET,.333,4.5,1669.0,1,.111,.333,0,+14,0,9,12.3,10.0,0,Tayshaun Prince,16.2,6,20101222,-9.9,104,0,.000,2,3,0,0.0,82,3,0,3,0,0,1,1,1
11.3,0.0,.000,.533,11.9,DET,.567,0.0,1551.0,0,.133,.533,1,+11,0,15,26.5,11.2,2,Charlie Villanueva,31.2,18,20101222,-4.6,99,1.000,.133,4,2,4,1.9,103,8,2,4,0,0,2,2,1
18.3,11.4,0,.500,13.7,DET,.532,21.2,1432.0,4,.000,.500,2,+5,3,2,14.4,21.0,4,Ben Wallace,9.0,4,20101222,7.6,84,.500,2.000,2,3,1,4.2,133,1,2,6,0,0,0,1,1
18.3,0.0,.000,.143,0.0,DET,.254,6.4,1191.0,1,.286,.143,0,0,0,7,34.5,20.2,2,Ben Gordon,22.5,4,20101222,-21.7,103,1.000,.286,4,0,2,0.0,52,1,2,5,0,0,2,2,1
2.6,0.0,.600,.650,14.3,DET,.788,0.0,1689.0,0,.500,.800,2,+22,0,20,6.1,4.3,5,Richard Hamilton,37.2,35,20101222,19.9,97,.600,.250,1,2,2,3.5,143,13,3,1,0,6,10,1,0
8.7,0.0,0,.667,13.7,DET,.810,5.0,1501.0,1,.000,.667,1,+13,0,3,13.7,0.0,3,Greg Monroe,7.8,7,20101222,2.7,100,1.000,1.000,2,3,3,2.0,183,2,3,3,0,0,0,0,0
21.1,0.0,.500,.667,46.3,DET,.708,0.0,1447.0,0,.167,.708,3,+32,0,12,49.8,7.7,0,Tracy McGrady,24.3,17,20101222,18.2,90,0,.000,7,7,1,6.2,142,8,0,7,0,1,2,1,0
0.0,0.0,1.000,1.000,17.3,DET,1.500,0.0,1147.0,0,1.000,1.500,1,+6,0,1,0.0,0.0,0,Will Bynum,2.4,3,20101222,-0.3,99,0,.000,0,3,2,2.6,252,1,0,0,0,1,1,0,0
7.8,0.0,0,.000,11.3,DET,.000,0.0,556.0,0,.000,.000,0,+11,0,2,18.5,0.0,0,Jason Maxiell,9.7,0,20101222,-11.3,104,0,.000,1,1,0,0.0,32,0,0,1,0,0,0,0,0
36.1,0.0,.000,.000,25.9,DET,.000,0.0,242.0,0,.500,.000,0,-10,0,4,85.0,0.0,0,Austin Daye,44.8,0,20101222,-40.3,101,0,.000,2,1,1,0.0,18,0,0,2,0,0,2,0,0
0.0,0.0,0,0,0.0,DET,0,0.0,242.0,0,0,0,0,-10,0,0,0.0,0,0,Chris Wilcox,0.0,0,20101222,-9.5,105,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
9.6,0.0,.333,.636,9.7,TOR,.745,0.0,2274.0,0,.273,.682,1,-33,0,11,16.7,19.0,4,Linas Kleiza,19.9,19,20101222,0.2,119,1.000,.364,5,2,4,1.3,114,7,4,5,0,1,3,3,1
7.9,0.0,.250,.167,50.4,TOR,.363,0.0,2205.0,0,.667,.250,0,-24,0,6,13.7,53.8,2,José Calderón,19.4,5,20101222,-11.2,122,1.000,.333,4,13,1,0.0,70,1,2,4,0,1,4,8,1
8.6,0.0,0,.571,14.5,TOR,.635,0.0,2032.0,0,.000,.571,1,-34,0,7,14.9,20.2,2,DeMar DeRozan,14.0,10,20101222,-2.7,119,1.000,.286,4,3,3,1.5,105,4,2,4,0,0,0,2,1
4.4,0.0,.000,.353,5.4,TOR,.398,0.0,2006.0,0,.059,.353,0,-20,0,17,7.6,13.0,7,Andrea Bargnani,33.1,16,20101222,-15.5,123,.571,.412,2,1,2,0.0,69,6,4,2,0,0,1,3,1
9.4,4.6,0,.500,0.0,TOR,.500,11.0,931.0,1,.000,.500,0,-10,1,2,8.1,0.0,0,Amir Johnson,6.2,2,20101222,-3.0,119,0,.000,1,0,0,0.0,115,1,0,2,0,0,0,0,1
