blk,team_abbr,fg_pct,fga,drtg,stl,efg_pct,ast_pct,date,threep,blk_pct,threepar,tov_pct,drb_pct,fg,ft,stl_pct,tov,starter,pf,orb_pct,trb_pct,ft_pct,threep_pct,pts,usg_pct,ortg,threepa,orb,ast,drb,bpm,player_name,sp,ts_pct,pm,fta,inactive,trb,ftr
0,CHO,.550,20,107,1,.575,30.5,20141215,1,0.0,.100,12.6,17.3,11,1,1.5,3,1,0,0.0,8.7,.500,.500,24,33.4,101,2,0,5,5,5.6,Kemba Walker,2077.0,.575,-21,2,0,5,.100
0,CHO,.538,13,107,0,.538,10.8,20141215,0,0.0,.000,7.1,29.8,7,0,0.0,1,1,2,0.0,14.9,0,0,14,21.0,99,0,0,2,8,-0.1,Al Jefferson,1935.0,.538,-24,0,0,8,.000
0,CHO,.333,12,102,2,.333,25.8,20141215,0,0.0,.250,0.0,9.7,4,0,4.3,0,1,2,0.0,4.9,.000,.000,8,25.3,75,3,0,4,2,-1.6,Lance Stephenson,1477.0,.311,-22,2,0,2,.167
0,CHO,.000,4,110,0,.000,0.0,20141215,0,0.0,.000,0.0,17.0,0,1,0.0,0,1,3,5.7,11.3,.500,0,1,11.2,37,0,1,0,3,-14.8,Michael Kidd-Gilchrist,1271.0,.102,-23,2,0,4,.500
0,CHO,.250,4,112,0,.250,0.0,20141215,0,0.0,.000,17.0,6.5,1,2,0.0,1,1,1,13.0,9.8,1.000,0,4,15.4,87,0,2,0,1,-9.3,Cody Zeller,1107.0,.410,-17,2,0,3,.500
1,CHO,.667,6,110,0,.833,0.0,20141215,2,2.8,.667,25.0,8.1,4,0,0.0,2,0,1,0.0,4.1,0,.500,10,13.1,106,4,0,0,2,0.1,Marvin Williams,1773.0,.833,+8,0,0,2,.000
0,CHO,.300,10,108,1,.350,30.3,20141215,1,0.0,.500,15.5,8.3,3,1,1.8,2,0,2,0.0,4.2,.500,.200,8,21.7,79,5,0,6,2,-2.9,Gary Neal,1726.0,.368,+19,2,0,2,.200
0,CHO,.571,7,112,0,.571,0.0,20141215,0,0.0,.000,0.0,5.6,4,0,0.0,0,0,3,5.6,5.6,0,0,8,15.8,114,0,1,0,1,-4.5,Gerald Henderson,1286.0,.571,+8,0,0,2,.000
4,CHO,1.000,1,86,0,1.000,0.0,20141215,0,20.7,.000,0.0,45.7,1,2,0.0,0,0,0,7.6,26.7,.500,0,4,8.5,155,0,1,0,6,11.8,Bismack Biyombo,945.0,.725,+15,4,0,7,4.000
0,CHO,.500,6,110,0,.583,65.8,20141215,1,0.0,.333,14.3,17.9,3,0,0.0,1,0,0,0.0,9.0,0,.500,7,25.3,117,2,0,5,2,10.2,Brian Roberts,803.0,.583,+12,0,0,2,.000
0,CHO,0,0,0,0,0,0,20141215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jason Maxiell,0.0,0,0,0,0,0,0
0,CHO,0,0,0,0,0,0,20141215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jannero Pargo,0.0,0,0,0,0,0,0
