ftr,fga,ast,starter,ft,stl,fg_pct,ast_pct,ts_pct,fg,threep_pct,date,ortg,trb,pts,orb,blk_pct,team_abbr,drb,tov_pct,ft_pct,usg_pct,fta,sp,stl_pct,efg_pct,tov,trb_pct,threep,threepar,orb_pct,blk,pf,player_name,drtg,inactive,threepa,drb_pct,bpm,pm
.250,8,4,1,2,0,.375,15.4,.450,3,0,20090112,96,6,8,0,1.9,POR,6,18.4,1.000,12.4,2,2452.0,0.0,.375,2,8.8,0,.000,0.0,1,5,LaMarcus Aldridge,106,0,0,16.4,-2.7,+10
.000,14,10,1,0,3,.429,46.2,.571,6,.444,20090112,135,3,16,0,0.0,POR,3,6.7,0,17.9,0,2341.0,4.1,.571,1,4.6,4,.643,0.0,0,1,Steve Blake,102,0,9,8.6,11.5,+16
.308,13,3,1,4,0,.231,13.6,.373,3,1.000,20090112,85,8,11,2,0.0,POR,6,16.9,1.000,23.4,4,2120.0,0.0,.269,3,13.6,1,.077,7.3,0,2,Brandon Roy,107,0,1,19.0,-9.1,+12
1.286,7,1,1,7,0,.714,7.6,.776,5,0,20090112,128,13,17,6,3.0,POR,7,26.7,.778,27.3,9,1534.0,0.0,.714,4,30.5,0,.000,30.4,1,4,Greg Oden,101,0,0,30.6,3.9,+6
.667,3,1,1,2,0,.333,10.8,.644,1,.500,20090112,115,0,5,0,0.0,POR,0,20.5,1.000,15.7,2,868.0,0.0,.500,1,0.0,1,.667,0.0,0,4,Nicolas Batum,112,0,2,0.0,-4.6,+5
.929,14,0,0,11,0,.643,0.0,.837,9,.800,20090112,164,7,33,2,6.4,POR,5,4.8,.846,27.1,13,2142.0,0.0,.786,1,11.8,4,.357,7.3,3,3,Travis Outlaw,104,0,5,15.6,18.0,+18
.143,7,3,0,1,1,.429,19.7,.538,3,.200,20090112,114,3,8,0,0.0,POR,3,11.8,1.000,15.3,1,1543.0,2.1,.500,1,7.0,1,.714,0.0,0,1,Rudy Fernández,105,0,5,13.0,2.2,+13
.250,4,0,0,1,0,.750,0.0,.788,3,0,20090112,117,0,7,0,0.0,POR,0,18.4,1.000,27.7,1,549.0,0.0,.750,1,0.0,0,.000,0.0,0,1,Jerryd Bayless,113,0,0,0.0,0.1,-3
0,0,0,0,2,0,0,0.0,1.136,0,0,20090112,125,2,2,1,0.0,POR,1,53.2,1.000,9.6,2,548.0,0.0,0,1,13.1,0,0,14.2,0,5,Joel Przybilla,108,0,0,12.2,-11.1,-3
.000,3,0,0,0,0,.333,0.0,.333,1,.000,20090112,73,0,2,0,0.0,POR,0,0.0,0,27.7,0,303.0,0.0,.333,0,0.0,0,.333,0.0,0,1,Sergio Rodríguez,113,0,1,0.0,-17.9,-4
0,0,0,0,0,0,0,0,0,0,0,20090112,0,0,0,0,0,POR,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Ike Diogu,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20090112,0,0,0,0,0,POR,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Channing Frye,0,0,0,0,0,0
.357,14,10,1,3,1,.357,41.9,.401,5,.000,20090112,99,3,13,2,0.0,CHI,1,11.0,.600,19.8,5,2518.0,1.3,.357,2,4.3,0,.143,5.3,0,0,Derrick Rose,128,0,2,3.1,-1.0,-13
.100,20,1,1,2,0,.500,7.0,.527,10,0,20090112,117,9,22,3,5.4,CHI,6,0.0,1.000,27.0,2,2124.0,0.0,.500,0,15.3,0,.000,9.5,2,3,Drew Gooden,122,0,0,22.0,2.2,-6
