threepar,trb,trb_pct,date,team_abbr,orb_pct,ft,drb_pct,blk,efg_pct,bpm,ast,tov,blk_pct,fta,pf,drtg,ftr,sp,tov_pct,fg,threep,orb,stl_pct,ast_pct,ortg,ft_pct,fg_pct,threep_pct,pm,ts_pct,inactive,stl,usg_pct,pts,fga,threepa,player_name,starter,drb
.444,6,11.7,20081203,OKC,0.0,2,21.7,1,.889,7.9,3,1,2.0,4,1,115,.444,2338.0,8.5,7,2,0,1.4,13.5,148,.500,.778,.500,-10,.836,0,1,15.0,18,9,4,Jeff Green,1,6
.333,3,6.3,20081203,OKC,9.1,3,3.9,1,.875,8.8,2,3,2.1,4,4,116,.333,2192.0,17.9,9,3,2,3.0,10.9,136,.750,.750,.750,-8,.872,0,2,22.9,24,12,4,Kevin Durant,1,1
.000,2,4.2,20081203,OKC,4.6,6,3.9,0,.222,-13.1,5,5,0.0,8,3,120,.889,2166.0,28.5,2,0,1,1.5,19.9,78,.750,.222,0,-11,.399,0,1,24.2,10,9,0,Russell Westbrook,1,1
.000,5,15.8,20081203,OKC,6.9,2,23.4,1,.455,-10.8,1,3,3.2,2,6,111,.182,1448.0,20.2,5,0,1,2.2,7.6,85,1.000,.455,0,-11,.505,0,1,30.7,12,11,0,Chris Wilcox,1,4
.333,1,4.1,20081203,OKC,0.0,0,7.6,0,.667,-2.4,0,0,0.0,2,0,123,.333,1117.0,0.0,3,2,0,0.0,0.0,104,.000,.500,1.000,-6,.581,0,0,18.4,8,6,2,Damien Wilkins,1,1
.200,5,13.0,20081203,OKC,5.6,0,19.2,0,.400,-7.5,1,0,0.0,2,2,119,.400,1763.0,0.0,2,0,1,0.0,5.0,85,.000,.400,.000,0,.340,0,0,10.0,4,5,1,Desmond Mason,0,4
.000,2,7.2,20081203,OKC,0.0,0,13.3,0,.600,-2.9,11,4,0.0,0,3,121,.000,1273.0,44.4,3,0,0,0.0,85.2,108,0,.600,0,+7,.600,0,0,21.1,6,5,0,Earl Watson,0,2
.000,2,7.9,20081203,OKC,0.0,3,14.7,1,.625,5.4,1,0,4.0,4,3,112,.500,1153.0,0.0,5,0,0,2.8,10.6,135,.750,.625,0,+11,.666,0,1,25.3,13,8,0,Joe Smith,0,2
.000,2,9.6,20081203,OKC,0.0,2,17.8,4,.000,-6.5,0,2,19.2,2,4,107,2.000,951.0,51.5,0,0,0,0.0,0.0,53,1.000,.000,0,-2,.532,0,0,12.2,2,1,0,Nick Collison,0,2
0,0,0,20081203,OKC,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Johan Petro,0,0
0,0,0,20081203,OKC,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mouhamed Sene,0,0
0,0,0,20081203,OKC,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kyle Weaver,0,0
.154,2,3.7,20081203,CHA,0.0,9,8.0,1,.462,2.8,4,4,2.1,9,4,104,.692,2493.0,19.1,6,0,0,3.9,15.9,113,1.000,.462,.000,+10,.619,0,3,23.4,21,13,2,Gerald Wallace,1,2
.125,4,7.7,20081203,CHA,0.0,2,16.7,0,.500,-0.8,2,1,0.0,2,3,108,.125,2377.0,5.6,8,0,0,2.7,9.2,112,1.000,.500,.000,+13,.533,0,2,20.9,18,16,2,Jason Richardson,1,4
.000,13,25.6,20081203,CHA,21.9,9,30.0,0,.727,5.7,0,2,0.0,12,3,109,1.091,2321.0,10.9,8,0,6,1.4,0.0,148,.750,.727,0,+13,.768,0,1,21.9,25,11,0,Emeka Okafor,1,7
.091,1,2.2,20081203,CHA,4.1,0,0.0,0,.364,0.1,12,3,0.0,2,4,105,.182,2074.0,20.2,4,0,1,4.7,54.7,92,.000,.364,.000,+2,.337,0,3,20.0,8,11,1,Raymond Felton,1,0
.000,11,31.1,20081203,CHA,5.2,2,61.4,0,.571,-3.4,0,2,0.0,2,3,109,.286,1617.0,20.2,4,0,1,0.0,0.0,106,1.000,.571,0,+4,.635,0,0,17.0,10,7,0,Sean May,1,10
.778,0,0.0,20081203,CHA,0.0,1,0.0,0,.500,-7.5,1,1,0.0,2,4,115,.222,1660.0,9.2,3,3,0,0.0,5.6,102,.500,.333,.429,-3,.506,0,0,18.2,10,9,7,D.J. Augustin,0,0
.000,4,18.3,20081203,CHA,25.4,0,9.9,0,.250,-7.4,0,0,0.0,0,1,114,.000,1000.0,0.0,1,0,3,0.0,0.0,98,0,.250,0,+1,.250,0,0,11.1,2,4,0,Jared Dudley,0,1
.000,0,0.0,20081203,CHA,0.0,2,0.0,0,.500,0.3,0,0,0.0,2,1,115,1.000,357.0,0.0,1,0,0,0.0,0.0,157,1.000,.500,0,-5,.694,0,0,22.4,4,2,0,Dwayne Jones,0,0
.500,0,0.0,20081203,CHA,0.0,0,0.0,0,.750,5.0,0,0,0.0,0,1,114,.000,281.0,0.0,1,1,0,0.0,0.0,150,0,.500,1.000,-6,.750,0,0,19.8,3,2,1,Adam Morrison,0,0
.000,0,0.0,20081203,CHA,0.0,2,0.0,0,.000,11.4,2,0,0.0,2,1,114,2.000,207.0,0.0,0,0,0,0.0,77.3,153,1.000,.000,0,+1,.532,0,0,25.3,2,1,0,Shannon Brown,0,0
