ftr,fga,ast,starter,ft,stl,fg_pct,ast_pct,ts_pct,fg,threep_pct,date,ortg,trb,pts,orb,blk_pct,team_abbr,drb,tov_pct,ft_pct,usg_pct,fta,sp,stl_pct,efg_pct,tov,trb_pct,threep,threepar,orb_pct,blk,pf,player_name,drtg,inactive,threepa,drb_pct,bpm,pm
.400,15,3,1,4,0,.533,17.5,.624,8,.400,20080317,126,6,22,1,5.7,LAC,5,5.4,.667,23.1,6,2338.0,0.0,.600,1,8.8,2,.333,2.6,3,3,Tim Thomas,114,0,5,17.1,6.6,-19
.400,15,0,1,4,0,.200,0.0,.283,3,.000,20080317,74,6,10,3,1.9,LAC,3,0.0,.667,21.9,6,2336.0,0.0,.200,0,8.8,0,.333,7.7,1,3,Cuttino Mobley,119,0,5,10.3,-13.4,-1
.833,18,3,1,13,1,.500,20.7,.691,9,.375,20080317,143,2,34,1,0.0,LAC,1,3.9,.867,34.0,15,2183.0,1.5,.583,1,3.1,3,.444,2.7,0,4,Corey Maggette,119,0,8,3.7,14.2,-4
.000,12,1,1,0,0,.417,5.6,.417,5,0,20080317,91,12,10,5,4.2,LAC,7,14.3,0,19.2,0,2115.0,0.0,.417,2,19.5,0,.000,14.2,2,5,Josh Powell,113,0,0,26.5,-8.6,-4
1.000,3,7,1,2,2,.333,41.0,.463,1,0,20080317,112,3,4,0,0.0,LAC,3,18.8,.667,9.2,3,1680.0,4.0,.333,1,6.1,0,.000,0.0,0,2,Brevin Knight,111,0,0,14.3,-1.0,+3
.000,7,0,0,0,0,.286,0.0,.286,2,.000,20080317,53,4,4,0,7.1,LAC,4,12.5,0,18.7,0,1242.0,0.0,.286,1,11.0,0,.286,0.0,2,1,Al Thornton,111,0,2,25.8,-11.5,-8
.000,3,0,0,0,0,.333,0.0,.333,1,0,20080317,88,2,2,1,0.0,LAC,1,0.0,0,11.7,0,746.0,0.0,.333,0,9.2,0,.000,8.0,0,1,Quinton Ross,120,0,0,10.7,-11.0,-4
.000,4,1,0,0,1,.000,15.0,.000,0,.000,20080317,14,0,0,0,0.0,LAC,0,0.0,0,18.7,0,621.0,5.4,.000,0,0.0,0,.250,0.0,0,0,Smush Parker,112,0,1,0.0,-16.0,-10
.000,2,1,0,0,0,.500,19.1,.500,1,0,20080317,117,0,2,0,0.0,LAC,0,0.0,0,10.0,0,579.0,0.0,.500,0,0.0,0,.000,0.0,0,0,Dan Dickau,123,0,0,0.0,-7.1,-2
.000,1,1,0,0,0,1.000,19.9,1.000,1,0,20080317,206,4,2,1,7.9,LAC,3,0.0,0,5.2,0,560.0,0.0,1.000,0,24.5,0,.000,10.7,1,1,Nick Fazekas,106,0,0,42.9,7.5,+4
0,0,0,0,0,0,0,0,0,0,0,20080317,0,0,0,0,0,LAC,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Chris Kaman,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20080317,0,0,0,0,0,LAC,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Aaron Williams,0,0,0,0,0,0
.500,4,10,1,1,0,.500,35.3,.615,2,1.000,20080317,139,7,6,0,0.0,MIN,7,17.0,.500,7.5,2,2296.0,0.0,.625,1,10.5,1,.250,0.0,0,2,Marko Jarić,107,0,1,18.3,2.3,+4
