trb_pct,blk_pct,threep_pct,fg_pct,ast_pct,team_abbr,ts_pct,orb_pct,sp,orb,threepar,efg_pct,stl,pm,blk,fga,drb_pct,tov_pct,fta,player_name,usg_pct,pts,date,bpm,drtg,ft_pct,ftr,drb,ast,pf,stl_pct,ortg,fg,ft,trb,inactive,threep,threepa,tov,starter
7.4,0.0,.250,.500,19.2,DET,.551,0.0,2417.0,0,.400,.550,0,+3,0,10,14.9,35.5,2,Marcus Morris,20.2,12,20160114,-5.2,114,.500,.200,4,5,1,0.0,86,5,1,4,0,1,4,6,1
24.4,4.7,0,.455,4.8,DET,.431,13.3,2025.0,3,.000,.455,0,+19,2,11,35.6,13.6,4,Andre Drummond,21.1,11,20160114,-6.0,107,.250,.364,8,1,5,0.0,91,5,1,11,0,0,0,2,1
4.9,0.0,.333,.500,4.9,DET,.654,0.0,1838.0,0,.500,.583,0,-3,0,6,9.8,30.4,2,Kentavious Caldwell-Pope,15.6,9,20160114,-5.3,115,1.000,.333,2,1,2,0.0,95,3,2,2,0,1,3,3,1
25.7,0.0,.600,.462,14.1,DET,.612,28.6,1575.0,5,.385,.577,1,+3,0,13,22.9,0.0,2,Ersan İlyasova,25.5,17,20160114,10.3,109,1.000,.154,4,2,3,2.0,148,6,2,9,0,3,5,0,1
3.2,0.0,.333,.714,45.2,DET,.806,0.0,1423.0,0,.429,.786,0,+5,0,7,6.3,21.2,1,Reggie Jackson,19.2,12,20160114,3.7,115,1.000,.143,1,6,4,0.0,147,5,1,1,0,1,3,2,1
9.0,0.0,.556,.500,0.0,DET,.679,0.0,1505.0,0,.643,.679,2,-4,0,14,17.9,12.5,0,Stanley Johnson,30.8,19,20160114,9.3,105,0,.000,3,0,0,4.2,114,7,0,3,0,5,9,2,0
3.1,0.0,.500,.600,19.1,DET,.850,0.0,1457.0,0,.800,.800,0,-7,0,5,6.2,14.5,2,Brandon Jennings,13.7,10,20160114,4.8,115,1.000,.400,1,3,1,0.0,159,3,2,1,0,2,4,1,0
6.9,0.0,.500,.600,0.0,DET,.800,0.0,1305.0,0,.800,.800,0,-5,0,5,13.8,0.0,0,Anthony Tolliver,11.1,8,20160114,4.0,114,0,.000,2,0,1,0.0,159,3,0,2,0,2,4,0,0
11.6,0.0,0,.000,0.0,DET,.543,0.0,774.0,0,.000,.000,0,-17,0,1,23.3,59.2,4,Aron Baynes,25.3,3,20160114,-23.6,113,.750,4.000,2,0,4,0.0,45,0,3,2,0,0,0,4,0
0.0,0.0,0,0,0.0,DET,0,0.0,81.0,0,0,0,0,-4,0,0,0.0,0,0,Joel Anthony,0.0,0,20160114,-2.2,116,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,DET,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Darrun Hilliard,0,0,20160114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,DET,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Reggie Bullock,0,0,20160114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,DET,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Steve Blake,0,0,20160114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.4,0.0,.333,.600,34.5,MEM,.709,0.0,2508.0,0,.400,.667,4,+7,0,15,10.8,14.5,6,Mario Chalmers,23.2,25,20160114,8.6,107,.833,.400,3,8,3,5.0,131,9,5,3,0,2,6,3,1
10.1,9.7,0,.400,19.3,MEM,.437,0.0,2238.0,0,.000,.400,2,-11,3,20,20.1,12.1,4,Marc Gasol,31.2,19,20160114,-4.0,105,.750,.200,5,4,5,2.8,85,8,3,5,0,0,0,3,1
16.3,0.0,0,.250,4.2,MEM,.250,9.3,1927.0,2,.000,.250,4,+4,0,4,23.4,33.3,0,Tony Allen,8.8,2,20160114,-1.9,101,0,.000,5,1,1,6.5,63,1,0,7,0,0,0,2,1
7.6,0.0,0,.600,17.7,MEM,.574,5.0,1785.0,1,.000,.600,1,+9,0,10,10.1,8.1,3,Zach Randolph,19.5,13,20160114,-0.9,115,.333,.300,2,3,3,1.8,115,6,1,3,0,0,0,1,1
5.2,0.0,.000,.143,9.4,MEM,.397,0.0,1729.0,0,.286,.143,0,0,0,7,10.4,16.6,7,Courtney Lee,19.7,8,20160114,-12.8,119,.857,1.000,2,2,2,0.0,79,1,6,2,0,0,2,2,1
8.2,0.0,1.000,.857,0.0,MEM,1.286,0.0,1651.0,0,.857,1.286,2,-1,0,7,16.4,0.0,0,Matt Barnes,12.0,18,20160114,19.4,109,0,.000,3,0,1,3.8,237,6,0,3,0,6,6,0,0
11.2,0.0,.500,.600,6.8,MEM,.707,11.2,1606.0,2,.200,.650,0,+3,0,10,11.2,15.0,3,Jeff Green,23.4,16,20160114,0.3,119,1.000,.300,2,1,1,0.0,124,6,3,4,0,1,2,2,0
