ftr,fga,ast,starter,ft,stl,fg_pct,ast_pct,ts_pct,fg,threep_pct,date,ortg,trb,pts,orb,blk_pct,team_abbr,drb,tov_pct,ft_pct,usg_pct,fta,sp,stl_pct,efg_pct,tov,trb_pct,threep,threepar,orb_pct,blk,pf,player_name,drtg,inactive,threepa,drb_pct,bpm,pm
.214,14,2,1,2,1,.429,8.1,.522,6,.400,20211221,96,4,16,0,2.4,POR,4,11.5,.667,20.6,3,2515.0,1.3,.500,2,6.1,2,.357,0.0,1,1,Norman Powell,126,0,5,14.3,-6.6,-16
.333,24,7,1,7,1,.542,43.4,.709,13,.545,20211221,144,2,39,0,0.0,POR,2,3.5,.875,35.6,8,2396.0,1.3,.667,1,3.2,6,.458,0.0,0,0,Damian Lillard,129,0,11,7.5,14.6,-5
.800,10,4,1,5,2,.600,22.6,.629,6,0,20211221,111,5,17,0,3.1,POR,5,18.2,.625,25.3,8,1953.0,3.3,.600,3,9.8,0,.000,0.0,1,5,Jusuf Nurkić,119,0,0,23.0,-0.7,-6
.000,5,2,1,0,4,.800,12.0,1.000,4,.667,20211221,168,6,10,2,0.0,POR,4,16.7,0,10.6,0,1697.0,7.5,1.000,1,13.6,2,.600,7.9,0,4,Larry Nance Jr.,112,0,3,21.2,8.2,-15
.000,1,0,1,0,1,.000,0.0,.000,0,0,20211221,0,3,0,0,5.8,POR,3,50.0,0,5.7,0,1051.0,3.0,.000,1,11.0,0,.000,0.0,1,1,Tony Snell,118,0,0,25.7,-8.5,-2
.000,7,2,0,0,2,.429,10.2,.500,3,.200,20211221,113,5,7,3,3.3,POR,2,12.5,0,12.9,0,1859.0,3.4,.500,1,10.3,1,.714,10.8,1,3,Robert Covington,121,0,5,9.7,-2.5,-9
.000,9,1,0,0,1,.111,4.7,.111,1,.000,20211221,28,2,2,0,0.0,POR,2,10.0,0,16.2,0,1841.0,1.7,.111,1,4.2,0,.333,0.0,0,2,Anfernee Simons,127,0,3,9.8,-21.7,-9
.000,7,0,0,0,0,.286,0.0,.429,2,.286,20211221,93,1,6,1,0.0,POR,0,0.0,0,25.0,0,836.0,0.0,.429,0,4.6,2,1.000,8.0,0,0,Ben McLemore,133,0,7,0.0,-8.9,-10
.000,1,0,0,0,0,.000,0.0,.000,0,0,20211221,69,3,0,1,0.0,POR,2,0.0,0,11.9,0,252.0,0.0,.000,0,45.7,0,.000,26.6,0,1,Trendon Watford,120,0,0,71.4,-19.0,+2
0,0,0,0,0,0,0,0,0,0,0,20211221,0,0,0,0,0,POR,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Dennis Smith Jr.,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20211221,0,0,0,0,0,POR,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,CJ Elleby,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20211221,0,0,0,0,0,POR,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Greg Brown III,0,0,0,0,0,0
.500,10,5,1,5,3,.700,17.4,.820,7,.250,20211221,141,5,20,1,2.7,NOP,4,19.7,1.000,17.4,5,2450.0,3.9,.750,3,7.8,1,.400,3.7,1,4,Josh Hart,102,0,4,10.9,8.0,+18
.227,22,8,1,2,0,.545,38.8,.579,12,.286,20211221,117,8,28,1,0.0,NOP,7,11.0,.400,34.0,5,2238.0,0.0,.591,3,13.7,2,.318,4.0,0,1,Brandon Ingram,111,0,7,20.9,4.0,+20
.200,10,1,1,2,0,.400,4.3,.460,4,.000,20211221,101,16,10,4,3.5,NOP,12,15.5,1.000,19.4,2,1859.0,0.0,.400,2,33.1,0,.200,19.4,1,4,Jonas Valančiūnas,103,0,2,43.2,-7.5,+12
.286,7,5,1,2,1,.429,23.0,.635,3,.333,20211221,124,2,10,1,0.0,NOP,1,20.2,1.000,16.3,2,1697.0,1.9,.571,2,4.5,2,.857,5.3,0,0,Devonte' Graham,110,0,6,3.9,2.5,+26
.000,2,0,1,0,0,.500,0.0,.750,1,.500,20211221,146,1,3,0,4.3,NOP,1,0.0,0,3.6,0,1538.0,0.0,.750,0,2.5,1,1.000,0.0,1,5,Herbert Jones,111,0,2,4.4,-5.4,+4
.063,16,4,0,1,0,.625,32.0,.821,10,.667,20211221,127,3,27,1,0.0,NOP,2,19.6,1.000,37.1,1,1542.0,0.0,.813,4,7.5,6,.563,5.8,0,1,Nickeil Alexander-Walker,114,0,9,8.7,13.5,+2
.500,6,2,0,3,0,.833,20.2,.888,5,.000,20211221,187,6,13,0,0.0,NOP,6,0.0,1.000,20.1,3,1021.0,0.0,.833,0,22.6,0,.167,0.0,0,2,Willy Hernangómez,107,0,1,39.4,14.6,+2
.000,1,0,0,0,0,.000,0.0,.000,0,0,20211221,0,1,0,0,0.0,NOP,1,0.0,0,3.5,0,793.0,0.0,.000,0,4.8,0,.000,0.0,0,1,Trey Murphy III,114,0,0,8.4,-10.7,+4
.000,3,1,0,0,1,.000,10.4,.000,0,0,20211221,19,0,0,0,0.0,NOP,0,25.0,0,17.0,0,658.0,4.9,.000,1,0.0,0,.000,0.0,0,0,Tomáš Satoranský,104,0,0,0.0,-15.4,-12
.000,3,1,0,0,0,.000,11.4,.000,0,.000,20211221,27,2,0,0,0.0,NOP,2,0.0,0,13.9,0,604.0,0.0,.000,0,12.7,0,.667,0.0,0,1,Garrett Temple,111,0,2,22.2,-17.3,-6
