team_abbr,drb_pct,fta,blk_pct,threepar,tov,player_name,ts_pct,fg,threep_pct,drtg,ast_pct,usg_pct,threepa,fg_pct,ftr,orb,fga,starter,inactive,date,ast,drb,orb_pct,threep,stl,ortg,pf,ft_pct,pts,pm,trb_pct,blk,tov_pct,efg_pct,sp,trb,bpm,ft,stl_pct
DET,17.2,4,0.0,.000,2,Greg Monroe,.477,7,0,124,4.0,24.2,0,.467,.267,5,15,1,0,20150204,1,4,16.3,0,3,105,2,.500,16,-12,16.7,0,10.7,.467,2158.0,9,-4.1,2,4.6
DET,42.1,0,0.0,.000,1,Andre Drummond,.600,9,0,126,4.8,22.4,0,.600,.000,7,15,1,0,20150204,1,9,24.8,0,1,133,3,0,18,-4,32.2,0,6.3,.600,1985.0,16,0.9,0,1.7
DET,9.6,3,0.0,.214,3,D.J. Augustin,.392,4,.333,134,24.1,26.3,3,.286,.214,0,14,1,0,20150204,6,2,0.0,1,0,89,4,1.000,12,-8,4.1,0,16.4,.321,1938.0,2,-14.0,3,0.0
DET,5.6,0,0.0,.444,1,Kyle Singler,.444,3,.500,136,4.6,16.8,4,.333,.000,0,9,1,0,20150204,1,1,0.0,2,0,90,0,0,8,-11,2.4,0,10.0,.444,1654.0,1,-8.5,0,0.0
DET,0.0,0,0.0,1.000,0,Kentavious Caldwell-Pope,1.500,1,1.000,137,0.0,13.3,1,1.000,.000,0,1,1,0,20150204,0,0,0.0,1,0,300,0,0,3,-4,0.0,0,0.0,1.500,209.0,0,24.6,0,0.0
DET,5.1,1,0.0,.583,1,Jodie Meeks,.523,5,.286,132,22.5,20.5,7,.417,.083,0,12,0,0,20150204,5,1,0.0,2,1,118,1,1.000,13,-6,2.2,0,7.4,.500,1825.0,1,0.0,1,1.8
DET,0.0,3,0.0,.571,1,Caron Butler,.781,4,.750,136,11.7,18.3,4,.571,.429,0,7,0,0,20150204,2,0,0.0,3,0,144,2,.667,13,+3,0.0,0,10.7,.786,1416.0,0,3.5,2,0.0
DET,14.6,4,4.0,.400,1,Anthony Tolliver,.888,4,.500,124,6.7,16.9,2,.800,.800,0,5,0,0,20150204,1,2,0.0,1,1,154,4,.750,12,+9,6.3,1,12.9,.900,1273.0,2,6.4,3,2.6
DET,0.0,0,0.0,.500,0,John Lucas III,.833,4,.667,137,59.6,17.7,3,.667,.000,0,6,0,0,20150204,6,0,0.0,2,0,188,0,0,10,+3,0.0,0,0.0,.833,942.0,0,17.3,0,0.0
DET,0.0,0,7.8,.000,0,Cartier Martin,.000,0,0,129,0.0,4.2,0,.000,.000,0,1,0,0,20150204,0,0,0.0,0,0,0,2,0,0,+6,0.0,1,0.0,.000,662.0,0,-9.8,0,0.0
DET,100.0,0,0.0,.000,0,Joel Anthony,1.000,2,0,99,0.0,16.4,0,1.000,.000,0,2,0,0,20150204,0,4,0.0,0,1,200,0,0,4,-1,47.3,0,0.0,1.000,338.0,4,25.5,0,9.7
DET,0,0,0,0,0,Jonas Jerebko,0,0,0,0,0,0,0,0,0,0,0,0,0,20150204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
DET,0,0,0,0,0,Spencer Dinwiddie,0,0,0,0,0,0,0,0,0,0,0,0,0,20150204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
IND,22.7,0,6.3,.000,2,Roy Hibbert,.727,8,0,120,11.3,18.0,0,.727,.000,5,11,1,0,20150204,3,7,21.4,0,0,141,1,0,16,+12,22.1,3,15.4,.727,2170.0,12,3.8,0,0.0
IND,18.8,0,0.0,.000,2,David West,.700,7,0,118,13.1,19.3,0,.700,.000,2,10,1,0,20150204,3,5,9.9,0,2,129,4,0,14,+6,15.0,0,16.7,.700,1869.0,7,0.3,0,3.5
IND,13.2,4,0.0,.857,2,C.J. Miles,.856,4,.667,114,4.6,20.2,6,.571,.571,0,7,1,0,20150204,1,3,0.0,4,3,133,0,.750,15,+11,7.5,0,18.6,.857,1600.0,3,9.3,3,6.1
IND,13.8,8,3.0,.167,1,George Hill,.644,8,.500,125,36.5,32.4,2,.667,.667,0,12,1,0,20150204,6,3,0.0,1,0,134,2,.375,20,+13,7.8,1,6.1,.708,1531.0,3,5.1,3,0.0
IND,5.4,0,0.0,.000,0,Rodney Stuckey,.667,4,0,130,29.9,13.9,0,.667,.000,0,6,1,0,20150204,5,1,0.0,0,0,160,0,0,8,+9,3.1,0,0.0,.667,1297.0,1,2.0,0,0.0
IND,0.0,0,0.0,.667,1,Damjan Rudež,.500,2,.500,132,4.3,13.2,4,.333,.000,1,6,0,0,20150204,1,0,5.8,2,0,102,1,0,6,-2,2.5,0,14.3,.500,1589.0,1,-8.9,0,0.0
IND,15.6,0,0.0,.750,0,C.J. Watson,.875,5,.667,127,18.1,17.8,6,.625,.000,0,8,0,0,20150204,3,3,0.0,4,0,178,0,0,14,-8,8.9,0,0.0,.875,1349.0,3,9.7,0,0.0
IND,22.0,0,0.0,.600,0,Solomon Hill,.500,2,.333,125,16.3,11.7,3,.400,.000,0,5,0,0,20150204,3,4,0.0,1,0,130,2,0,5,-6,12.5,0,0.0,.500,1280.0,4,-3.9,0,0.0
IND,0.0,2,0.0,.000,2,Luis Scola,.507,4,0,131,24.9,32.5,0,.500,.250,0,8,0,0,20150204,3,0,0.0,0,0,97,3,.500,9,-3,0.0,0,18.4,.500,1005.0,0,-12.2,1,0.0
IND,15.8,2,0.0,.000,1,Shayne Whittington,.773,2,0,126,0.0,32.9,0,.667,.667,0,3,0,0,20150204,0,1,0.0,0,0,120,2,1.000,6,-6,9.0,0,20.5,.667,445.0,1,-9.8,2,0.0
IND,53.0,2,0.0,.000,0,Ian Mahinmi,.266,0,0,116,0.0,21.3,0,.000,2.000,0,1,0,0,20150204,0,2,0.0,0,0,63,0,.500,1,-1,30.2,0,0.0,.000,265.0,2,-16.1,1,0.0
IND,0,0,0,0,0,Donald Sloan,0,0,0,0,0,0,0,0,0,0,0,0,0,20150204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
IND,0,0,0,0,0,Chris Copeland,0,0,0,0,0,0,0,0,0,0,0,0,0,20150204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
DET,0,0,0,0,0,Gigi Datome,0,0,0,0,0,0,0,0,0,0,0,0,1,20150204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
DET,0,0,0,0,0,Brandon Jennings,0,0,0,0,0,0,0,0,0,0,0,0,1,20150204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
IND,0,0,0,0,0,Lavoy Allen,0,0,0,0,0,0,0,0,0,0,0,0,1,20150204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
IND,0,0,0,0,0,Paul George,0,0,0,0,0,0,0,0,0,0,0,0,1,20150204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
