blk,team_abbr,fg_pct,fga,drtg,stl,efg_pct,ast_pct,date,threep,blk_pct,threepar,tov_pct,drb_pct,fg,ft,stl_pct,tov,starter,pf,orb_pct,trb_pct,ft_pct,threep_pct,pts,usg_pct,ortg,threepa,orb,ast,drb,bpm,player_name,sp,ts_pct,pm,fta,inactive,trb,ftr
0,ATL,.357,28,102,2,.411,41.3,20210602,3,0.0,.393,10.4,7.3,10,13,2.6,4,1,0,2.6,5.0,.867,.273,36,41.0,114,11,1,9,3,11.7,Trae Young,2475.0,.520,+16,15,0,4,.536
2,ATL,.857,7,91,1,.857,0.0,20210602,0,5.0,.000,0.0,27.2,6,2,1.4,0,1,3,14.5,21.0,1.000,0,14,9.4,190,0,5,0,10,9.5,Clint Capela,2209.0,.888,+21,2,0,15,.286
1,ATL,.556,9,101,0,.611,0.0,20210602,1,2.6,.444,0.0,17.1,5,2,0.0,0,1,2,3.0,10.3,.667,.250,13,12.9,138,4,1,0,6,2.1,John Collins,2111.0,.630,+13,3,0,7,.333
1,ATL,.364,11,94,2,.409,21.8,20210602,1,2.6,.636,0.0,17.2,4,0,3.0,0,1,4,3.1,10.3,0,.143,9,13.8,114,7,1,5,6,4.5,Bogdan Bogdanović,2095.0,.409,+16,0,0,7,.000
1,ATL,.545,11,105,1,.591,4.9,20210602,1,2.7,.091,13.6,2.9,6,2,1.5,2,1,1,6.2,4.5,.500,1.000,15,18.8,111,1,2,1,1,2.9,De'Andre Hunter,2070.0,.588,+19,4,0,3,.364
1,ATL,.375,8,101,0,.500,8.0,20210602,2,4.6,.750,33.3,15.0,3,0,0.0,4,0,1,0.0,7.7,0,.333,8,26.3,69,6,0,1,3,-6.3,Kevin Huerter,1203.0,.500,-3,0,0,3,.000
0,ATL,.000,7,98,1,.000,0.0,20210602,0,0.0,.143,11.3,11.2,0,1,3.0,1,0,3,0.0,5.8,.500,.000,1,21.9,14,1,0,0,2,-21.9,Danilo Gallinari,1067.0,.063,-8,2,0,2,.286
0,ATL,.500,4,96,0,.625,31.2,20210602,1,0.0,.750,0.0,29.6,2,0,0.0,0,0,1,0.0,15.3,0,.333,5,26.0,142,3,0,1,2,12.6,Lou Williams,405.0,.625,-2,0,0,2,.000
0,ATL,.000,1,104,0,.000,0.0,20210602,0,0.0,1.000,0.0,15.3,0,0,0.0,0,0,0,0.0,7.9,0,.000,0,6.7,0,1,0,0,1,-9.0,Solomon Hill,392.0,.000,-4,0,0,1,.000
2,ATL,1.000,1,95,0,1.000,0.0,20210602,0,29.7,.000,0.0,0.0,1,0,0.0,0,0,1,68.6,33.2,0,0,2,7.1,212,0,4,0,0,18.3,Onyeka Okongwu,373.0,1.000,+2,0,0,4,.000
0,ATL,0,0,0,0,0,0,20210602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nathan Knight,0.0,0,0,0,0,0,0
