threepar,trb,trb_pct,date,team_abbr,orb_pct,ft,drb_pct,blk,efg_pct,bpm,ast,tov,blk_pct,fta,pf,drtg,ftr,sp,tov_pct,fg,threep,orb,stl_pct,ast_pct,ortg,ft_pct,fg_pct,threep_pct,pm,ts_pct,inactive,stl,usg_pct,pts,fga,threepa,player_name,starter,drb
.000,8,12.9,20101104,NYK,6.4,4,19.3,2,.238,-23.4,3,8,4.1,5,6,113,.238,2241.0,25.6,5,0,2,1.3,11.5,60,.800,.238,0,+1,.302,0,1,36.5,14,21,0,Amar'e Stoudemire,1,6
.364,6,9.8,20101104,NYK,6.6,6,13.1,1,.818,10.3,1,1,2.1,6,2,113,.545,2197.0,6.8,7,4,2,2.7,4.3,167,1.000,.636,1.000,-7,.880,0,2,17.5,24,11,4,Danilo Gallinari,1,4
.545,5,8.5,20101104,NYK,3.4,2,13.6,0,.818,10.5,10,3,0.0,2,0,114,.182,2120.0,20.2,7,4,1,2.8,44.6,150,1.000,.636,.667,-8,.842,0,2,18.4,20,11,6,Raymond Felton,1,4
.500,3,8.6,20101104,NYK,0.0,1,17.1,0,1.250,-2.1,1,1,0.0,2,3,119,1.000,1263.0,25.8,2,1,0,0.0,6.4,136,.500,1.000,1.000,-8,1.042,0,0,8.1,6,2,1,Landry Fields,1,3
0,1,5.8,20101104,NYK,0.0,1,11.7,1,0,-2.8,1,1,7.5,2,1,115,0,616.0,53.2,0,0,0,0.0,11.7,79,.500,0,0,-4,.568,0,0,8.0,1,0,0,Timofey Mozgov,1,1
.643,1,1.9,20101104,NYK,0.0,7,3.8,0,.821,19.1,4,1,0.0,7,4,109,.500,1872.0,5.5,9,5,0,6.2,23.5,170,1.000,.643,.556,+15,.878,0,4,25.3,30,14,9,Toney Douglas,0,1
.000,7,16.4,20101104,NYK,18.7,1,14.0,1,.500,5.4,3,0,3.0,1,2,110,.125,1539.0,0.0,4,0,4,3.8,17.3,144,1.000,.500,0,+15,.533,0,2,14.4,9,8,0,Ronny Turiaf,0,3
.273,5,12.2,20101104,NYK,4.9,1,19.6,1,.409,-5.9,3,1,3.2,2,5,112,.182,1471.0,7.8,4,1,1,2.0,18.3,98,.500,.364,.333,+10,.421,0,1,23.0,10,11,3,Wilson Chandler,0,4
.500,1,4.0,20101104,NYK,0.0,1,7.9,0,1.250,2.2,1,1,0.0,2,0,122,1.000,908.0,25.8,2,1,0,0.0,9.4,136,.500,1.000,1.000,+20,1.042,0,0,11.2,6,2,1,Henry Walker,0,1
0,1,20.8,20101104,NYK,0.0,0,41.6,0,0,-14.4,0,0,0.0,0,2,111,0,173.0,0,0,0,0,0.0,0.0,0,0,0,0,+6,0,0,0,0.0,0,0,0,Anthony Randolph,0,1
0,0,0,20101104,NYK,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Roger Mason,0,0
0,0,0,20101104,NYK,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Andy Rautins,0,0
.235,1,1.7,20101104,CHI,0.0,4,3.4,0,.588,7.4,14,3,0.0,6,2,127,.353,2099.0,13.3,9,2,0,1.4,64.8,131,.667,.529,.500,-10,.611,0,1,27.5,24,17,4,Derrick Rose,1,1
