blk,team_abbr,fg_pct,fga,drtg,stl,efg_pct,ast_pct,date,threep,blk_pct,threepar,tov_pct,drb_pct,fg,ft,stl_pct,tov,starter,pf,orb_pct,trb_pct,ft_pct,threep_pct,pts,usg_pct,ortg,threepa,orb,ast,drb,bpm,player_name,sp,ts_pct,pm,fta,inactive,trb,ftr
0,ORL,.467,15,112,1,.633,7.2,20141111,5,0.0,.533,6.3,14.7,7,0,1.2,1,1,1,2.7,8.5,0,.625,19,17.2,116,8,1,2,5,2.4,Channing Frye,2574.0,.633,-4,0,0,6,.000
3,ORL,.500,16,102,2,.500,23.5,20141111,0,6.2,.000,24.8,21.4,8,2,2.4,6,1,4,2.8,11.8,.400,0,18,27.1,84,0,1,6,7,-1.8,Nikola Vučević,2476.0,.495,+7,5,0,8,.313
0,ORL,.500,18,107,3,.611,8.8,20141111,4,0.0,.389,4.8,6.5,9,2,3.8,1,1,2,0.0,3.1,.500,.571,24,24.5,112,7,0,2,2,4.4,Evan Fournier,2342.0,.607,+4,4,0,2,.222
1,ORL,.500,16,107,1,.563,21.1,20141111,2,2.2,.313,9.9,32.4,8,5,1.3,2,1,6,9.0,20.2,1.000,.400,23,23.9,126,5,3,5,10,5.6,Tobias Harris,2341.0,.632,+9,5,0,13,.313
0,ORL,.500,2,116,0,.500,21.2,20141111,0,0.0,.500,50.0,6.8,1,0,0.0,2,1,3,0.0,3.3,0,.000,2,9.9,78,1,0,3,1,-13.2,Elfrid Payton,1118.0,.500,+4,0,0,1,.000
0,ORL,.429,7,111,1,.429,28.8,20141111,0,0.0,.286,12.5,12.9,3,0,1.7,1,0,5,0.0,6.2,0,.000,6,12.6,104,2,0,6,3,-5.0,Luke Ridnour,1762.0,.429,-8,0,0,3,.000
0,ORL,.000,2,113,0,.000,12.6,20141111,0,0.0,.000,25.8,25.8,0,1,0.0,1,0,1,12.0,18.6,.500,0,1,18.3,58,0,1,1,2,-14.1,Aaron Gordon,587.0,.174,-13,2,0,3,1.000
0,ORL,.500,2,115,0,.750,15.9,20141111,1,0.0,1.000,33.3,14.1,1,0,0.0,1,0,1,0.0,6.8,0,.500,3,15.4,98,2,0,1,1,-3.7,Ben Gordon,538.0,.750,-8,0,0,1,.000
0,ORL,1.000,2,117,0,1.000,0.0,20141111,0,0.0,.000,33.3,0.0,2,0,0.0,1,0,1,0.0,0.0,0,0,4,17.4,101,0,0,0,0,-4.0,Maurice Harkless,478.0,1.000,-11,0,0,0,.000
1,ORL,.000,1,79,0,.000,0.0,20141111,0,28.0,.000,0.0,82.4,0,0,0.0,0,0,0,0.0,39.6,0,0,0,15.0,0,0,0,0,2,-3.3,Dewayne Dedmon,184.0,.000,0,0,0,2,.000
0,ORL,0,0,0,0,0,0,20141111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Andrew Nicholson,0.0,0,0,0,0,0,0
0,ORL,0,0,0,0,0,0,20141111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Devyn Marble,0.0,0,0,0,0,0,0
0,ORL,0,0,0,0,0,0,20141111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Willie Green,0.0,0,0,0,0,0,0
0,TOR,.500,16,99,3,.531,37.9,20141111,1,0.0,.313,15.1,19.4,8,2,4.1,3,1,1,0.0,10.0,1.000,.200,19,25.7,107,5,0,7,6,4.8,Kyle Lowry,2178.0,.563,+1,2,0,6,.125
0,TOR,.267,15,106,1,.267,19.9,20141111,0,0.0,.133,0.0,14.1,4,8,1.5,0,1,3,0.0,7.3,.889,.000,16,26.9,99,2,0,4,4,-3.8,DeMar DeRozan,1987.0,.422,-3,9,0,4,.600
0,TOR,.500,8,105,1,.750,0.0,20141111,4,0.0,.625,8.9,16.8,4,5,1.8,1,1,1,0.0,8.7,1.000,.800,17,18.9,148,5,0,0,4,8.7,Terrence Ross,1669.0,.833,-2,5,0,4,.625
0,TOR,.750,8,105,1,.750,9.8,20141111,0,0.0,.000,0.0,5.3,6,0,2.3,0,1,3,5.7,5.5,0,0,12,16.9,152,0,1,1,1,5.2,Amir Johnson,1331.0,.750,-5,0,0,2,.000
0,TOR,.200,5,109,0,.200,7.2,20141111,0,0.0,.000,30.7,17.2,1,2,0.0,3,1,1,24.7,20.8,.500,0,4,22.4,73,0,4,1,3,-13.8,Jonas Valančiūnas,1227.0,.296,-9,4,0,7,.800
0,TOR,.800,5,109,0,1.100,0.0,20141111,3,0.0,.600,0.0,15.9,4,1,0.0,0,0,2,0.0,8.3,.500,1.000,12,9.4,193,3,0,0,4,5.1,Patrick Patterson,1763.0,1.020,+9,2,0,4,.400
1,TOR,.500,4,94,1,.500,14.5,20141111,0,4.0,.000,17.0,54.2,2,2,2.3,1,0,2,0.0,28.1,1.000,0,6,12.8,114,0,0,2,10,4.7,James Johnson,1297.0,.615,+13,2,0,10,.500
0,TOR,0,0,110,0,0,7.7,20141111,0,0.0,0,0,6.5,0,0,0.0,0,0,3,0.0,3.4,0,0,0,0.0,226,0,0,1,1,-4.6,Tyler Hansbrough,1073.0,0,+9,0,0,1,0
