threepar,trb,trb_pct,date,team_abbr,orb_pct,ft,drb_pct,blk,efg_pct,bpm,ast,tov,blk_pct,fta,pf,drtg,ftr,sp,tov_pct,fg,threep,orb,stl_pct,ast_pct,ortg,ft_pct,fg_pct,threep_pct,pm,ts_pct,inactive,stl,usg_pct,pts,fga,threepa,player_name,starter,drb
.364,1,1.9,20170224,BRK,3.9,2,0.0,1,.682,1.1,3,2,2.7,4,2,125,.364,1590.0,13.6,7,1,1,0.0,19.2,116,.500,.636,.250,-21,.666,0,0,23.1,17,11,4,Brook Lopez,1,0
.556,2,3.9,20170224,BRK,0.0,1,7.9,0,.500,-3.5,1,0,0.0,2,0,122,.222,1583.0,0.0,4,1,0,1.7,5.4,102,.500,.444,.200,-7,.506,0,1,15.5,10,9,5,Caris LeVert,1,2
.182,8,15.9,20170224,BRK,11.8,0,20.0,0,.682,-2.1,4,5,0.0,2,4,119,.182,1562.0,29.6,7,1,3,1.7,26.3,95,.000,.636,.500,-4,.631,0,1,26.9,15,11,2,Rondae Hollis-Jefferson,1,5
.750,2,5.5,20170224,BRK,0.0,0,11.2,0,.625,-2.6,2,2,0.0,0,3,114,.000,1123.0,33.3,2,1,0,4.8,14.3,87,0,.500,.333,-15,.625,0,2,13.3,5,4,3,Randy Foye,1,2
.333,2,7.0,20170224,BRK,0.0,2,14.1,0,.833,3.8,5,1,0.0,2,2,124,.667,889.0,20.5,2,1,0,0.0,46.9,160,1.000,.667,1.000,-10,.902,0,0,13.7,7,3,1,Jeremy Lin,1,2
.714,5,10.9,20170224,BRK,4.3,1,17.6,1,.429,-8.2,0,2,3.1,2,1,121,.286,1423.0,20.2,2,2,1,0.0,0.0,73,.500,.286,.400,-16,.444,0,0,17.3,7,7,5,Joe Harris,0,4
.143,4,8.9,20170224,BRK,0.0,2,18.1,0,.429,1.3,5,0,0.0,3,3,115,.429,1385.0,0.0,3,0,0,3.9,29.9,119,.667,.429,.000,-1,.481,0,2,15.0,8,7,1,Spencer Dinwiddie,0,4
.091,9,21.1,20170224,BRK,0.0,3,42.6,0,.545,2.1,2,0,0.0,5,1,118,.455,1323.0,0.0,6,0,0,0.0,15.6,117,.600,.545,.000,-16,.568,0,0,24.8,15,11,1,Trevor Booker,0,9
.500,7,16.9,20170224,BRK,9.5,1,24.3,2,.583,3.4,2,1,6.8,2,3,112,.333,1286.0,12.7,3,1,2,2.1,13.1,115,.500,.500,.333,+1,.581,0,1,15.3,8,6,3,Justin Hamilton,0,5
.429,2,5.4,20170224,BRK,0.0,2,10.9,0,.714,-3.8,3,4,0.0,2,3,125,.286,1146.0,33.7,4,2,0,0.0,24.4,99,1.000,.571,.667,-1,.761,0,0,25.8,12,7,3,Isaiah Whitehead,0,2
.286,0,0.0,20170224,BRK,0.0,3,0.0,0,.143,-23.9,0,2,0.0,7,1,128,1.000,1091.0,16.6,1,0,0,0.0,0.0,44,.429,.143,.000,-10,.248,0,0,27.6,5,7,2,Sean Kilpatrick,0,0
0,0,0,20170224,BRK,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Andrew Nicholson,0,0
0,0,0,20170224,BRK,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Luis Scola,0,0
.400,2,3.8,20170224,DEN,0.0,3,7.4,0,.733,9.3,1,0,0.0,3,1,105,.200,1649.0,0.0,9,4,0,1.6,5.2,152,1.000,.600,.667,+12,.766,0,1,23.6,25,15,6,Gary Harris,1,2
.462,8,16.5,20170224,DEN,4.2,1,28.7,0,.731,3.7,0,1,0.0,2,1,105,.154,1497.0,6.7,8,3,1,0.0,0.0,127,.500,.615,.500,+15,.720,0,0,23.7,20,13,6,Danilo Gallinari,1,7
.800,1,2.3,20170224,DEN,0.0,0,4.6,0,.800,8.6,6,0,0.0,0,3,99,.000,1324.0,0.0,3,2,0,4.0,30.7,179,0,.600,.500,+16,.800,0,2,9.0,8,5,4,Jameer Nelson,1,1
.000,6,19.7,20170224,DEN,13.3,3,26.0,0,.750,2.3,0,0,0.0,4,1,105,1.000,941.0,0.0,3,0,2,0.0,0.0,169,.750,.750,0,+4,.781,0,0,14.6,9,4,0,Kenneth Faried,1,4
.000,5,17.5,20170224,DEN,21.2,0,13.8,1,1.000,5.0,7,4,6.1,0,4,94,.000,887.0,80.0,1,0,3,3.0,49.7,107,0,1.000,0,+6,1.000,0,1,13.5,2,1,0,Nikola Jokić,1,2
