threepar,trb,trb_pct,date,team_abbr,orb_pct,ft,drb_pct,blk,efg_pct,bpm,ast,tov,blk_pct,fta,pf,drtg,ftr,sp,tov_pct,fg,threep,orb,stl_pct,ast_pct,ortg,ft_pct,fg_pct,threep_pct,pm,ts_pct,inactive,stl,usg_pct,pts,fga,threepa,player_name,starter,drb
.480,12,15.0,20080409,MIL,0.0,3,36.1,0,.700,11.7,1,2,0.0,5,3,122,.200,2815.0,6.8,14,7,0,1.2,4.5,133,.600,.560,.583,-18,.699,0,1,27.8,38,25,12,Charlie Villanueva,1,12
.267,3,4.8,20080409,MIL,5.4,4,3.8,0,.433,-4.6,2,2,0.0,5,2,129,.333,2210.0,10.4,6,1,2,0.0,8.9,104,.800,.400,.250,-27,.494,0,0,23.3,17,15,4,Michael Redd,1,1
.083,4,6.5,20080409,MIL,2.8,0,11.8,0,.250,-10.8,10,4,0.0,0,0,128,.000,2149.0,25.0,3,0,1,0.0,40.6,74,0,.250,.000,-12,.250,0,0,20.0,6,12,1,Ramon Sessions,1,3
.000,9,15.8,20080409,MIL,15.0,0,17.0,2,.500,-0.9,2,2,3.8,0,3,120,.000,1997.0,16.7,5,0,5,1.6,9.7,106,0,.500,0,-26,.500,0,1,16.1,10,10,0,Andrew Bogut,1,4
.000,2,5.9,20080409,MIL,5.1,0,7.2,0,.200,-10.6,3,2,0.0,0,0,129,.000,1184.0,28.6,1,0,1,0.0,21.1,60,0,.200,0,-16,.200,0,0,15.9,2,5,0,Desmond Mason,1,1
.417,6,12.1,20080409,MIL,10.3,0,14.6,0,.458,-1.3,2,1,0.0,0,3,124,.000,1744.0,7.7,5,1,3,1.9,11.5,105,0,.417,.200,-4,.458,0,1,20.0,11,12,5,Bobby Simmons,0,3
.375,1,2.5,20080409,MIL,4.3,1,0.0,0,.500,-6.4,0,1,0.0,2,2,130,.250,1401.0,10.1,3,2,1,0.0,0.0,100,.500,.375,.667,+3,.507,0,0,18.9,9,8,3,Royal Ivey,0,0
.000,4,15.6,20080409,MIL,13.3,0,18.8,0,.000,-10.6,0,0,0.0,0,3,127,.000,900.0,0.0,0,0,2,0.0,0.0,91,0,.000,0,+10,.000,0,0,3.0,0,1,0,Michael Ruffin,0,2
0,0,0,20080409,MIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dan Gadzuric,0,0
0,0,0,20080409,MIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Awvee Storey,0,0
