blk,team_abbr,fg_pct,fga,drtg,stl,efg_pct,ast_pct,date,threep,blk_pct,threepar,tov_pct,drb_pct,fg,ft,stl_pct,tov,starter,pf,orb_pct,trb_pct,ft_pct,threep_pct,pts,usg_pct,ortg,threepa,orb,ast,drb,bpm,player_name,sp,ts_pct,pm,fta,inactive,trb,ftr
1,BOS,.200,15,96,2,.267,21.8,20081101,2,2.1,.467,16.5,21.5,3,7,2.7,4,1,2,4.8,12.7,.583,.286,15,26.2,78,7,2,4,8,2.9,Paul Pierce,2276.0,.370,-14,12,0,10,.800
1,BOS,.500,18,95,1,.500,10.1,20081101,0,2.4,.000,24.5,30.4,9,0,1.5,6,1,2,10.8,20.0,.000,0,18,29.8,77,0,4,1,10,0.8,Kevin Garnett,2014.0,.488,-18,1,0,14,.056
0,BOS,.400,10,105,1,.450,9.3,20081101,1,0.0,.300,26.9,7.8,4,1,1.9,4,1,1,13.8,11.0,.500,.333,10,23.1,77,3,4,1,2,-0.6,Ray Allen,1578.0,.460,-21,2,0,6,.200
0,BOS,.250,4,103,1,.250,30.5,20081101,0,0.0,.000,0.0,12.2,1,0,2.0,0,1,4,10.8,11.5,.000,0,2,8.7,82,0,3,4,3,-1.7,Rajon Rondo,1505.0,.188,-22,3,0,6,.750
1,BOS,.000,2,105,0,.000,26.2,20081101,0,4.0,.000,33.3,10.0,0,0,0.0,1,1,3,4.4,7.1,0,0,0,6.0,49,0,1,3,2,-1.9,Kendrick Perkins,1223.0,.000,-11,0,0,3,.000
1,BOS,.417,12,108,0,.417,0.0,20081101,0,3.1,.083,17.9,3.9,5,4,0.0,3,0,5,0.0,1.8,1.000,.000,14,25.9,89,1,0,0,1,-4.2,Tony Allen,1590.0,.509,-1,4,0,1,.333
0,BOS,.100,10,101,2,.150,0.0,20081101,1,0.0,.700,15.5,0.0,1,2,5.0,2,0,3,0.0,0.0,1.000,.143,5,25.8,47,7,0,0,0,-10.6,Eddie House,1227.0,.230,-4,2,0,0,.200
1,BOS,1.000,3,102,0,1.000,0.0,20081101,0,4.8,.000,29.6,18.1,3,3,0.0,2,0,3,5.3,11.3,.750,0,9,16.3,122,0,1,0,3,5.0,Leon Powe,1016.0,.945,+3,4,0,4,1.333
0,BOS,.000,1,101,1,.000,0.0,20081101,0,0.0,.000,0.0,7.6,0,1,3.8,0,0,0,0.0,3.6,.250,0,1,8.4,42,0,0,0,1,-2.4,Glen Davis,807.0,.181,-5,4,0,1,4.000
0,BOS,.500,2,103,0,.500,0.0,20081101,0,0.0,.500,0.0,25.3,1,0,0.0,0,0,0,11.2,17.8,0,.000,2,10.1,118,1,1,0,2,3.1,Brian Scalabrine,485.0,.500,+2,0,0,3,.000
0,BOS,0,0,101,0,0,25.3,20081101,0,0.0,0,53.2,29.0,0,2,0.0,1,0,2,12.9,20.5,1.000,0,2,10.9,123,0,1,1,2,2.7,Patrick O'Bryant,422.0,1.136,+3,2,0,3,0
0,BOS,.000,1,103,0,.000,41.5,20081101,0,0.0,1.000,41.0,23.8,0,1,0.0,1,0,0,0.0,11.2,1.000,.000,1,23.3,59,1,0,1,1,-6.4,Gabe Pruitt,257.0,.347,+8,1,0,1,1.000
2,IND,.500,12,79,2,.542,19.0,20081101,1,4.2,.250,14.3,16.1,6,0,2.6,2,1,3,7.8,12.2,0,.333,13,16.3,108,3,3,4,7,7.5,Marquis Daniels,2359.0,.542,+21,0,0,10,.000
2,IND,.389,18,84,1,.417,5.4,20081101,1,4.5,.389,16.2,9.8,7,5,1.4,4,1,5,0.0,5.2,.833,.143,20,30.5,85,7,0,1,4,-2.6,Danny Granger,2217.0,.484,+12,6,0,4,.333
0,IND,.400,10,75,3,.500,26.3,20081101,2,0.0,.500,23.1,21.6,4,0,4.5,3,1,2,0.0,11.5,0,.400,10,17.8,88,5,0,5,8,6.7,Troy Murphy,2010.0,.500,+21,0,0,8,.000
0,IND,.556,9,85,2,.611,23.4,20081101,1,0.0,.111,0.0,5.6,5,8,3.2,0,1,3,0.0,3.0,1.000,1.000,19,17.9,167,1,0,4,2,12.5,T.J. Ford,1926.0,.759,+12,8,0,2,.889
2,IND,.571,7,86,0,.571,20.2,20081101,0,8.2,.000,12.5,9.0,4,0,0.0,1,1,2,10.1,9.5,0,0,8,18.1,114,0,2,2,2,6.6,Rasho Nesterović,1213.0,.571,+10,0,0,4,.000
0,IND,.429,7,84,0,.500,6.4,20081101,1,0.0,.429,9.8,19.9,3,4,0.0,1,0,4,3.7,12.3,.800,.333,11,17.1,119,3,1,1,6,-1.1,Jarrett Jack,1635.0,.598,+5,5,0,7,.714
0,IND,.167,6,82,1,.167,22.5,20081101,0,0.0,.000,0.0,13.1,1,4,2.4,0,0,3,14.7,13.8,1.000,0,6,17.1,116,0,3,3,3,3.9,Jeff Foster,1249.0,.387,+2,4,0,6,.667
1,IND,.111,9,87,0,.111,0.0,20081101,0,4.7,.333,9.2,10.2,1,1,0.0,1,0,2,11.5,10.8,.500,.000,3,28.1,44,3,2,0,2,-17.1,Brandon Rush,1065.0,.152,-2,2,0,4,.222
1,IND,.667,3,83,0,.667,0.0,20081101,0,6.8,.000,0.0,15.0,2,1,0.0,0,0,3,8.4,11.9,.500,0,5,14.7,137,0,1,0,2,1.8,Roy Hibbert,726.0,.644,-1,2,0,3,.667
0,IND,0,0,0,0,0,0,20081101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Maceo Baston,0.0,0,0,0,0,0,0
0,IND,0,0,0,0,0,0,20081101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stephen Graham,0.0,0,0,0,0,0,0
0,IND,0,0,0,0,0,0,20081101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Josh McRoberts,0.0,0,0,0,0,0,0
