blk,team_abbr,fg_pct,fga,drtg,stl,efg_pct,ast_pct,date,threep,blk_pct,threepar,tov_pct,drb_pct,fg,ft,stl_pct,tov,starter,pf,orb_pct,trb_pct,ft_pct,threep_pct,pts,usg_pct,ortg,threepa,orb,ast,drb,bpm,player_name,sp,ts_pct,pm,fta,inactive,trb,ftr
0,DAL,.400,15,107,3,.433,13.6,20130109,1,0.0,.400,5.6,3.3,6,4,4.2,1,1,4,0.0,1.6,1.000,.167,17,21.7,107,6,0,3,1,1.9,O.J. Mayo,2251.0,.507,+6,4,0,1,.267
0,DAL,.600,15,115,0,.667,31.9,20130109,2,0.0,.267,11.2,10.0,9,2,0.0,2,1,1,3.1,6.4,1.000,.500,22,22.1,131,4,1,6,3,7.1,Darren Collison,2223.0,.693,+2,2,0,4,.133
1,DAL,.385,13,108,1,.423,20.2,20130109,1,2.6,.231,20.4,14.9,5,4,1.6,4,1,2,6.9,10.8,.667,.333,15,27.2,90,3,2,4,4,0.1,Dirk Nowitzki,1982.0,.480,-10,6,0,6,.462
0,DAL,.500,10,104,1,.550,12.8,20130109,1,0.0,.200,16.7,26.9,5,0,1.9,2,1,2,4.2,15.1,0,.500,11,20.0,98,2,1,2,6,1.1,Shawn Marion,1646.0,.550,+8,0,0,7,.000
0,DAL,.333,12,109,1,.333,0.0,20130109,0,0.0,.000,0.0,10.1,4,1,2.2,0,1,2,9.4,9.8,.500,0,9,24.2,83,0,2,0,2,-7.7,Chris Kaman,1458.0,.349,-5,2,0,4,.167
1,DAL,.333,9,109,0,.333,10.7,20130109,0,3.0,.111,18.2,21.2,3,0,0.0,2,0,0,0.0,10.2,0,.000,6,17.4,64,1,0,2,5,-7.2,Vince Carter,1740.0,.333,-1,0,0,5,.000
1,DAL,.500,6,108,1,.500,6.1,20130109,0,3.4,.000,12.7,9.6,3,2,2.0,1,0,3,8.9,9.2,1.000,0,8,14.0,116,0,2,1,2,0.4,Elton Brand,1544.0,.581,-1,2,0,4,.333
0,DAL,1.000,1,90,3,1.500,12.0,20130109,1,0.0,1.000,0.0,0.0,1,0,12.6,0,0,2,9.2,4.8,0,1.000,3,3.7,260,1,1,1,0,20.5,Jae Crowder,748.0,1.500,-14,0,0,1,.000
0,DAL,.000,2,114,0,.000,24.4,20130109,0,0.0,.500,0.0,11.2,0,2,0.0,0,0,0,10.4,10.8,1.000,.000,2,12.0,116,1,1,2,1,0.1,Rodrigue Beaubois,657.0,.347,-8,2,0,2,1.000
0,DAL,.000,1,115,0,.000,0.0,20130109,0,0.0,.000,50.0,0.0,0,0,0.0,1,0,1,0.0,0.0,0,0,0,37.6,0,0,0,0,0,-50.6,Dahntay Jones,146.0,.000,-7,0,0,0,.000
0,DAL,0,0,118,0,0,0.0,20130109,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,-8.4,Mike James,5.0,0,0,0,0,0,0
0,DAL,0,0,0,0,0,0,20130109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dominique Jones,0.0,0,0,0,0,0,0
0,DAL,0,0,0,0,0,0,20130109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Brandan Wright,0.0,0,0,0,0,0,0
0,LAC,.615,13,103,2,.654,67.2,20130109,1,0.0,.154,17.8,11.4,8,2,2.6,3,1,2,3.1,7.4,1.000,.500,19,18.5,146,2,1,16,4,12.4,Chris Paul,2410.0,.684,+6,2,0,5,.154
1,LAC,.462,13,92,3,.462,4.9,20130109,0,2.2,.000,28.9,27.2,6,3,4.7,6,1,3,18.3,22.9,.750,0,15,27.1,85,0,5,1,8,-2.1,Blake Griffin,2017.0,.508,0,4,0,13,.308
0,LAC,.308,13,109,0,.346,7.4,20130109,1,0.0,.462,6.7,10.4,4,2,0.0,1,1,1,16.8,13.4,1.000,.167,11,29.7,100,6,3,1,2,-6.3,Caron Butler,1322.0,.396,-2,2,0,5,.154
