threepar,trb,trb_pct,date,team_abbr,orb_pct,ft,drb_pct,blk,efg_pct,bpm,ast,tov,blk_pct,fta,pf,drtg,ftr,sp,tov_pct,fg,threep,orb,stl_pct,ast_pct,ortg,ft_pct,fg_pct,threep_pct,pm,ts_pct,inactive,stl,usg_pct,pts,fga,threepa,player_name,starter,drb
.450,3,4.1,20130302,GSW,0.0,5,9.8,0,.625,8.8,9,4,0.0,7,2,106,.350,2515.0,14.8,11,3,0,3.5,44.0,120,.714,.550,.333,+2,.650,0,3,27.4,30,20,9,Stephen Curry,1,3
.000,16,23.1,20130302,GSW,12.5,1,37.7,1,.429,0.4,7,3,1.8,2,1,106,.143,2401.0,16.8,6,0,5,0.0,29.2,99,.500,.429,0,0,.437,0,0,18.9,13,14,0,David Lee,1,11
.667,3,4.6,20130302,GSW,2.6,0,7.3,0,.806,10.8,2,4,0.0,0,4,105,.000,2266.0,18.2,11,7,1,3.8,11.5,121,0,.611,.583,-6,.806,0,3,24.7,29,18,12,Klay Thompson,1,2
.143,3,6.1,20130302,GSW,0.0,1,14.6,0,.286,-7.8,1,2,0.0,1,1,105,.143,1694.0,21.2,2,0,0,3.4,5.2,60,1.000,.286,.000,+3,.336,0,2,14.2,5,7,1,Harrison Barnes,1,3
.000,4,11.5,20130302,GSW,10.0,0,13.7,1,.250,-0.2,1,0,3.6,0,1,99,.000,1205.0,0.0,1,0,2,4.8,7.1,88,0,.250,0,+6,.250,0,2,8.4,2,4,0,Festus Ezeli,1,2
.231,1,2.0,20130302,GSW,0.0,0,4.7,0,.231,-20.1,1,4,0.0,0,1,111,.000,1759.0,23.5,3,0,0,1.7,5.3,40,0,.231,.000,-9,.231,0,1,24.6,6,13,3,Jarrett Jack,0,1
.000,5,10.4,20130302,GSW,10.7,8,9.8,1,.286,-0.5,1,2,2.6,9,2,104,1.286,1675.0,15.4,2,0,3,3.5,5.3,111,.889,.286,0,-13,.547,0,2,19.7,12,7,0,Carl Landry,0,2
.000,0,0.0,20130302,GSW,0.0,0,0.0,0,.000,-19.1,0,0,0.0,0,1,115,.000,455.0,0.0,0,0,0,0.0,0.0,0,0,.000,0,-12,.000,0,0,11.2,0,2,0,Draymond Green,0,0
1.000,0,0.0,20130302,GSW,0.0,0,0.0,0,.000,-5.9,0,0,0.0,0,1,84,.000,219.0,0.0,0,0,0,13.3,0.0,0,0,.000,.000,-3,.000,0,1,11.6,0,1,1,Kent Bazemore,0,0
0,0,0.0,20130302,GSW,0.0,0,0.0,0,0,-8.0,0,0,0.0,0,0,117,0,211.0,0,0,0,0,0.0,0.0,0,0,0,0,-3,0,0,0,0.0,0,0,0,Richard Jefferson,0,0
