trb_pct,orb_pct,usg_pct,fg_pct,pf,ast,pm,efg_pct,pts,trb,team_abbr,ts_pct,orb,fga,tov_pct,drtg,tov,ft,inactive,ortg,starter,ftr,blk_pct,player_name,drb_pct,threep_pct,bpm,threepar,threepa,date,fg,ft_pct,fta,drb,threep,ast_pct,stl,stl_pct,blk,sp
6.2,3.7,29.9,.556,3,9,+19,.750,30,4,GSW,.776,1,18,20.6,118,5,3,0,133,1,.167,0.0,Jordan Poole,8.0,.538,9.5,.722,13,20220323,10,1.000,3,3,7,40.0,0,0.0,0,2342.0
4.9,0.0,23.6,.500,1,1,+10,.594,22,3,GSW,.635,0,16,5.5,113,1,3,0,122,1,.188,2.6,Andrew Wiggins,8.4,.429,2.4,.438,7,20220323,8,1.000,3,3,3,4.3,1,1.4,1,2237.0
10.2,4.9,34.8,.529,6,1,+26,.529,22,5,GSW,.536,1,17,4.6,116,1,4,0,108,1,.471,0.0,Jonathan Kuminga,14.0,.000,-9.2,.176,3,20220323,9,.500,8,4,0,6.3,0,0.0,0,1785.0
33.6,15.1,3.3,.500,2,1,+8,.500,2,16,GSW,.500,3,2,0.0,100,0,0,0,167,1,.000,0.0,Kevon Looney,46.9,0,4.4,.000,0,20220323,1,0,0,13,0,4.3,2,3.6,0,1736.0
0.0,0.0,11.1,.000,1,1,+6,.000,0,0,GSW,.000,0,4,0.0,116,0,0,0,21,1,.000,5.6,Moses Moody,0.0,.000,-11.9,.500,2,20220323,0,0,0,0,0,6.9,0,0.0,1,1041.0
11.8,4.7,23.3,.500,3,3,+5,.650,22,6,GSW,.788,1,10,6.7,116,1,9,0,160,0,.900,0.0,Damion Lee,16.9,.500,8.4,.600,6,20220323,5,1.000,9,5,3,14.5,0,0.0,0,1849.0
11.4,5.4,12.6,.833,4,1,-1,.917,11,5,GSW,.917,1,6,14.3,112,1,0,0,154,0,.000,0.0,Gary Payton II,15.6,.500,3.8,.333,2,20220323,5,0,0,4,1,5.8,1,2.0,0,1605.0
19.1,0.0,17.1,.667,4,5,+6,.833,9,6,GSW,.945,0,3,29.6,105,2,4,0,152,0,1.333,0.0,Nemanja Bjelica,32.9,.500,12.7,.667,2,20220323,2,1.000,4,6,1,36.0,1,2.7,0,1143.0
0.0,0.0,5.4,.000,0,1,-5,.000,0,0,GSW,.000,0,1,0.0,120,0,0,0,66,0,.000,0.0,Chris Chiozza,0.0,.000,-7.1,1.000,1,20220323,0,0,0,0,0,13.4,0,0.0,0,536.0
0.0,0.0,0.0,0,0,0,-4,0,0,0,GSW,0,0,0,0,120,0,0,0,0,0,0,0.0,Juan Toscano-Anderson,0.0,0,-5.1,0,0,20220323,0,0,0,0,0,0.0,0,0.0,0,123.0
0,0,0,0,0,0,0,0,0,0,GSW,0,0,0,0,0,0,0,0,0,0,0,0,Otto Porter Jr.,0,0,0,0,0,20220323,0,0,0,0,0,0,0,0,0,0.0
7.5,5.2,19.7,.467,4,3,-11,.533,20,5,MIA,.581,2,15,0.0,128,0,4,0,127,1,.333,0.0,Jimmy Butler,10.8,1.000,1.1,.133,2,20220323,7,.800,5,3,2,12.4,2,2.6,0,2431.0
1.6,0.0,18.2,.643,5,9,-2,.857,26,1,MIA,.874,0,14,0.0,132,0,2,0,178,1,.143,0.0,Kyle Lowry,3.8,.667,14.5,.643,9,20220323,9,1.000,2,1,6,44.3,1,1.4,0,2281.0
15.3,0.0,9.7,.500,0,4,-7,.500,7,9,MIA,.543,0,6,13.4,123,1,1,0,112,1,.167,0.0,P.J. Tucker,36.7,.000,0.8,.333,2,20220323,3,1.000,1,9,0,16.3,2,2.9,0,2141.0
16.1,15.4,33.5,.563,1,4,-10,.563,25,9,MIA,.613,5,16,16.4,130,4,7,0,115,1,.625,0.0,Bam Adebayo,17.2,0,2.9,.000,0,20220323,9,.700,10,4,0,23.4,1,1.5,0,2033.0
3.7,0.0,19.0,.333,1,6,-2,.500,13,2,MIA,.523,0,12,7.4,132,1,1,0,111,1,.083,3.6,Duncan Robinson,8.8,.364,2.0,.917,11,20220323,4,1.000,1,2,4,28.1,0,0.0,1,1975.0
