blk,team_abbr,fg_pct,fga,drtg,stl,efg_pct,ast_pct,date,threep,blk_pct,threepar,tov_pct,drb_pct,fg,ft,stl_pct,tov,starter,pf,orb_pct,trb_pct,ft_pct,threep_pct,pts,usg_pct,ortg,threepa,orb,ast,drb,bpm,player_name,sp,ts_pct,pm,fta,inactive,trb,ftr
0,BOS,.458,24,110,0,.521,19.6,20220509,3,0.0,.417,7.0,26.9,11,5,0.0,2,1,3,5.9,17.4,.833,.300,30,31.7,113,10,2,5,11,4.3,Jayson Tatum,2508.0,.563,+9,6,0,13,.250
1,BOS,.786,14,111,0,.964,11.8,20220509,5,1.7,.500,6.0,19.6,11,3,0.0,1,1,4,0.0,10.7,.750,.714,30,18.6,171,7,0,3,8,15.2,Al Horford,2496.0,.952,+20,4,0,8,.286
2,BOS,.615,13,115,0,.692,28.4,20220509,2,3.5,.231,18.8,4.9,8,0,0.0,3,1,3,0.0,2.7,0,.667,18,17.9,122,3,0,8,2,4.8,Marcus Smart,2481.0,.692,+1,0,0,2,.000
0,BOS,.455,11,113,1,.545,4.3,20220509,2,0.0,.455,12.8,9.6,5,6,1.5,2,1,5,0.0,5.2,1.000,.400,18,22.6,115,5,0,1,3,-0.3,Jaylen Brown,1924.0,.660,+5,6,0,3,.545
0,BOS,.333,9,113,0,.389,0.0,20220509,1,0.0,.556,16.8,16.5,3,2,0.0,2,1,4,0.0,9.0,1.000,.200,9,22.2,73,5,0,0,4,-10.8,Grant Williams,1486.0,.455,-17,2,0,4,.222
1,BOS,.667,6,115,0,.750,11.5,20220509,1,2.1,.500,0.0,8.9,4,2,0.0,0,0,2,3.6,6.5,1.000,.333,11,9.3,171,3,1,3,3,5.9,Derrick White,2058.0,.799,+18,2,0,4,.333
0,BOS,.000,2,105,1,.000,34.7,20220509,0,0.0,1.000,0.0,15.5,0,0,3.8,0,0,2,9.3,12.7,0,.000,0,7.0,110,2,1,4,2,3.6,Payton Pritchard,790.0,.000,+14,0,0,3,.000
0,BOS,.000,5,116,0,.000,10.4,20220509,0,0.0,.400,16.7,9.3,0,0,0.0,1,0,2,0.0,5.1,0,.000,0,25.3,12,2,0,1,1,-26.8,Daniel Theis,657.0,.000,-10,0,0,1,.000
0,BOS,0,0,0,0,0,0,20220509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aaron Nesmith,0.0,0,0,0,0,0,0
0,BOS,0,0,0,0,0,0,20220509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Juwan Morgan,0.0,0,0,0,0,0,0
