trb_pct,blk_pct,threep_pct,fg_pct,ast_pct,team_abbr,ts_pct,orb_pct,sp,orb,threepar,efg_pct,stl,pm,blk,fga,drb_pct,tov_pct,fta,player_name,usg_pct,pts,date,bpm,drtg,ft_pct,ftr,drb,ast,pf,stl_pct,ortg,fg,ft,trb,inactive,threep,threepa,tov,starter
18.4,5.7,.250,.556,20.3,MIL,.640,3.3,2313.0,1,.222,.583,1,-11,3,18,29.9,12.5,7,Giannis Antetokounmpo,28.7,27,20170104,8.7,100,.857,.389,12,4,2,1.3,119,10,6,13,0,1,4,3,1
8.5,0.0,.000,.357,32.5,MIL,.403,3.3,2306.0,1,.214,.357,0,+3,0,14,12.5,0.0,2,Malcolm Brogdon,17.8,12,20170104,-3.7,114,1.000,.143,5,8,2,0.0,110,5,2,6,0,0,3,0,1
5.9,0.0,.333,.400,12.3,MIL,.555,0.0,2214.0,0,.300,.450,1,+6,0,10,10.4,6.9,8,Jabari Parker,18.1,15,20170104,-1.5,112,.750,.800,4,3,2,1.4,115,4,6,4,0,1,3,1,1
8.1,0.0,.200,.200,6.9,MIL,.300,0.0,1211.0,0,1.000,.300,0,-12,0,5,14.3,28.6,0,Tony Snell,15.9,3,20170104,-13.0,114,0,.000,3,1,1,0.0,50,1,0,3,0,1,5,2,1
8.0,0.0,0,1.000,0.0,MIL,1.000,0.0,820.0,0,.000,1.000,0,-9,0,1,14.0,0.0,0,John Henson,3.4,2,20170104,-6.4,113,0,.000,2,0,3,0.0,200,1,0,2,0,0,0,0,1
16.0,2.4,0,.700,23.9,MIL,.625,12.3,1846.0,3,.000,.700,3,+7,1,10,18.7,17.2,10,Greg Monroe,25.9,18,20170104,8.7,99,.400,1.000,6,4,1,4.9,115,7,4,9,0,0,0,3,0
5.9,0.0,.500,.600,0.0,MIL,.800,4.5,1669.0,1,.800,.800,2,+13,0,5,6.9,0.0,0,Jason Terry,8.2,8,20170104,4.2,109,0,.000,2,0,1,3.6,158,3,0,3,0,2,4,0,0
2.7,0.0,.375,.400,0.0,MIL,.597,6.1,1233.0,1,.800,.550,0,+7,0,10,0.0,15.5,2,Mirza Teletović,28.8,13,20170104,-3.2,120,1.000,.200,0,0,0,0.0,101,4,2,1,0,3,8,2,0
0.0,7.6,1.000,.667,0.0,MIL,.902,0.0,574.0,0,.333,.833,0,-2,1,3,0.0,20.5,2,Michael Beasley,23.4,7,20170104,2.8,113,1.000,.667,0,0,3,0.0,134,2,2,0,0,1,1,1,0
15.3,0.0,0,.000,0.0,MIL,.000,0.0,214.0,0,.000,.000,0,+3,0,2,26.9,33.3,0,Miles Plumlee,38.6,0,20170104,-42.4,109,0,.000,1,0,0,0.0,0,0,0,1,0,0,0,1,0
0,0,0,0,0,MIL,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Steve Novak,0,0,20170104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,MIL,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Thon Maker,0,0,20170104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,MIL,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Matthew Dellavedova,0,0,20170104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.7,0.0,.500,.375,6.6,NYK,.438,2.5,2283.0,1,.250,.438,3,-2,0,8,10.0,0.0,0,Lance Thomas,9.0,7,20170104,-2.2,108,0,.000,3,2,4,4.0,111,3,0,4,0,1,2,0,1
2.9,2.5,.600,.444,10.3,NYK,.611,2.5,2276.0,1,.556,.611,1,+6,1,9,3.3,0.0,0,Courtney Lee,10.1,11,20170104,1.7,113,0,.000,1,3,1,1.3,141,4,0,2,0,3,5,0,1
16.3,0.0,.400,.435,31.4,NYK,.566,2.6,2215.0,1,.435,.522,2,+5,0,23,34.2,7.0,8,Carmelo Anthony,33.0,30,20170104,11.1,106,.750,.348,10,7,3,2.7,122,10,6,11,0,4,10,2,1
4.9,0.0,.500,.389,18.0,NYK,.417,0.0,2001.0,0,.111,.417,1,+7,0,18,11.4,21.7,0,Derrick Rose,29.5,15,20170104,-10.5,113,0,.000,3,4,0,1.5,75,7,0,3,0,1,2,5,1
28.4,3.1,0,.571,8.7,NYK,.508,21.9,1842.0,7,.000,.571,0,+7,1,7,37.0,0.0,2,Joakim Noah,11.0,8,20170104,-1.4,109,.000,.286,9,2,5,0.0,138,4,0,16,0,0,0,0,1
11.3,5.0,.400,.600,9.2,NYK,.689,10.0,1156.0,2,.500,.700,2,-1,1,10,13.1,8.4,2,Mindaugas Kuzminskas,26.4,15,20170104,14.0,101,.500,.200,2,1,3,5.2,129,6,1,4,0,2,5,1,0
0.0,0.0,.500,.250,37.4,NYK,.375,0.0,985.0,0,.500,.375,0,-12,0,4,0.0,42.9,0,Brandon Jennings,18.2,3,20170104,-12.6,118,0,.000,0,5,1,0.0,75,1,0,0,0,1,2,3,0
