threepar,trb,trb_pct,date,team_abbr,orb_pct,ft,drb_pct,blk,efg_pct,bpm,ast,tov,blk_pct,fta,pf,drtg,ftr,sp,tov_pct,fg,threep,orb,stl_pct,ast_pct,ortg,ft_pct,fg_pct,threep_pct,pm,ts_pct,inactive,stl,usg_pct,pts,fga,threepa,player_name,starter,drb
.000,7,12.5,20130409,MIN,3.4,1,22.3,2,.250,-9.3,0,1,5.6,2,3,98,.250,1548.0,10.1,2,0,1,1.9,0.0,55,.500,.250,0,-20,.282,0,1,16.9,5,8,0,Nikola Peković,1,6
.300,5,10.4,20130409,MIN,0.0,5,21.7,0,.000,-12.1,6,2,0.0,6,2,102,.600,1329.0,13.7,0,0,0,2.2,39.4,53,.833,.000,.000,-18,.198,0,1,29.2,5,10,3,Ricky Rubio,1,5
.143,4,8.6,20130409,MIN,0.0,6,17.9,2,.643,11.9,2,1,6.7,6,2,103,.857,1284.0,9.4,4,1,0,0.0,18.7,139,1.000,.571,1.000,-17,.778,0,0,21.9,15,7,1,Andrei Kirilenko,1,4
.000,3,6.6,20130409,MIN,4.2,0,9.1,0,.667,4.3,3,0,0.0,0,1,106,.000,1268.0,0.0,4,0,1,2.3,28.5,137,0,.667,0,-20,.667,0,1,12.5,8,6,0,Luke Ridnour,1,2
.125,0,0.0,20130409,MIN,0.0,0,0.0,0,.313,-11.4,0,0,0.0,0,1,114,.000,1221.0,0.0,2,1,0,0.0,0.0,58,0,.250,1.000,-21,.313,0,0,17.3,5,8,1,Derrick Williams,1,0
.333,3,5.2,20130409,MIN,0.0,0,10.7,0,.167,-4.3,9,1,0.0,0,2,106,.000,1612.0,14.3,1,0,0,1.8,51.5,72,0,.167,.000,+4,.167,0,1,11.5,2,6,2,Alexey Shved,0,3
.267,6,10.4,20130409,MIN,10.0,1,10.8,0,.533,1.4,1,1,0.0,2,2,110,.133,1596.0,5.9,7,2,3,0.0,8.9,99,.500,.467,.500,+1,.535,0,0,28.0,17,15,4,Chase Budinger,0,3
.000,3,5.8,20130409,MIN,3.7,1,8.0,0,.500,-3.8,1,2,0.0,1,2,107,.100,1440.0,16.1,5,0,1,2.0,8.7,85,1.000,.500,0,+2,.527,0,1,22.9,11,10,0,Dante Cunningham,0,2
.000,9,18.7,20130409,MIN,0.0,0,38.9,2,.429,4.8,3,0,6.5,0,1,96,.000,1332.0,0.0,3,0,0,0.0,24.5,92,0,.429,0,+4,.429,0,0,13.9,6,7,0,Greg Stiemsma,0,9
.700,3,6.8,20130409,MIN,0.0,2,14.1,0,.550,6.9,4,2,0.0,3,1,104,.300,1229.0,15.0,4,3,0,2.3,39.7,95,.667,.400,.429,+3,.574,0,1,28.7,13,10,7,J.J. Barea,0,3
