blk,team_abbr,fg_pct,fga,drtg,stl,efg_pct,ast_pct,date,threep,blk_pct,threepar,tov_pct,drb_pct,fg,ft,stl_pct,tov,starter,pf,orb_pct,trb_pct,ft_pct,threep_pct,pts,usg_pct,ortg,threepa,orb,ast,drb,bpm,player_name,sp,ts_pct,pm,fta,inactive,trb,ftr
1,BRK,.250,16,106,3,.281,51.6,20161029,1,2.2,.438,18.0,7.0,4,3,4.3,4,1,0,3.1,4.9,.600,.143,12,28.4,84,7,1,11,2,-2.0,Jeremy Lin,1971.0,.330,+12,5,0,3,.313
0,BRK,.600,15,114,0,.667,6.6,20161029,2,0.0,.400,10.2,21.9,9,6,0.0,2,1,2,6.5,13.8,1.000,.333,26,26.3,135,6,2,1,6,4.2,Bojan Bogdanović,1880.0,.737,+9,6,0,8,.400
2,BRK,.500,8,101,1,.500,5.1,20161029,0,4.8,.250,0.0,48.7,4,6,1.5,0,1,2,3.3,24.8,1.000,.000,14,14.6,147,2,1,1,13,4.7,Trevor Booker,1830.0,.658,+15,6,0,14,.750
2,BRK,.333,6,102,3,.500,4.8,20161029,2,4.9,.667,14.3,7.6,2,0,4.7,1,1,3,3.4,5.4,0,.500,6,9.8,96,4,1,1,2,0.0,Justin Hamilton,1794.0,.500,-12,0,0,3,.000
1,BRK,.250,4,111,0,.250,6.1,20161029,0,3.2,.250,50.0,20.2,1,0,0.0,4,1,3,4.5,11.9,0,.000,2,14.8,39,1,1,1,4,-16.7,Rondae Hollis-Jefferson,1358.0,.250,-15,0,0,5,.000
0,BRK,.556,9,114,1,.611,7.5,20161029,1,0.0,.222,8.2,0.0,5,4,2.0,1,0,3,0.0,0.0,.800,.500,15,21.5,126,2,0,1,0,-0.9,Sean Kilpatrick,1429.0,.670,+4,5,0,0,.556
0,BRK,.286,7,110,1,.357,8.3,20161029,1,0.0,.571,22.2,12.5,2,0,2.6,2,0,1,0.0,5.9,0,.250,5,20.7,61,4,0,1,2,-11.5,Joe Harris,1093.0,.357,-2,0,0,2,.000
0,BRK,1.000,5,109,1,1.200,22.3,20161029,2,0.0,.400,14.5,18.9,5,2,2.6,1,0,2,28.2,23.8,1.000,1.000,14,16.0,199,2,5,2,3,20.2,Luis Scola,1086.0,1.190,+10,2,0,8,.400
0,BRK,.333,9,111,1,.444,28.6,20161029,2,0.0,.556,9.2,6.5,3,1,2.7,1,0,3,0.0,3.1,.500,.400,9,26.1,96,5,0,3,1,-1.9,Anthony Bennett,1050.0,.455,-17,2,0,1,.222
0,BRK,1.000,1,106,1,1.000,18.4,20161029,0,0.0,.000,51.5,0.0,1,1,5.6,2,0,3,0.0,0.0,.500,0,3,19.5,76,0,0,1,0,-9.3,Isaiah Whitehead,502.0,.798,-5,2,0,0,2.000
0,BRK,.250,4,115,0,.250,0.0,20161029,0,0.0,.250,0.0,16.8,1,0,0.0,0,0,0,0.0,8.0,0,.000,2,24.8,55,1,0,0,1,-19.3,Greivis Vásquez,407.0,.250,-9,0,0,1,.000
0,BRK,0,0,0,0,0,0,20161029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chris McCullough,0.0,0,0,0,0,0,0
0,BRK,0,0,0,0,0,0,20161029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Brook Lopez,0.0,0,0,0,0,0,0
0,MIL,.500,10,108,3,.500,34.8,20161029,0,0.0,.100,7.8,5.7,5,4,3.9,1,1,4,3.2,4.5,1.000,.000,14,15.1,135,1,1,9,2,3.2,Matthew Dellavedova,2169.0,.595,+11,4,0,3,.400
