trb_pct,orb_pct,usg_pct,fg_pct,pf,ast,pm,efg_pct,pts,trb,team_abbr,ts_pct,orb,fga,tov_pct,drtg,tov,ft,inactive,ortg,starter,ftr,blk_pct,player_name,drb_pct,threep_pct,bpm,threepar,threepa,date,fg,ft_pct,fta,drb,threep,ast_pct,stl,stl_pct,blk,sp
16.8,2.8,7.5,.400,3,0,-4,.400,4,12,ATL,.400,1,5,16.7,93,1,0,0,73,1,.000,10.9,Clint Capela,30.5,0,-0.6,.000,0,20210526,2,0,0,11,0,0.0,1,1.4,5,2167.0
8.5,2.9,26.6,.550,1,7,+5,.429,30,1,ATL,.429,0,20,0.0,107,5,4,0,92,1,.000,4.4,Bogdan Bogdanović,14.1,.571,2.5,.619,7,20210526,11,1.000,4,1,4,20.1,0,0.0,0,2129.0
1.4,0.0,33.9,.381,2,3,+5,.650,18,6,ATL,.689,1,21,18.7,115,0,0,0,115,1,.200,0.0,Trae Young,2.8,.154,9.0,.350,13,20210526,8,0,0,5,2,58.7,0,0.0,2,2129.0
9.5,0.0,22.3,.300,4,0,+5,.450,18,6,ATL,.606,0,10,6.3,108,1,9,0,116,1,1.100,0.0,De'Andre Hunter,18.8,.375,0.7,.800,8,20210526,3,.818,11,6,3,0.0,0,0.0,0,1919.0
6.9,0.0,9.2,.000,5,0,-5,.000,0,2,ATL,.000,0,2,33.3,102,1,0,0,0,1,.000,0.0,John Collins,13.7,.000,-17.2,1.000,2,20210526,0,0,0,2,0,0.0,1,3.4,0,878.0
8.5,6.9,16.7,.200,2,4,-2,.300,6,5,ATL,.300,2,10,9.1,110,1,0,0,79,0,.000,2.7,Danilo Gallinari,10.1,.222,-2.4,.900,9,20210526,2,0,0,3,2,23.4,0,0.0,1,1775.0
9.8,7.9,17.2,.500,2,2,-19,.563,10,5,ATL,.563,2,8,10.1,101,1,1,0,112,0,.250,9.1,Kevin Huerter,11.6,.333,9.2,.375,3,20210526,4,.500,2,3,1,15.7,1,1.9,3,1553.0
8.1,0.0,10.8,.167,0,1,-14,.000,5,0,ATL,.000,0,6,33.3,105,2,3,0,0,0,.000,6.3,Tony Snell,16.0,.000,-12.2,.500,1,20210526,1,1.000,3,0,0,0.0,2,0.0,0,751.0
0.0,0.0,33.5,.000,1,0,-14,.167,0,2,ATL,.342,0,2,21.5,98,1,0,0,61,0,.500,0.0,Lou Williams,0.0,.000,-4.7,.167,1,20210526,0,0,0,2,0,14.1,0,7.9,1,751.0
17.4,0.0,6.8,0,1,0,-2,0,1,2,ATL,.568,0,0,0.0,101,0,1,0,124,0,0,0.0,Onyeka Okongwu,34.5,0,-4.6,0,0,20210526,0,.500,2,2,0,0.0,0,0.0,0,348.0
0,0,0,0,0,0,0,0,0,0,ATL,0,0,0,0,0,0,0,0,0,0,0,0,Bruno Fernando,0,0,0,0,0,20210526,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,ATL,0,0,0,0,0,0,0,0,0,0,0,0,Nathan Knight,0,0,0,0,0,20210526,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,ATL,0,0,0,0,0,0,0,0,0,0,0,0,Solomon Hill,0,0,0,0,0,20210526,0,0,0,0,0,0,0,0,0,0.0
