trb_pct,blk_pct,threep_pct,fg_pct,ast_pct,team_abbr,ts_pct,orb_pct,sp,orb,threepar,efg_pct,stl,pm,blk,fga,drb_pct,tov_pct,fta,player_name,usg_pct,pts,date,bpm,drtg,ft_pct,ftr,drb,ast,pf,stl_pct,ortg,fg,ft,trb,inactive,threep,threepa,tov,starter
14.5,5.3,0,.600,5.7,CHO,.666,10.5,1958.0,3,.000,.600,1,+2,2,5,18.0,22.8,4,Cody Zeller,12.8,9,20170107,2.1,106,.750,.800,6,1,2,1.6,114,3,3,9,0,0,0,2,1
3.4,0.0,.500,.462,22.2,CHO,.592,0.0,1873.0,0,.308,.538,1,+2,0,13,6.3,20.8,5,Kemba Walker,29.2,18,20170107,-0.1,114,.800,.385,2,3,2,1.7,95,6,4,2,0,2,4,4,1
15.8,0.0,0,.667,15.6,CHO,.667,3.8,1805.0,1,.000,.667,2,-4,0,9,26.1,18.2,0,Michael Kidd-Gilchrist,17.4,12,20170107,4.6,103,0,.000,8,2,3,3.5,108,6,0,9,0,0,0,2,1
14.8,3.1,.000,.333,21.6,CHO,.444,0.0,1715.0,0,.250,.333,0,-13,1,12,27.4,6.4,6,Jeremy Lamb,26.0,13,20170107,1.1,108,.833,.500,8,3,1,0.0,94,4,5,8,0,0,3,1,1
9.7,3.2,.167,.300,14.3,CHO,.468,8.4,1631.0,2,.600,.350,0,-3,1,10,10.8,0.0,4,Marvin Williams,20.6,11,20170107,2.6,113,1.000,.400,3,2,1,0.0,111,3,4,5,0,1,6,0,1
8.0,0.0,.250,.200,13.7,CHO,.250,4.3,1590.0,1,.400,.250,0,-16,0,10,11.1,9.1,0,Marco Belinelli,19.7,5,20170107,-9.6,116,0,.000,3,2,0,0.0,60,2,0,4,0,1,4,1,0
10.1,0.0,.000,.000,7.7,CHO,.258,0.0,1249.0,0,1.000,.000,1,-14,0,3,18.8,0.0,2,Frank Kaminsky,8.9,2,20170107,-6.0,108,1.000,.667,4,1,3,2.5,69,0,2,4,0,0,3,0,0
17.2,0.0,0,.667,0.0,CHO,.727,7.4,922.0,1,.000,.667,0,-19,0,6,25.5,12.7,2,Roy Hibbert,24.4,10,20170107,4.3,112,1.000,.333,4,0,1,0.0,124,4,2,5,0,0,0,1,0
3.5,0.0,.000,.167,24.1,CHO,.218,0.0,894.0,0,.167,.167,0,-26,0,6,6.6,30.4,2,Ramon Sessions,31.5,3,20170107,-21.1,117,.500,.333,1,2,0,0.0,40,1,1,1,0,0,1,3,0
0.0,0.0,0,0,37.1,CHO,0,0.0,517.0,0,0,0,0,+5,0,0,0.0,0,0,Treveon Graham,0.0,0,20170107,0.1,119,0,0,0,2,1,0.0,213,0,0,0,0,0,0,0,0
12.9,0.0,0,1.000,0.0,CHO,1.000,0.0,246.0,0,.000,1.000,0,+1,0,1,23.9,50.0,0,Brian Roberts,23.2,2,20170107,-5.7,112,0,.000,1,0,0,0.0,66,1,0,1,0,0,0,1,0
0,0,0,0,0,CHO,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Spencer Hawes,0,0,20170107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.1,2.6,.000,.556,14.6,SAS,.644,14.4,2041.0,5,.111,.556,0,+3,1,9,20.2,0.0,6,LaMarcus Aldridge,15.7,15,20170107,5.7,96,.833,.667,6,3,2,0.0,152,5,5,11,0,0,1,0,1
3.2,2.7,.300,.389,17.0,SAS,.503,0.0,1973.0,0,.556,.472,0,+2,1,18,7.0,9.6,2,Kawhi Leonard,29.1,19,20170107,-1.3,100,1.000,.111,2,3,2,0.0,92,7,2,2,0,3,10,2,1
8.6,0.0,.000,.125,11.4,SAS,.125,0.0,1478.0,0,.250,.125,0,+5,0,8,18.6,0.0,0,Tony Parker,14.9,2,20170107,-17.8,98,0,.000,4,2,3,0.0,42,1,0,4,0,0,2,0,1
10.3,4.3,.500,.333,29.8,SAS,.500,4.8,1234.0,1,.667,.500,1,+1,1,6,16.7,14.3,0,Danny Green,15.6,6,20170107,8.4,90,0,.000,3,4,0,2.5,107,2,0,4,0,2,4,1,1
13.1,8.9,.500,.286,23.0,SAS,.357,4.9,1204.0,1,.286,.357,1,+5,2,7,22.8,0.0,0,Pau Gasol,16.0,5,20170107,4.3,85,0,.000,4,3,2,2.6,96,2,0,5,0,1,2,0,1
23.1,3.9,0,1.000,9.0,SAS,.966,4.3,1368.0,1,.000,1.000,2,+5,1,6,45.1,0.0,4,Dewayne Dedmon,15.6,15,20170107,16.1,79,.750,.667,9,1,5,4.6,200,6,3,10,0,0,0,0,0
5.2,4.4,.333,.143,28.1,SAS,.214,4.8,1219.0,1,.429,.214,1,+19,1,7,5.6,0.0,0,Manu Ginóbili,15.8,3,20170107,-3.4,93,0,.000,1,4,3,2.6,80,1,0,2,0,1,3,0,0
5.5,0.0,.200,.429,11.8,SAS,.464,0.0,1156.0,0,.357,.464,2,+13,0,14,11.9,6.7,0,Patty Mills,35.7,13,20170107,0.6,89,0,.000,2,1,1,5.4,83,6,0,2,0,1,5,1,0
5.6,4.7,.500,.167,38.0,SAS,.250,0.0,1133.0,0,.333,.250,1,+15,1,6,12.1,14.3,0,Jonathon Simmons,17.0,3,20170107,0.7,91,0,.000,2,5,1,2.8,75,1,0,2,0,1,2,1,0
2.9,0.0,.800,.833,22.8,SAS,1.103,0.0,1101.0,0,.833,1.167,1,+19,0,6,6.2,0.0,8,Dāvis Bertāns,23.8,21,20170107,33.1,96,.875,1.333,1,2,2,2.8,212,5,7,1,0,4,5,0,0
0.0,0.0,0,0,0.0,SAS,0,0.0,246.0,0,0,0,0,-1,0,0,0.0,100.0,0,Kyle Anderson,11.2,0,20170107,-20.6,103,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0
0.0,0.0,0,.000,32.5,SAS,.000,0.0,246.0,0,.000,.000,0,-1,0,2,0.0,33.3,0,Dejounte Murray,33.5,0,20170107,-31.3,103,0,.000,0,1,0,0.0,19,0,0,0,0,0,0,1,0
0,0,0,0,0,SAS,0,0,0.0,0,0,0,0,0,0,0,0,0,0,David Lee,0,0,20170107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,CHO,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Nicolas Batum,0,0,20170107,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,CHO,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Christian Wood,0,0,20170107,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,SAS,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Bryn Forbes,0,0,20170107,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
