threepar,trb,trb_pct,date,team_abbr,orb_pct,ft,drb_pct,blk,efg_pct,bpm,ast,tov,blk_pct,fta,pf,drtg,ftr,sp,tov_pct,fg,threep,orb,stl_pct,ast_pct,ortg,ft_pct,fg_pct,threep_pct,pm,ts_pct,inactive,stl,usg_pct,pts,fga,threepa,player_name,starter,drb
.067,9,12.8,20080224,MEM,2.5,5,25.6,0,.533,-1.4,1,3,0.0,5,3,113,.333,2567.0,14.9,8,0,1,1.2,4.7,108,1.000,.533,.000,-13,.610,0,1,21.5,21,15,1,Hakim Warrick,1,8
.176,7,10.7,20080224,MEM,8.2,2,13.8,1,.500,1.7,2,4,1.9,4,3,106,.235,2388.0,17.6,8,1,3,5.0,10.3,92,.500,.471,.333,-21,.506,0,4,26.1,19,17,3,Rudy Gay,1,4
.364,2,3.4,20080224,MEM,0.0,2,7.6,0,.545,-3.9,1,2,0.0,2,0,120,.182,2162.0,14.4,5,2,0,0.0,5.1,103,1.000,.455,.500,-9,.589,0,0,17.6,14,11,4,Juan Carlos Navarro,1,2
.000,1,3.0,20080224,MEM,0.0,2,6.7,0,.571,8.0,4,0,0.0,5,1,110,.714,1229.0,0.0,4,0,0,4.8,39.7,123,.400,.571,0,-8,.543,0,2,20.5,10,7,0,Mike Conley,1,1
.000,3,9.0,20080224,MEM,5.4,1,13.5,1,.000,-13.0,1,2,3.8,2,2,115,.667,1217.0,34.0,0,0,1,0.0,7.2,36,.500,.000,0,0,.129,0,0,13.2,1,3,0,Kwame Brown,1,2
.182,2,4.4,20080224,MEM,0.0,3,10.0,0,.455,-4.3,3,3,0.0,4,1,115,.364,1651.0,19.0,5,0,0,1.8,21.6,90,.750,.455,.000,-12,.509,0,1,26.1,13,11,2,Kyle Lowry,0,2
.000,2,8.0,20080224,MEM,7.1,2,9.0,0,.000,-9.3,0,1,0.0,4,3,112,4.000,916.0,26.6,0,0,1,3.2,0.0,69,.500,.000,0,-3,.362,0,1,11.2,2,1,0,Jason Collins,0,1
.000,4,19.5,20080224,MEM,8.8,0,33.0,0,.500,-5.8,0,0,0.0,0,2,114,.000,747.0,0.0,1,0,1,0.0,0.0,119,0,.500,0,-17,.500,0,0,7.3,2,2,0,Darko Miličić,0,3
.143,2,10.2,20080224,MEM,9.1,2,11.5,0,.143,-10.8,0,0,0.0,2,1,110,.286,718.0,0.0,1,0,1,4.1,0.0,64,1.000,.143,.000,-11,.254,0,1,30.0,4,7,1,Javaris Crittenton,0,1
1.000,1,5.7,20080224,MEM,0.0,0,13.0,1,.375,-1.8,0,0,7.3,0,3,103,.000,635.0,0.0,1,1,0,4.7,0.0,79,0,.250,.250,-7,.375,0,1,17.2,3,4,4,Brian Cardinal,0,1
0,0,0.0,20080224,MEM,0.0,0,0.0,0,0,-7.1,0,0,0.0,0,0,121,0,170.0,0,0,0,0,0.0,0.0,0,0,0,0,+1,0,0,0,0.0,0,0,0,Andre Brown,0,0
0,0,0,20080224,MEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Casey Jacobsen,0,0
.235,7,10.9,20080224,CLE,3.5,4,16.8,1,.618,10.8,11,6,2.0,5,2,89,.294,2342.0,23.8,10,1,1,3.8,45.5,115,.800,.588,.250,+19,.651,0,3,27.9,25,17,4,LeBron James,1,6
.000,10,18.1,20080224,CLE,4.1,2,29.2,1,.833,2.6,0,3,2.3,4,2,87,.667,2017.0,27.9,5,0,1,3.0,0.0,103,.500,.833,0,+12,.773,0,2,13.8,12,6,0,Ben Wallace,1,9
.417,1,2.0,20080224,CLE,0.0,0,3.5,1,.208,-6.3,6,2,2.5,0,5,88,.000,1847.0,14.3,2,1,0,4.8,24.1,66,0,.167,.200,+11,.208,0,3,19.7,5,12,5,Delonte West,1,1
.000,13,26.2,20080224,CLE,31.9,6,21.7,1,.471,-2.7,0,2,2.5,7,4,95,.412,1807.0,9.1,8,0,7,0.0,0.0,117,.857,.471,0,+20,.548,0,0,31.7,22,17,0,Zydrunas Ilgauskas,1,6
.200,3,7.7,20080224,CLE,0.0,3,13.8,1,.600,12.5,6,0,3.2,3,2,92,.600,1421.0,0.0,3,0,0,2.1,33.9,170,1.000,.600,.000,+9,.712,0,1,11.5,9,5,1,Devin Brown,1,3
.400,1,1.9,20080224,CLE,0.0,0,3.4,1,.500,-7.7,0,3,2.4,0,2,99,.000,1915.0,23.1,4,2,0,0.0,0.0,75,0,.400,.500,+11,.500,0,0,17.6,10,10,4,Wally Szczerbiak,0,1
.000,6,14.3,20080224,CLE,5.4,2,21.4,0,.750,-3.2,0,2,0.0,4,5,97,.500,1527.0,17.0,6,0,1,0.0,0.0,114,.500,.750,0,+7,.717,0,0,20.0,14,8,0,Joe Smith,0,5
.833,2,7.1,20080224,CLE,0.0,0,12.7,1,.917,16.4,3,0,4.4,0,3,95,.000,1033.0,0.0,4,3,0,0.0,27.1,186,0,.667,.600,+9,.917,0,0,15.1,11,6,5,Damon Jones,0,2
0,3,33.4,20080224,CLE,0.0,1,60.1,0,0,-17.1,0,1,0.0,2,3,86,0,327.0,53.2,0,0,0,0.0,0.0,53,.500,0,0,0,.568,0,0,14.9,1,0,0,Dwayne Jones,0,3
0,0,0.0,20080224,CLE,0.0,0,0.0,0,0,28.5,1,0,0.0,0,0,102,0,82.0,0,0,0,0,0.0,83.6,217,0,0,0,+1,0,0,0,0.0,0,0,0,Kaniel Dickens,0,0
0,0,0.0,20080224,CLE,0.0,0,0.0,0,0,-4.3,0,0,0.0,0,0,102,0,82.0,0,0,0,0,0.0,0.0,0,0,0,0,+1,0,0,0,0.0,0,0,0,Billy Thomas,0,0
0,0,0,20080224,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eric Snow,0,0
0,0,0,20080224,MEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Aaron McKie,0,0
0,0,0,20080224,MEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Mike Miller,0,0
0,0,0,20080224,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Daniel Gibson,0,0
0,0,0,20080224,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Anderson Varejão,0,0
