blk,team_abbr,fg_pct,fga,drtg,stl,efg_pct,ast_pct,date,threep,blk_pct,threepar,tov_pct,drb_pct,fg,ft,stl_pct,tov,starter,pf,orb_pct,trb_pct,ft_pct,threep_pct,pts,usg_pct,ortg,threepa,orb,ast,drb,bpm,player_name,sp,ts_pct,pm,fta,inactive,trb,ftr
3,PHI,.400,20,98,0,.400,7.1,20151121,0,8.2,.000,13.0,30.0,8,0,0.0,3,1,2,6.1,17.5,0,0,16,29.6,76,0,2,1,9,-4.3,Jahlil Okafor,2058.0,.400,+2,0,0,11,.000
2,PHI,.000,7,102,0,.000,15.3,20151121,0,6.2,.286,9.4,15.1,0,4,0.0,1,1,3,6.9,10.8,.667,.000,4,15.5,66,2,2,3,4,-6.2,Jerami Grant,1816.0,.207,-21,6,0,6,.857
0,PHI,.444,9,98,2,.444,12.9,20151121,0,0.0,.000,15.7,18.9,4,2,3.4,2,1,5,10.4,14.5,.500,0,10,18.7,95,0,3,2,5,-1.9,Nerlens Noel,1810.0,.465,-22,4,0,8,.444
0,PHI,.500,6,100,2,.500,31.0,20151121,0,0.0,.167,45.5,11.6,3,0,3.4,5,1,4,7.1,9.2,0,.000,6,16.4,76,1,2,5,3,-6.2,T.J. McConnell,1775.0,.500,-19,0,0,5,.000
1,PHI,.375,8,107,0,.500,15.5,20151121,2,3.8,.875,0.0,4.6,3,0,0.0,0,1,1,0.0,2.2,0,.286,8,14.4,112,7,0,2,1,1.9,Nik Stauskas,1478.0,.500,-11,0,0,1,.000
1,PHI,.545,11,96,2,.682,0.0,20151121,3,2.9,.545,6.6,21.4,6,6,3.2,1,0,5,0.0,10.2,.857,.500,21,20.8,140,6,0,0,6,10.1,Robert Covington,1920.0,.746,+9,7,0,6,.636
0,PHI,.412,17,106,1,.559,18.1,20151121,5,0.0,.706,9.8,0.0,7,3,1.8,2,0,2,0.0,0.0,1.000,.417,22,32.1,111,12,0,2,0,7.8,Isaiah Canaan,1677.0,.600,+8,3,0,0,.176
1,PHI,.000,4,102,0,.000,7.4,20151121,0,4.5,.750,20.0,16.4,0,0,0.0,1,0,5,5.0,10.4,0,.000,0,10.6,24,3,1,1,3,-13.8,Hollis Thompson,1257.0,.000,+17,0,0,4,.000
0,PHI,0,0,103,0,0,0.0,20151121,0,0.0,0,36.2,22.5,0,4,0.0,1,0,3,0.0,10.7,1.000,0,4,12.0,150,0,0,0,2,-4.2,JaKarr Sampson,609.0,1.136,+12,4,0,2,0
0,PHI,0,0,0,0,0,0,20151121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Christian Wood,0.0,0,0,0,0,0,0
0,PHI,0,0,0,0,0,0,20151121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phil Pressey,0.0,0,0,0,0,0,0
