blk,team_abbr,fg_pct,fga,drtg,stl,efg_pct,ast_pct,date,threep,blk_pct,threepar,tov_pct,drb_pct,fg,ft,stl_pct,tov,starter,pf,orb_pct,trb_pct,ft_pct,threep_pct,pts,usg_pct,ortg,threepa,orb,ast,drb,bpm,player_name,sp,ts_pct,pm,fta,inactive,trb,ftr
0,NJN,.250,8,127,3,.313,55.3,20101207,1,0.0,.125,25.0,0.0,2,13,4.4,5,1,3,0.0,0.0,.813,1.000,18,26.1,116,1,0,13,0,2.4,Devin Harris,2227.0,.598,-8,16,0,0,2.000
0,NJN,.444,9,134,0,.556,14.9,20101207,2,0.0,.556,0.0,12.1,4,0,0.0,0,1,3,3.5,7.5,0,.400,10,12.4,126,5,1,3,3,-3.9,Anthony Morrow,2101.0,.556,-3,0,0,4,.000
0,NJN,.500,16,130,1,.500,0.0,20101207,0,0.0,.000,8.8,12.4,8,8,1.6,2,1,3,7.2,9.6,.727,0,24,32.4,111,0,2,0,3,-5.2,Brook Lopez,2045.0,.576,-24,11,0,5,.688
0,NJN,.429,7,132,0,.429,37.0,20101207,0,0.0,.000,0.0,17.6,3,2,0.0,0,1,3,20.5,19.2,1.000,0,8,15.9,143,0,4,5,3,3.1,Kris Humphries,1441.0,.508,-15,2,0,7,.286
0,NJN,.250,4,133,0,.375,0.0,20101207,1,0.0,.500,0.0,16.4,1,0,0.0,0,1,1,0.0,7.6,0,.500,3,11.2,79,2,0,0,2,-10.4,Travis Outlaw,1033.0,.375,-17,0,0,2,.000
0,NJN,.500,10,131,1,.650,22.3,20101207,3,0.0,.700,14.5,10.5,5,3,2.0,2,0,0,0.0,4.9,.750,.429,16,24.8,117,7,0,3,2,2.6,Jordan Farmar,1609.0,.680,-20,4,0,2,.400
1,NJN,.500,2,129,0,.500,0.0,20101207,0,3.2,.000,0.0,23.5,1,2,0.0,0,0,3,5.1,13.7,.500,0,4,7.6,123,0,1,0,4,-7.2,Derrick Favors,1439.0,.532,0,4,0,5,2.000
0,NJN,.556,9,122,1,.556,12.0,20101207,0,0.0,.111,18.2,36.4,5,0,2.8,2,0,5,6.3,20.4,0,.000,10,27.4,91,1,1,1,5,-8.2,Damion James,1163.0,.556,+1,0,0,6,.000
0,NJN,.667,3,132,0,.667,0.0,20101207,0,0.0,.000,25.0,20.3,2,0,0.0,1,0,2,8.8,14.2,0,0,4,13.9,99,0,1,0,2,-9.7,Johan Petro,835.0,.667,+9,0,0,3,.000
0,NJN,1.000,2,122,1,1.000,0.0,20101207,0,0.0,.000,0.0,0.0,2,0,6.7,0,0,1,0.0,0.0,0,0,4,11.9,200,0,0,0,0,8.6,Quinton Ross,486.0,1.000,+2,0,0,0,.000
0,NJN,.000,1,137,0,.000,0.0,20101207,0,0.0,.000,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,100.0,0,0,0,0,0,-130.6,Ben Uzoh,21.0,.000,0,0,0,0,.000
0,NJN,0,0,0,0,0,0,20101207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Troy Murphy,0.0,0,0,0,0,0,0
