ftr,fga,ast,starter,ft,stl,fg_pct,ast_pct,ts_pct,fg,threep_pct,date,ortg,trb,pts,orb,blk_pct,team_abbr,drb,tov_pct,ft_pct,usg_pct,fta,sp,stl_pct,efg_pct,tov,trb_pct,threep,threepar,orb_pct,blk,pf,player_name,drtg,inactive,threepa,drb_pct,bpm,pm
.538,13,1,1,2,1,.846,5.3,.746,11,0,20141228,120,17,24,5,2.4,HOU,12,19.9,.286,22.2,7,2269.0,1.3,.846,4,27.0,0,.000,16.3,1,3,Dwight Howard,107,0,0,37.1,5.1,+1
.222,9,2,1,2,3,.222,7.4,.354,2,.167,20141228,90,3,7,1,0.0,HOU,2,9.2,1.000,12.4,2,2204.0,3.9,.278,1,4.9,1,.667,3.4,0,4,Trevor Ariza,111,0,6,6.4,-3.0,+13
.333,18,5,1,5,2,.556,27.1,.678,10,.500,20141228,101,2,28,1,0.0,HOU,1,30.4,.833,34.5,6,2156.0,2.7,.639,9,3.3,3,.333,3.4,0,5,James Harden,115,0,6,3.3,0.3,-14
.000,10,4,1,0,2,.200,17.2,.250,2,.143,20141228,73,3,5,1,0.0,HOU,2,16.7,0,15.8,0,1910.0,3.0,.250,2,5.7,1,.700,3.9,0,2,Patrick Beverley,113,0,7,7.4,-5.6,-7
.286,7,1,1,1,3,.286,5.5,.317,2,.000,20141228,54,8,5,1,0.0,HOU,7,33.7,.500,19.4,2,1535.0,5.6,.286,4,18.8,0,.143,4.8,0,5,Josh Smith,100,0,1,32.0,-9.7,-11
1.200,5,2,0,4,1,.600,12.1,.720,3,1.000,20141228,142,5,11,1,0.0,HOU,4,11.6,.667,14.6,6,1483.0,1.9,.700,1,12.1,1,.200,5.0,0,3,Donatas Motiejūnas,112,0,1,18.9,5.1,-6
.364,11,1,0,3,0,.727,9.4,.980,8,.750,20141228,145,2,25,1,0.0,HOU,1,19.0,.750,28.0,4,1413.0,0.0,1.000,3,5.1,6,.727,5.2,0,1,Corey Brewer,120,0,8,5.0,17.9,-6
.000,4,3,0,0,2,.000,22.7,.000,0,.000,20141228,55,1,0,0,0.0,HOU,1,0.0,0,10.0,0,1003.0,5.8,.000,0,3.6,0,1.000,0.0,0,0,Jason Terry,107,0,4,7.0,-1.7,+6
0,0,1,0,1,1,0,17.7,.284,0,0,20141228,102,1,1,1,0.0,HOU,0,0.0,.250,10.3,4,428.0,6.7,0,0,8.4,0,0,17.3,0,1,Joey Dorsey,106,0,0,0.0,4.3,+4
0,0,0,0,0,0,0,0,0,0,0,20141228,0,0,0,0,0,HOU,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Alexey Shved,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20141228,0,0,0,0,0,HOU,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Kostas Papanikolaou,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20141228,0,0,0,0,0,HOU,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Nick Johnson,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20141228,0,0,0,0,0,HOU,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Isaiah Canaan,0,0,0,0,0,0
.769,13,3,1,9,5,.462,13.5,.690,6,.333,20141228,136,4,24,1,0.0,SAS,3,10.3,.900,23.8,10,2089.0,6.9,.577,2,6.9,3,.692,3.4,0,4,Danny Green,98,0,9,10.6,12.9,+14
.111,9,4,1,1,1,.667,18.1,.742,6,1.000,20141228,126,6,14,3,0.0,SAS,3,24.1,1.000,15.4,1,2072.0,1.4,.722,3,10.4,1,.111,10.2,0,3,Cory Joseph,110,0,1,10.7,3.2,+4
.417,12,3,1,4,3,.500,15.3,.563,6,0,20141228,115,8,16,2,6.9,SAS,6,12.3,.800,22.0,5,1888.0,4.6,.500,2,15.3,0,.000,7.4,2,4,Tim Duncan,97,0,0,23.5,6.1,+9
.182,11,2,1,2,0,.182,8.7,.337,2,.333,20141228,79,2,8,0,0.0,SAS,2,7.8,1.000,17.9,2,1838.0,0.0,.273,1,3.9,2,.545,0.0,0,2,Marco Belinelli,114,0,6,8.0,-8.8,-10
.000,8,2,1,0,1,.250,13.4,.250,2,0,20141228,85,4,4,2,15.7,SAS,2,0.0,0,16.3,0,1252.0,2.3,.250,0,11.5,0,.000,11.2,3,2,Tiago Splitter,101,0,0,11.8,0.2,-5
.571,7,4,0,3,2,.714,26.9,.856,5,.500,20141228,119,5,15,0,0.0,SAS,5,31.3,.750,22.3,4,1467.0,3.9,.857,4,12.3,2,.571,0.0,0,4,Manu Ginóbili,100,0,4,25.2,7.3,-3
.000,5,2,0,0,0,.600,14.8,.800,3,.667,20141228,135,1,8,0,0.0,SAS,1,16.7,0,12.6,0,1222.0,0.0,.800,1,2.9,2,.600,0.0,0,2,Boris Diaw,115,0,3,6.0,3.1,-6
.250,8,1,0,2,0,.375,7.4,.450,3,.000,20141228,66,4,8,1,5.4,SAS,3,36.0,1.000,29.2,2,1218.0,0.0,.375,5,11.8,0,.500,5.8,1,1,Patty Mills,109,0,4,18.2,-12.7,+4
.000,5,0,0,0,0,.400,0.0,.500,2,.333,20141228,105,0,5,0,0.0,SAS,0,0.0,0,17.3,0,741.0,0.0,.500,0,0.0,1,.600,0.0,0,0,Matt Bonner,117,0,3,0.0,-2.9,+18
.000,5,1,0,0,0,.800,23.2,.800,4,0,20141228,137,4,8,2,0.0,SAS,2,16.7,0,25.0,0,614.0,0.0,.800,1,23.5,0,.000,22.9,0,6,Aron Baynes,106,0,0,24.1,0.9,-5
0,0,0,0,0,0,0,0,0,0,0,20141228,0,0,0,0,0,SAS,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Austin Daye,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20141228,0,0,0,0,0,SAS,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Jeff Ayres,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20141228,0,0,0,0,0,SAS,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Kyle Anderson,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20141228,0,0,0,0,0,HOU,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Clint Capela,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20141228,0,0,0,0,0,HOU,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Terrence Jones,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20141228,0,0,0,0,0,SAS,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Kawhi Leonard,0,1,0,0,0,0
