ftr,fga,ast,starter,ft,stl,fg_pct,ast_pct,ts_pct,fg,threep_pct,date,ortg,trb,pts,orb,blk_pct,team_abbr,drb,tov_pct,ft_pct,usg_pct,fta,sp,stl_pct,efg_pct,tov,trb_pct,threep,threepar,orb_pct,blk,pf,player_name,drtg,inactive,threepa,drb_pct,bpm,pm
.444,18,3,1,8,1,.389,13.2,.558,7,.286,20180223,101,4,24,0,0.0,POR,4,15.7,1.000,31.9,8,2190.0,1.4,.444,4,6.3,2,.389,0.0,0,0,Damian Lillard,91,0,7,12.2,2.6,+15
.000,21,2,1,0,0,.524,11.0,.619,11,.571,20180223,119,3,26,0,0.0,POR,3,4.5,0,28.0,0,2153.0,0.0,.619,1,4.8,4,.333,0.0,0,3,CJ McCollum,94,0,7,9.3,6.7,+25
.000,6,0,1,0,1,.833,0.0,1.000,5,1.000,20180223,165,8,12,1,0.0,POR,7,14.3,0,9.8,0,1951.0,1.6,1.000,1,14.1,2,.333,3.6,0,3,Al-Farouq Aminu,87,0,2,24.0,7.3,+22
.500,4,2,1,2,6,.500,10.4,.615,2,.000,20180223,120,3,6,1,3.5,POR,2,17.0,1.000,10.2,2,1573.0,11.6,.500,1,6.5,0,.500,4.5,1,3,Maurice Harkless,66,0,2,8.5,15.1,+24
.133,15,2,1,1,0,.467,14.5,.472,7,0,20180223,88,7,15,0,10.6,POR,7,11.2,.500,32.0,2,1532.0,0.0,.467,2,15.7,0,.000,0.0,3,4,Jusuf Nurkić,81,0,0,30.6,1.8,+28
.500,4,3,0,2,0,.000,17.0,.205,0,.000,20180223,61,2,2,0,0.0,POR,2,17.0,1.000,12.3,2,1307.0,0.0,.000,1,5.2,0,.250,0.0,0,3,Evan Turner,94,0,1,10.2,-8.1,-5
.000,5,0,0,0,1,.600,0.0,.600,3,0,20180223,140,9,6,3,0.0,POR,6,0.0,0,10.7,0,1277.0,2.4,.600,0,24.2,0,.000,16.5,0,2,Ed Davis,84,0,0,31.5,4.0,-11
.000,10,1,0,0,2,.200,7.3,.250,2,.250,20180223,52,1,5,0,0.0,POR,1,9.1,0,25.9,0,1161.0,5.2,.250,1,3.0,1,.400,0.0,0,1,Shabazz Napier,84,0,4,5.8,-6.9,+2
.000,3,1,0,0,0,.667,8.8,.667,2,.000,20180223,114,4,4,1,5.5,POR,3,25.0,0,11.1,0,986.0,0.0,.667,1,13.9,0,.333,7.1,1,1,Zach Collins,87,0,1,20.4,3.9,-1
.000,1,0,0,0,0,.000,0.0,.000,0,0,20180223,0,0,0,0,0.0,POR,0,0.0,0,10.1,0,270.0,0.0,.000,0,0.0,0,.000,0.0,0,0,Pat Connaughton,97,0,0,0.0,-12.7,-4
0,0,0,0,0,0,0,0,0,0,0,20180223,0,0,0,0,0,POR,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Jake Layman,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20180223,0,0,0,0,0,POR,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Meyers Leonard,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20180223,0,0,0,0,0,POR,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Caleb Swanigan,0,0,0,0,0,0
.050,20,1,1,1,1,.400,5.9,.514,8,.400,20180223,97,3,21,1,0.0,UTA,2,8.9,1.000,29.1,1,2177.0,1.4,.500,2,4.7,4,.500,3.1,0,1,Donovan Mitchell,109,0,10,6.5,1.9,-12
.250,8,2,1,2,0,.500,9.9,.676,4,.400,20180223,103,3,12,0,2.2,UTA,3,25.3,1.000,15.9,2,2107.0,0.0,.625,3,4.9,2,.625,0.0,1,1,Joe Ingles,110,0,5,10.0,-1.1,-27
.444,9,3,1,3,2,.667,17.1,.697,6,0,20180223,126,9,15,2,8.9,UTA,7,15.7,.750,17.5,4,2058.0,3.0,.667,2,15.0,0,.000,6.5,4,2,Rudy Gobert,94,0,0,23.9,11.7,-10
.000,6,2,1,0,1,.333,13.3,.333,2,.000,20180223,95,9,4,2,0.0,UTA,7,0.0,0,11.4,0,1484.0,2.0,.333,0,20.8,0,.167,9.0,0,2,Derrick Favors,103,0,1,33.1,0.2,-20
.000,6,2,1,0,0,.333,17.3,.333,2,0,20180223,54,4,4,0,0.0,UTA,4,33.3,0,21.6,0,1181.0,0.0,.333,3,11.6,0,.000,0.0,0,1,Ricky Rubio,110,0,0,23.8,-13.3,-18
.000,8,4,0,0,1,.125,22.6,.125,1,.000,20180223,55,5,2,3,0.0,UTA,2,20.0,0,17.4,0,1629.0,1.9,.125,2,10.5,0,.375,12.3,0,3,Royce O'Neale,108,0,3,8.6,-7.9,-5
.182,11,0,0,1,0,.455,0.0,.463,5,.000,20180223,67,2,11,0,2.8,UTA,2,25.2,.500,27.7,2,1619.0,0.0,.455,4,4.2,0,.182,0.0,1,1,Jae Crowder,109,0,2,8.7,-9.4,-4
.333,6,0,0,2,1,.500,0.0,.581,3,.000,20180223,102,5,8,0,0.0,UTA,5,12.7,1.000,19.0,2,1171.0,2.6,.500,1,14.6,0,.333,0.0,0,2,Jonas Jerebko,103,0,2,30.0,-0.1,+8
.000,4,0,0,0,0,.500,0.0,.500,2,.000,20180223,100,2,4,0,0.0,UTA,2,0.0,0,17.8,0,636.0,0.0,.500,0,10.8,0,.500,0.0,0,0,Alec Burks,110,0,2,22.1,-1.7,-2
0,0,1,0,0,1,0,25.8,0,0,0,20180223,21,1,0,0,0.0,UTA,1,100.0,0,16.7,0,338.0,9.0,0,2,10.1,0,0,0.0,0,0,Ekpe Udoh,90,0,0,20.8,-3.1,-5
0,0,0,0,0,0,0,0,0,0,0,20180223,0,0,0,0,0,UTA,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Raul Neto,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20180223,0,0,0,0,0,POR,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Wade Baldwin,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20180223,0,0,0,0,0,POR,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Brandon Rush,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20180223,0,0,0,0,0,POR,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,C.J. Wilcox,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20180223,0,0,0,0,0,UTA,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Tony Bradley,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20180223,0,0,0,0,0,UTA,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Dante Exum,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20180223,0,0,0,0,0,UTA,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Erik McCree,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20180223,0,0,0,0,0,UTA,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Georges Niang,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20180223,0,0,0,0,0,UTA,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Thabo Sefolosha,0,1,0,0,0,0
