trb_pct,orb_pct,usg_pct,fg_pct,pf,ast,pm,efg_pct,pts,trb,team_abbr,ts_pct,orb,fga,tov_pct,drtg,tov,ft,inactive,ortg,starter,ftr,blk_pct,player_name,drb_pct,threep_pct,bpm,threepar,threepa,date,fg,ft_pct,fta,drb,threep,ast_pct,stl,stl_pct,blk,sp
4.5,3.2,20.2,.556,1,10,+19,.722,21,3,LAC,.839,1,9,24.2,104,4,8,0,145,1,.889,2.2,Chris Paul,5.7,.750,12.9,.444,4,20150329,5,1.000,8,2,3,40.8,2,2.8,1,2074.0
14.1,10.0,23.1,.500,2,5,+14,.500,21,9,LAC,.585,3,14,0.0,104,0,7,0,143,1,.643,2.4,Blake Griffin,17.9,0,9.2,.000,0,20150329,7,.778,9,6,0,23.8,1,1.5,1,1970.0
11.0,6.7,24.5,.389,3,1,+16,.500,18,7,LAC,.500,2,18,5.3,108,1,0,0,105,1,.000,2.4,Matt Barnes,15.0,.308,-1.8,.722,13,20150329,7,0,0,5,4,4.8,0,0.0,1,1965.0
7.9,0.0,22.0,.733,3,3,+20,.900,27,5,LAC,.900,0,15,11.8,110,2,0,0,147,1,.000,0.0,J.J. Redick,15.0,.833,11.6,.400,6,20150329,11,0,0,5,5,17.7,0,0.0,0,1960.0
24.7,22.4,22.5,.750,4,0,+23,.750,15,14,LAC,.514,6,8,6.4,103,1,3,0,105,1,1.875,0.0,DeAndre Jordan,26.8,0,-3.5,.000,0,20150329,6,.200,15,8,0,0.0,1,1.6,0,1756.0
10.7,0.0,11.9,.500,3,4,0,.500,7,5,LAC,.608,0,4,14.8,101,1,3,0,129,0,1.000,3.2,Austin Rivers,20.4,.000,4.0,.250,1,20150329,2,.750,4,5,0,21.6,1,2.0,1,1441.0
10.8,0.0,10.5,.000,3,4,-5,.000,3,4,LAC,.399,0,2,21.0,108,1,3,0,106,0,2.000,0.0,Spencer Hawes,20.5,.000,-0.9,.500,1,20150329,0,.750,4,4,0,24.5,0,0.0,0,1148.0
10.2,0.0,16.7,.200,0,1,-1,.300,3,3,LAC,.300,0,5,16.7,109,1,0,0,64,0,.000,0.0,Hedo Türkoğlu,19.4,.250,-9.1,.800,4,20150329,1,0,0,3,1,8.4,0,0.0,0,910.0
3.6,7.7,17.8,.333,2,0,-4,.333,4,1,LAC,.333,1,6,0.0,109,0,0,0,84,0,.000,5.4,Glen Davis,0.0,0,-9.9,.000,0,20150329,2,0,0,0,0,0.0,0,0.0,1,855.0
25.1,0.0,30.8,.000,0,0,-8,.000,0,2,LAC,.000,0,2,33.3,102,1,0,0,0,0,.000,0.0,C.J. Wilcox,47.6,.000,-34.4,1.000,2,20150329,0,0,0,2,0,0.0,0,0.0,0,247.0
0.0,0.0,60.4,.000,0,0,-6,.000,0,0,LAC,.000,0,1,0.0,114,0,0,0,0,0,.000,0.0,Dahntay Jones,0.0,.000,-67.8,1.000,1,20150329,0,0,0,0,0,0.0,0,0.0,0,42.0
0.0,0.0,0.0,0,0,0,-3,0,0,0,LAC,0,0,0,0,114,0,0,0,0,0,0,0.0,Lester Hudson,0.0,0,-6.5,0,0,20150329,0,0,0,0,0,0.0,0,0.0,0,31.0
0,0,0,0,0,0,0,0,0,0,LAC,0,0,0,0,0,0,0,0,0,0,0,0,Jordan Hamilton,0,0,0,0,0,20150329,0,0,0,0,0,0,0,0,0,0.0
12.1,0.0,17.1,.444,3,10,-18,.500,9,7,BOS,.500,0,9,25.0,113,3,0,0,97,1,.000,0.0,Evan Turner,25.7,.333,4.1,.333,3,20150329,4,0,0,7,1,49.6,2,3.2,0,1785.0
4.3,4.1,12.4,.286,2,2,-22,.357,5,2,BOS,.357,1,7,0.0,124,0,0,0,90,1,.000,3.8,Avery Bradley,4.5,.250,-4.1,.571,4,20150329,2,0,0,1,1,11.4,0,0.0,1,1443.0
2.2,4.1,18.8,.667,2,1,-19,.667,13,1,BOS,.752,1,6,18.8,128,2,5,0,124,1,1.000,0.0,Brandon Bass,0.0,.000,-1.2,.167,1,20150329,4,.833,6,0,0,6.5,0,0.0,0,1440.0
12.4,0.0,26.3,.583,4,0,-6,.583,16,5,BOS,.621,0,12,0.0,119,0,2,0,120,1,.167,0.0,Tyler Zeller,26.2,0,1.2,.000,0,20150329,7,1.000,2,5,0,0.0,0,0.0,0,1247.0
11.2,5.3,16.2,.000,3,0,-6,.000,0,4,BOS,.000,1,6,14.3,122,1,0,0,12,1,.000,0.0,Marcus Smart,17.8,.000,-22.9,.500,3,20150329,0,0,0,3,0,0.0,0,0.0,0,1102.0
0.0,0.0,26.9,.333,4,7,-3,.417,19,0,BOS,.579,0,12,0.0,119,0,9,0,133,0,.833,0.0,Isaiah Thomas,0.0,.286,11.7,.583,7,20150329,4,.900,10,0,2,41.1,2,3.7,0,1553.0
18.7,8.9,23.8,.333,4,1,-5,.375,10,8,BOS,.402,2,12,0.0,108,0,1,0,92,0,.083,0.0,Jonas Jerebko,29.6,.333,-1.1,.250,3,20150329,4,1.000,1,6,1,7.2,2,4.3,0,1328.0
11.7,8.9,24.7,.545,3,2,+9,.591,14,5,BOS,.589,2,11,7.8,118,1,1,0,112,0,.182,0.0,Kelly Olynyk,14.8,.333,4.6,.273,3,20150329,6,.500,2,3,1,16.7,1,2.2,0,1326.0
7.1,4.5,15.4,.333,5,1,-9,.333,6,3,BOS,.436,1,6,12.7,123,1,2,0,89,0,.333,0.0,Jae Crowder,10.0,.000,-10.4,.333,2,20150329,2,1.000,2,2,0,6.4,0,0.0,0,1305.0
2.8,0.0,20.9,.556,2,1,+5,.667,12,1,BOS,.667,0,9,0.0,126,0,0,0,123,0,.000,0.0,Gigi Datome,6.0,.500,4.8,.444,4,20150329,5,0,0,1,2,10.2,0,0.0,0,1095.0
