threepar,trb,trb_pct,date,team_abbr,orb_pct,ft,drb_pct,blk,efg_pct,bpm,ast,tov,blk_pct,fta,pf,drtg,ftr,sp,tov_pct,fg,threep,orb,stl_pct,ast_pct,ortg,ft_pct,fg_pct,threep_pct,pm,ts_pct,inactive,stl,usg_pct,pts,fga,threepa,player_name,starter,drb
.043,3,5.1,20120215,SAS,0.0,12,9.6,0,.478,4.4,14,5,0.0,12,2,108,.522,2359.0,15.0,11,0,0,1.2,62.0,121,1.000,.478,.000,+12,.601,0,1,39.4,34,23,1,Tony Parker,1,3
.857,7,16.9,20120215,SAS,5.1,2,27.5,0,.786,5.0,1,1,0.0,2,2,108,.286,1652.0,11.3,4,3,1,0.0,5.1,145,1.000,.571,.500,+5,.825,0,0,15.0,13,7,6,Danny Green,1,6
.667,1,2.6,20120215,SAS,0.0,0,5.0,1,.833,11.2,1,1,2.5,0,1,97,.000,1531.0,14.3,4,2,0,5.7,5.6,133,0,.667,.500,-8,.833,0,3,12.8,10,6,4,Richard Jefferson,1,1
.000,3,10.5,20120215,SAS,7.4,2,13.2,0,.375,-4.2,2,1,0.0,2,0,110,.250,1144.0,10.1,3,0,1,0.0,15.1,97,1.000,.375,0,-2,.450,0,0,24.1,8,8,0,Tim Duncan,1,2
.000,4,16.8,20120215,SAS,26.7,0,8.0,0,.429,-10.8,0,1,0.0,0,2,110,.000,952.0,12.5,3,0,3,0.0,0.0,95,0,.429,0,-4,.429,0,0,23.5,6,7,0,DeJuan Blair,1,1
.000,5,11.7,20120215,SAS,0.0,1,22.2,1,.750,2.3,2,2,2.2,2,1,107,.250,1709.0,18.4,6,0,0,0.0,10.9,117,.500,.750,0,+13,.732,0,0,17.8,13,8,0,Tiago Splitter,0,5
.400,4,10.2,20120215,SAS,0.0,2,19.3,0,.600,-4.0,1,2,0.0,2,0,110,.400,1573.0,25.4,3,0,0,0.0,5.2,102,1.000,.600,.000,+10,.680,0,0,14.0,8,5,2,Gary Neal,0,4
.500,3,9.9,20120215,SAS,0.0,4,18.8,0,.875,-0.4,1,2,0.0,5,2,109,1.250,1207.0,24.4,3,1,0,0.0,7.1,131,.800,.750,.500,+4,.887,0,0,19.0,11,4,2,Manu Ginóbili,0,3
.333,5,16.8,20120215,SAS,0.0,0,31.9,0,.833,6.9,0,0,0.0,0,0,108,.000,1188.0,0.0,4,2,0,0.0,0.0,154,0,.667,1.000,+17,.833,0,0,14.1,10,6,2,Matt Bonner,0,5
1.000,2,8.7,20120215,SAS,0.0,0,16.6,0,.000,-3.1,1,0,0.0,0,0,110,.000,915.0,0.0,0,0,0,0.0,7.7,56,0,.000,.000,-5,.000,0,0,3.1,0,1,1,Kawhi Leonard,0,2
1.000,0,0.0,20120215,SAS,0.0,0,0.0,0,.000,-43.8,0,1,0.0,0,1,110,.000,170.0,50.0,0,0,0,0.0,0.0,0,0,.000,.000,-7,.000,0,0,32.9,0,1,1,Cory Joseph,0,0
0,0,0,20120215,SAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,James Anderson,0,0
.048,3,5.4,20120215,TOR,3.4,2,7.6,0,.643,3.3,2,2,0.0,2,3,118,.095,2241.0,8.4,13,1,1,1.3,8.5,119,1.000,.619,1.000,-2,.663,0,1,28.6,29,21,1,DeMar DeRozan,1,2
.000,3,5.9,20120215,TOR,0.0,0,12.5,0,.571,5.4,11,1,0.0,1,3,114,.071,2035.0,6.5,8,0,0,2.9,43.6,122,.000,.571,0,-10,.554,0,2,20.4,16,14,0,José Calderón,1,3
.000,3,8.8,20120215,TOR,0.0,0,18.5,0,.375,-12.9,1,3,0.0,0,3,115,.000,1371.0,27.3,3,0,0,2.1,5.2,56,0,.375,0,-6,.375,0,1,21.6,6,8,0,James Johnson,1,3
.000,7,20.7,20120215,TOR,5.6,0,37.6,0,1.000,7.4,3,2,0.0,0,4,113,.000,1351.0,28.6,5,0,1,2.2,17.6,139,0,1.000,0,-9,1.000,0,1,13.9,10,5,0,Amir Johnson,1,6
0,2,14.5,20120215,TOR,13.8,0,15.4,0,0,-14.6,0,1,0.0,2,1,120,0,551.0,53.2,0,0,1,0.0,0.0,38,.000,0,0,-6,.000,0,0,9.2,0,0,0,Aaron Gray,1,1
.300,3,7.3,20120215,TOR,0.0,0,15.4,0,.500,-5.6,3,2,0.0,0,3,120,.000,1648.0,16.7,5,0,0,0.0,13.7,89,0,.500,.000,-4,.500,0,0,19.6,10,10,3,Rasual Butler,0,3
.000,5,14.4,20120215,TOR,10.9,1,18.3,1,.833,7.5,0,0,3.6,1,1,111,.167,1389.0,0.0,5,0,2,2.1,0.0,173,1.000,.833,0,-3,.854,0,1,12.5,11,6,0,Ed Davis,0,3
.400,5,15.2,20120215,TOR,5.8,3,25.8,0,.700,10.6,6,0,0.0,4,5,114,.800,1312.0,0.0,3,1,1,2.2,32.6,165,.750,.600,.500,+1,.740,0,1,13.8,10,5,2,Anthony Carter,0,4
.333,2,8.2,20120215,TOR,0.0,0,17.3,0,.389,-12.0,2,2,0.0,0,1,120,.000,977.0,18.2,3,1,0,0.0,15.5,70,0,.333,.333,+1,.389,0,0,30.3,7,9,3,Leandro Barbosa,0,2
.250,1,4.7,20120215,TOR,0.0,2,9.9,1,.250,-15.1,1,2,5.9,2,1,115,.250,858.0,18.4,2,0,0,0.0,8.3,61,1.000,.250,.000,-7,.338,0,0,34.1,6,8,2,Gary Forbes,0,1
0,1,6.0,20120215,TOR,0.0,1,12.7,1,0,-1.8,0,0,7.6,2,1,113,0,667.0,0.0,0,0,0,0.0,0.0,123,.500,0,0,+10,.568,0,0,3.5,1,0,0,Jamaal Magloire,0,1
0,0,0,20120215,TOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Solomon Alabi,0,0
0,0,0,20120215,TOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Linas Kleiza,0,0
0,0,0,20120215,SAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,T.J. Ford,0,0
0,0,0,20120215,TOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Andrea Bargnani,0,0
0,0,0,20120215,TOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Jerryd Bayless,0,0
